final_episode_id,id,route_label,start_time,end_time,rows,latitude_start,longitude_start,latitude_end,longitude_end,primary_serving_cell_key,primary_serving_eci,primary_serving_pci,primary_earfcn,primary_band,min_actual_tp,median_actual_tp,max_expected_tp,max_expected_gap,min_actual_expected_ratio,max_row_priority,mean_row_priority,max_row_impact,mean_row_impact,max_row_confidence,mean_row_confidence,consensus_rows,statistical_only_rows,ml_only_rows,high_quality_direct_evidence_rows,dominant_statistical_type,dominant_ml_type,dominant_impact_family,fusion_source_mode,duration_seconds,span_seconds_inclusive,observed_anomalous_seconds,episode_density_0_1,internal_gap_seconds,longest_consecutive_run_seconds,distance_affected_m,agreement_pct,direct_evidence_coverage_0_1,strong_direct_evidence_rows,radio_limited_degradation_flag_rows,coverage_planning_review_flag,episode_persistence_score_0_100,episode_impact_score_0_100,episode_detection_confidence_0_100,episode_final_priority_0_100,episode_impact_severity,episode_detection_confidence,episode_confidence_gate_pass,episode_critical_override_flag,episode_critical_override_reason,final_episode_handoff_flag,episode_keep_path,episode_priority_severity,operational_incident_id,incident_bridge_decision
LTE-TP-EP-000027,542020041221088+20250827094925+Fiji-Nadi-LTE-DL-D!20250827094611,Fiji-Nadi-LTE-DL-D,2025-08-26 23:45:27+02:00,2025-08-26 23:45:27+02:00,1,-17.81160131,177.39985085,-17.81160131,177.39985085,ECI:1067570.0,1067570.0,151.0,41186.0,41.0,0.065448,0.065448,52.55935,52.493902,0.0012452208788731216,85.33,85.33,88.87,88.87,81.0,81.0,0,1,0,1,sudden_drop,normal,temporal,statistical_only_retained,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1,0,False,22.25,72.22,70.75,71.56,High,High,True,False,,True,priority_and_confidence_gate,High,INC-000023,"new:gap=8.0s,dist=0.0m,cell=True,family=True"
LTE-TP-EP-000028,542020041221088+20250827094925+Fiji-Nadi-LTE-DL-D!20250827094611,Fiji-Nadi-LTE-DL-D,2025-08-26 23:45:35+02:00,2025-08-26 23:45:35+02:00,1,-17.81160131,177.39985085,-17.81160131,177.39985085,ECI:1067570.0,1067570.0,151.0,41186.0,41.0,0.04256,0.04256,53.23226481013683,53.18970481013683,0.0007995151089625525,86.32,86.32,89.2,89.2,82.8,82.8,0,1,0,1,radio_limited_degradation,normal,temporal,statistical_only_retained,0.0,1.0,1.0,1.0,0.0,1.0,0.005408790696535652,0.0,1.0,1,1,True,22.25,72.46,72.1,72.3,High,High,True,False,,True,priority_and_confidence_gate,High,INC-000024,"new:gap=8.0s,dist=0.0m,cell=True,family=True"
LTE-TP-EP-000029,542020041221088+20250827094925+Fiji-Nadi-LTE-DL-D!20250827094611,Fiji-Nadi-LTE-DL-D,2025-08-26 23:45:42+02:00,2025-08-26 23:45:43+02:00,2,-17.8116013,177.3998509,-17.81160131,177.39985085,ECI:1067570.0,1067570.0,151.0,41186.0,41.0,0.780336,2.086024,55.043853543592924,51.652141543592926,0.01525551969346134,87.97,87.6,86.66,84.525,93.14,91.36,0,2,0,2,rolling_local_drop,normal,temporal,statistical_only_retained,1.0,2.0,2.0,1.0,0.0,2.0,0.005408790696535652,0.0,1.0,2,0,False,29.5,71.84,79.41,75.24,High,High,True,False,,True,priority_and_confidence_gate,High,INC-000025,"new:gap=7.0s,dist=0.005408791664164767m,cell=True,family=True"
LTE-TP-EP-000030,542020041221088+20250827094925+Fiji-Nadi-LTE-DL-D!20250827094611,Fiji-Nadi-LTE-DL-D,2025-08-26 23:45:51+02:00,2025-08-26 23:45:52+02:00,2,-17.81160131,177.39985085,-17.81160131,177.39985085,ECI:1067570.0,1067570.0,151.0,41186.0,41.0,10.947976,12.369648000000002,100.61148,86.82016,0.1370750137061894,86.12,81.38,74.76,72.21000000000001,100.0,92.58,1,1,0,2,ca_underperformance,ml_quantile_p75_resource_underperformance,capability,statistical_and_ml_consensus,1.0,2.0,2.0,1.0,0.0,2.0,0.0,50.0,1.0,2,0,False,29.5,62.81,90.64,75.33,High,Very High,True,False,,True,priority_and_confidence_gate,High,INC-000026,"new:gap=8.0s,dist=0.0m,cell=True,family=False"
LTE-TP-EP-000031,542020041221088+20250827094925+Fiji-Nadi-LTE-DL-D!20250827094611,Fiji-Nadi-LTE-DL-D,2025-08-26 23:46:06+02:00,2025-08-26 23:46:07+02:00,2,-17.81160131,177.39985085,-17.8116013,177.3998509,ECI:1067570.0,1067570.0,151.0,41186.0,41.0,7.133544,12.812660000000001,64.68593352732148,57.55238952732148,0.11027967922866871,85.51,72.165,78.74,66.255,93.79,79.39,0,2,0,2,ca_underperformance,ml_quantile_p75_resource_underperformance,temporal,statistical_only_retained,1.0,2.0,2.0,1.0,0.0,2.0,0.010817581393071304,0.0,1.0,2,0,False,29.5,63.31,76.74,69.35,High,High,True,False,,True,priority_and_confidence_gate,High,INC-000027,"new:gap=14.0s,dist=0.0m,cell=True,family=True"
LTE-TP-EP-000032,542020041221088+20250827095105+Fiji-Nadi-LTE-DL-D!20250827094821,Fiji-Nadi-LTE-DL-D,2025-08-26 23:46:19+02:00,2025-08-26 23:46:19+02:00,1,-17.8116013,177.3998509,-17.8116013,177.3998509,EARFCN:41186.0|PCI:151.0,,151.0,41186.0,41.0,14.979072,14.979072,129.4520453257592,114.4729733257592,0.11571135830496893,85.99,85.99,74.53,74.53,100.0,100.0,1,0,0,1,ca_underperformance,ml_quantile_p75_resource_underperformance,resource,statistical_and_ml_consensus,0.0,1.0,1.0,1.0,0.0,1.0,,100.0,1.0,1,0,False,22.25,61.46,100.0,78.8,High,Very High,True,False,,True,priority_and_confidence_gate,High,INC-000028,new_session_or_first_episode
LTE-TP-EP-000033,542020041221088+20250827095105+Fiji-Nadi-LTE-DL-D!20250827094821,Fiji-Nadi-LTE-DL-D,2025-08-26 23:46:28+02:00,2025-08-26 23:46:28+02:00,1,-17.8116013,177.3998509,-17.8116013,177.3998509,ECI:1067570.0,1067570.0,151.0,41186.0,41.0,1.10688,1.10688,37.32092929988688,36.21404929988688,0.02965842546700345,80.44,80.44,79.99,79.99,81.0,81.0,0,1,0,1,sudden_drop,normal,temporal,statistical_only_retained,0.0,1.0,1.0,1.0,0.0,1.0,0.005408790696535652,0.0,1.0,1,0,False,22.25,65.55,70.75,67.89,High,High,True,False,,True,priority_and_confidence_gate,High,INC-000029,"new:gap=9.0s,dist=0.0m,cell=False,family=False"
LTE-TP-EP-000034,542020041221088+20250827095105+Fiji-Nadi-LTE-DL-D!20250827094821,Fiji-Nadi-LTE-DL-D,2025-08-26 23:46:38+02:00,2025-08-26 23:46:39+02:00,2,-17.81160131,177.39985085,-17.81160131,177.39985085,ECI:1067570.0,1067570.0,151.0,41186.0,41.0,0.99912,3.445848,52.72070927546523,49.66801248417341,0.019719292389639164,90.34,86.62,85.95,80.785,95.71,93.755,0,2,0,2,radio_limited_degradation,normal,temporal,statistical_only_retained,1.0,2.0,2.0,1.0,0.0,2.0,0.005408790696535652,0.0,1.0,2,1,True,29.5,70.55,81.29,75.38,High,Very High,True,False,,True,priority_and_confidence_gate,High,INC-000030,"new:gap=10.0s,dist=0.005408791664164767m,cell=True,family=True"
LTE-TP-EP-000035,542020041221088+20250827095105+Fiji-Nadi-LTE-DL-D!20250827094821,Fiji-Nadi-LTE-DL-D,2025-08-26 23:46:47+02:00,2025-08-26 23:46:48+02:00,2,-17.8116013,177.3998509,-17.8116013,177.3998509,ECI:1067570.0,1067570.0,151.0,41186.0,41.0,1.5938799,7.829947949999999,67.19401000219453,53.127994002194534,0.037723254388429196,80.95,77.49000000000001,80.91,73.16499999999999,84.56,82.78,0,2,0,2,rolling_local_drop,normal,temporal,statistical_only_retained,1.0,2.0,2.0,1.0,0.0,2.0,0.005408790696535652,0.0,1.0,2,0,False,29.5,66.12,72.97,69.21,High,High,True,False,,True,priority_and_confidence_gate,High,INC-000031,"new:gap=8.0s,dist=0.005408791664164767m,cell=True,family=True"
LTE-TP-EP-000036,542020041221088+20250827095105+Fiji-Nadi-LTE-DL-D!20250827094821,Fiji-Nadi-LTE-DL-D,2025-08-26 23:46:56+02:00,2025-08-26 23:46:56+02:00,1,-17.8116013,177.3998509,-17.8116013,177.3998509,ECI:1067570.0,1067570.0,151.0,41186.0,41.0,9.805608,9.805608,64.91136153576026,55.105753535760265,0.15106150553625347,77.15,77.15,73.19,73.19,81.98,81.98,0,1,0,1,sudden_drop,normal,temporal,statistical_only_retained,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1,0,False,22.25,60.46,71.49,65.42,High,High,True,False,,True,priority_and_confidence_gate,High,INC-000032,"new:gap=8.0s,dist=0.0m,cell=True,family=True"
LTE-TP-EP-000037,542020041221088+20250827095105+Fiji-Nadi-LTE-DL-D!20250827094821,Fiji-Nadi-LTE-DL-D,2025-08-26 23:47:03+02:00,2025-08-26 23:47:03+02:00,1,-17.8116013,177.3998509,-17.8116013,177.3998509,ECI:1067570.0,1067570.0,151.0,41186.0,41.0,0.036536,0.036536,64.866225,64.829689,0.0005632515226529676,88.08,88.08,93.87,93.87,81.0,81.0,0,1,0,1,sudden_drop,normal,temporal,statistical_only_retained,0.0,1.0,1.0,1.0,0.0,1.0,0.005408790696535652,0.0,1.0,1,0,False,22.25,75.97,70.75,73.62,High,High,True,False,,True,priority_and_confidence_gate,High,INC-000033,"new:gap=7.0s,dist=0.0m,cell=True,family=True"
LTE-TP-EP-000038,542020041221088+20250827095105+Fiji-Nadi-LTE-DL-D!20250827094821,Fiji-Nadi-LTE-DL-D,2025-08-26 23:47:09+02:00,2025-08-26 23:47:10+02:00,2,-17.8116013,177.3998509,-17.8116013,177.3998509,ECI:1067570.0,1067570.0,151.0,41186.0,41.0,10.607456,18.6327125,105.7221075,79.06413850000001,0.12007217786593151,90.58,77.84,82.88,71.35,100.0,85.78,1,1,0,2,ca_underperformance,ml_quantile_p75_resource_underperformance,capability,statistical_and_ml_consensus,1.0,2.0,2.0,1.0,0.0,2.0,0.0,50.0,1.0,2,0,False,29.5,66.65,88.94,76.68,High,Very High,True,False,,True,priority_and_confidence_gate,High,INC-000034,"new:gap=6.0s,dist=0.0m,cell=True,family=False"
LTE-TP-EP-000039,542020041221088+20250827095105+Fiji-Nadi-LTE-DL-D!20250827094821,Fiji-Nadi-LTE-DL-D,2025-08-26 23:47:36+02:00,2025-08-26 23:47:36+02:00,1,-17.8116013,177.3998509,-17.8116013,177.3998509,ECI:1067570.0,1067570.0,151.0,41186.0,41.0,0.357584,0.357584,49.73495511787558,49.377371117875576,0.0071897923533357794,85.14,85.14,87.06,87.06,82.8,82.8,0,1,0,1,radio_limited_degradation,normal,temporal,statistical_only_retained,0.0,1.0,1.0,1.0,0.0,1.0,0.005408790696535652,0.0,1.0,1,1,True,22.25,70.86,72.1,71.42,High,High,True,False,,True,priority_and_confidence_gate,High,INC-000035,"new:gap=26.0s,dist=0.0m,cell=True,family=False"
LTE-TP-EP-000041,542020041221088+20250827095105+Fiji-Nadi-LTE-DL-D!20250827094821,Fiji-Nadi-LTE-DL-D,2025-08-26 23:48:21+02:00,2025-08-26 23:48:22+02:00,2,-17.81160836,177.39985997,-17.81160836,177.39985997,ECI:1067570.0,1067570.0,151.0,41186.0,41.0,0.064312,0.719764,26.16615937722511,26.10184737722511,0.0024578310891118713,80.3,77.78999999999999,78.26,75.84,82.8,80.18,0,2,0,2,radio_limited_degradation,normal,temporal,statistical_only_retained,1.0,2.0,2.0,1.0,0.0,2.0,0.436389244458858,0.0,1.0,2,1,True,29.5,65.46,71.44,68.16,High,High,True,False,,True,priority_and_confidence_gate,High,INC-000036,"new:gap=45.0s,dist=1.240267225022523m,cell=True,family=True"
LTE-TP-EP-000042,542020041221088+20250827095145+Fiji-Nadi-LTE-DL-D!20250827095034,Fiji-Nadi-LTE-DL-D,2025-08-26 23:48:36+02:00,2025-08-26 23:48:36+02:00,1,-17.8115561,177.3999228,-17.8115561,177.3999228,ECI:1067570.0,1067570.0,151.0,41186.0,41.0,0.070792,0.070792,28.849110120964987,28.778318120964986,0.002453871183657572,80.08,80.08,79.33,79.33,81.0,81.0,0,1,0,1,sudden_drop,normal,temporal,statistical_only_retained,0.0,1.0,1.0,1.0,0.0,1.0,3.7029856903830156,0.0,1.0,1,0,False,22.25,65.06,70.75,67.62,High,High,True,False,,True,priority_and_confidence_gate,High,INC-000037,new_session_or_first_episode
LTE-TP-EP-000043,542020041221088+20250827095145+Fiji-Nadi-LTE-DL-D!20250827095034,Fiji-Nadi-LTE-DL-D,2025-08-26 23:48:49+02:00,2025-08-26 23:48:49+02:00,1,-17.810757,177.4007305,-17.810757,177.4007305,ECI:1067570.0,1067570.0,151.0,41186.0,41.0,7.09764,7.09764,33.17437648039358,26.076736480393585,0.21394946199500636,64.49,64.49,61.35,61.35,68.32,68.32,0,1,0,1,radio_limited_degradation,normal,temporal,statistical_only_retained,0.0,1.0,1.0,1.0,0.0,1.0,12.274716119419834,0.0,1.0,1,1,True,22.25,51.58,61.24,55.92,Medium,High,True,False,,True,priority_and_confidence_gate,Medium,INC-000038,"new:gap=13.0s,dist=123.31637351637147m,cell=True,family=True"
LTE-TP-EP-000044,542020041221088+20250827095145+Fiji-Nadi-LTE-DL-D!20250827095034,Fiji-Nadi-LTE-DL-D,2025-08-26 23:48:59+02:00,2025-08-26 23:49:00+02:00,2,-17.810433,177.4012242,-17.81043825,177.4012211,ECI:1067570.0,1067570.0,151.0,41186.0,41.0,0.051336,0.053744,29.718492044587396,29.667156044587397,0.001727409315485433,81.11,80.705,79.73,79.725,82.8,81.9,0,2,0,2,radio_limited_degradation,normal,temporal,statistical_only_retained,1.0,2.0,2.0,1.0,0.0,2.0,6.665488388725278,0.0,1.0,2,1,True,29.5,67.17,71.88,69.29,High,High,True,False,,True,priority_and_confidence_gate,High,INC-000039,"new:gap=10.0s,dist=63.47983529911436m,cell=True,family=True"
LTE-TP-EP-000045,542020041221088+20250827095145+Fiji-Nadi-LTE-DL-D!20250827095034,Fiji-Nadi-LTE-DL-D,2025-08-26 23:49:27+02:00,2025-08-26 23:49:27+02:00,1,-17.8119525,177.39964802,-17.8119525,177.39964802,ECI:1067570.0,1067570.0,151.0,41186.0,41.0,0.576768,0.576768,30.25810696056525,29.68133896056525,0.019061602259245414,77.42,77.42,78.41,78.41,76.21,76.21,0,1,0,1,radio_limited_degradation,normal,temporal,statistical_only_retained,0.0,1.0,1.0,1.0,0.0,1.0,14.368056751837399,0.0,1.0,1,1,True,22.25,64.37,67.16,65.62,High,High,True,False,,True,priority_and_confidence_gate,High,INC-000040,"new:gap=27.0s,dist=236.82212122136926m,cell=True,family=True"
LTE-TP-EP-000046,542020041221088+20250827095145+Fiji-Nadi-LTE-DL-D!20250827095034,Fiji-Nadi-LTE-DL-D,2025-08-26 23:49:39+02:00,2025-08-26 23:49:40+02:00,2,-17.8131091,177.3985136,-17.81320617,177.39841908,ECI:1067570.0,1067570.0,151.0,41186.0,41.0,5.053072,10.037832,44.79472913076933,29.772137130769334,0.18032513127043479,63.32,60.629999999999995,63.72,56.480000000000004,68.58,65.71000000000001,0,2,0,2,radio_limited_degradation,normal,temporal,statistical_only_retained,1.0,2.0,2.0,1.0,0.0,2.0,29.4153072787514,0.0,1.0,2,1,True,29.5,53.36,60.72,56.67,Medium,High,True,False,,True,priority_and_confidence_gate,Medium,INC-000041,"new:gap=12.0s,dist=175.96273717595227m,cell=True,family=True"
LTE-TP-EP-000047,542020041221088+20250827095145+Fiji-Nadi-LTE-DL-D!20250827095034,Fiji-Nadi-LTE-DL-D,2025-08-26 23:49:57+02:00,2025-08-26 23:49:57+02:00,1,-17.8149233,177.3967452,-17.8149233,177.3967452,ECI:1067570.0,1067570.0,151.0,41186.0,41.0,8.797104,8.797104,36.23728884855329,27.440184848553294,0.24276385677653167,64.92,64.92,58.85,58.85,72.34,72.34,0,1,0,1,sudden_drop,normal,temporal,statistical_only_retained,0.0,1.0,1.0,1.0,0.0,1.0,14.043034898825175,0.0,1.0,1,0,False,22.25,49.7,64.26,56.25,Medium,High,True,False,,True,priority_and_confidence_gate,Medium,INC-000042,"new:gap=17.0s,dist=260.49509594095804m,cell=True,family=True"
LTE-TP-EP-000049,542020041221088+20250827095225+Fiji-Nadi-LTE-DL-D!20250827095140,Fiji-Nadi-LTE-DL-D,2025-08-26 23:51:33+02:00,2025-08-26 23:51:33+02:00,1,-17.816197,177.3954095,-17.816197,177.3954095,ECI:1067553.0,1067553.0,351.0,1850.0,3.0,8.153976,8.153976,32.12177939182537,23.96780339182537,0.2538457132320352,70.24,70.24,57.59,57.59,85.7,85.7,0,1,0,1,sudden_drop,normal,temporal,statistical_only_retained,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1,0,False,22.25,48.76,74.27,60.24,Medium,High,True,False,,True,priority_and_confidence_gate,Medium,INC-000043,new_session_or_first_episode
LTE-TP-EP-000050,542020041221088+20250827095725+Fiji-Nadi-LTE-DL-D!20250827095641,Fiji-Nadi-LTE-DL-D,2025-08-26 23:54:41+02:00,2025-08-26 23:54:44+02:00,2,-17.816197,177.3954095,-17.816197,177.3954095,ECI:1067553.0,1067553.0,351.0,1850.0,3.0,0.01332,0.0382,,,,79.0,78.93,90.95,90.86500000000001,64.4,64.34,0,2,0,0,radio_limited_degradation,normal,radio,statistical_only_retained,3.0,4.0,2.0,0.5,2.0,1.0,0.0,0.0,0.0,0,2,True,16.0,72.19,48.28,61.43,High,Medium,True,False,,True,priority_and_confidence_gate,Medium,INC-000044,new_session_or_first_episode
LTE-TP-EP-000051,542020041221088+20250827095725+Fiji-Nadi-LTE-DL-D!20250827095641,Fiji-Nadi-LTE-DL-D,2025-08-26 23:55:08+02:00,2025-08-26 23:55:08+02:00,1,-17.816197,177.3954095,-17.816197,177.3954095,ECI:1067553.0,1067553.0,351.0,1850.0,3.0,1.224536,1.224536,18.169227911847972,16.944691911847972,0.06739614946441903,73.06,73.06,66.57,66.57,81.0,81.0,0,1,0,1,sudden_drop,normal,temporal,statistical_only_retained,0.0,1.0,1.0,1.0,0.0,1.0,0.003951031929095129,0.0,1.0,1,0,False,22.25,55.49,70.75,62.36,High,High,True,False,,True,priority_and_confidence_gate,Medium,INC-000045,"new:gap=24.0s,dist=0.0m,cell=True,family=False"
LTE-TP-EP-000052,542020041221088+20250827095725+Fiji-Nadi-LTE-DL-D!20250827095641,Fiji-Nadi-LTE-DL-D,2025-08-26 23:56:20+02:00,2025-08-26 23:56:23+02:00,3,-17.81614814,177.39541892,-17.81609752,177.39547156,ECI:1067553.0,1067553.0,351.0,1850.0,3.0,2.85468,5.035032,27.900687529415734,22.865655529415733,0.1140131051772615,76.94,69.00333333333333,66.22,58.31999999999999,90.05,82.06333333333333,0,3,0,3,radio_limited_degradation,normal,temporal,statistical_only_retained,3.0,4.0,3.0,0.75,1.0,2.0,6.512923223528177,0.0,1.0,3,2,True,27.0,54.44,75.54,63.94,Medium,High,True,False,,True,priority_and_confidence_gate,Medium,INC-000046,"new:gap=72.0s,dist=5.523753728009815m,cell=True,family=True"
LTE-TP-EP-000053,542020041221088+20250827095725+Fiji-Nadi-LTE-DL-D!20250827095641,Fiji-Nadi-LTE-DL-D,2025-08-26 23:56:40+02:00,2025-08-26 23:56:40+02:00,1,-17.81500324,177.39656325,-17.81500324,177.39656325,ECI:1067553.0,1067553.0,351.0,1850.0,3.0,5.124312,5.124312,23.802779232063585,18.678467232063586,0.21528208744201116,72.53,72.53,57.81,57.81,90.52,90.52,0,1,0,1,sudden_drop,normal,temporal,statistical_only_retained,0.0,1.0,1.0,1.0,0.0,1.0,12.630326687090726,0.0,1.0,1,0,False,22.25,48.92,77.89,61.96,Medium,High,True,False,,True,priority_and_confidence_gate,Medium,INC-000047,"new:gap=17.0s,dist=167.81527337794543m,cell=True,family=True"
LTE-TP-EP-000054,542020041221088+20250827100005+Fiji-Nadi-LTE-DL-D!20250827095853,Fiji-Nadi-LTE-DL-D,2025-08-26 23:56:57+02:00,2025-08-26 23:56:57+02:00,1,-17.8134954,177.3980509,-17.8134954,177.3980509,ECI:1067553.0,1067553.0,351.0,1850.0,3.0,0.893032,0.893032,28.44586206499858,27.552830064998577,0.03139409162427311,79.42,79.42,76.66,76.66,82.8,82.8,0,1,0,1,radio_limited_degradation,normal,temporal,statistical_only_retained,0.0,1.0,1.0,1.0,0.0,1.0,13.524545072129941,0.0,1.0,1,1,True,22.25,63.06,72.1,67.13,High,High,True,False,,True,priority_and_confidence_gate,High,INC-000048,new_session_or_first_episode
LTE-TP-EP-000056,542020041221088+20250827100005+Fiji-Nadi-LTE-DL-D!20250827095853,Fiji-Nadi-LTE-DL-D,2025-08-26 23:57:13+02:00,2025-08-26 23:57:14+02:00,2,-17.81219426,177.39931836,-17.8120191,177.3995024,ECI:1067570.0,1067570.0,151.0,41186.0,41.0,0.047376,9.575976,105.7221075,86.61753150000001,0.0015053910251356872,81.51,77.18,80.45,73.015,82.8,82.265,0,2,0,2,radio_limited_degradation,ml_hgb_strict_causal_temporal_underperformance,capability,statistical_only_retained,1.0,2.0,2.0,1.0,0.0,2.0,41.00641031437843,0.0,1.0,2,1,True,29.5,65.85,71.97,68.6,High,High,True,False,,True,priority_and_confidence_gate,High,INC-000049,"new:gap=16.0s,dist=197.32311387455974m,cell=False,family=True"
LTE-TP-EP-000057,542020041221088+20250827100005+Fiji-Nadi-LTE-DL-D!20250827095853,Fiji-Nadi-LTE-DL-D,2025-08-26 23:57:26+02:00,2025-08-26 23:57:26+02:00,1,-17.81101512,177.40048821,-17.81101512,177.40048821,ECI:1067570.0,1067570.0,151.0,41186.0,41.0,0.159792,0.159792,34.87265710051973,34.71286510051973,0.004582157291295664,81.28,81.28,81.51,81.51,81.0,81.0,0,1,0,1,sudden_drop,normal,temporal,statistical_only_retained,0.0,1.0,1.0,1.0,0.0,1.0,13.587904964875083,0.0,1.0,1,0,False,22.25,66.7,70.75,68.52,High,High,True,False,,True,priority_and_confidence_gate,High,INC-000050,"new:gap=12.0s,dist=152.82213935754575m,cell=True,family=False"
LTE-TP-EP-000058,542020041221088+20250827100005+Fiji-Nadi-LTE-DL-D!20250827095853,Fiji-Nadi-LTE-DL-D,2025-08-26 23:57:35+02:00,2025-08-26 23:57:35+02:00,1,-17.8101501,177.4013366,-17.8101501,177.4013366,ECI:1067570.0,1067570.0,151.0,41186.0,41.0,0.201568,0.201568,41.966279201326714,41.76471120132671,0.004803094385208867,82.8,82.8,84.28,84.28,81.0,81.0,0,1,0,1,sudden_drop,normal,temporal,statistical_only_retained,0.0,1.0,1.0,1.0,0.0,1.0,25.639856621292836,0.0,1.0,1,0,False,22.25,68.77,70.75,69.66,High,High,True,False,,True,priority_and_confidence_gate,High,INC-000051,"new:gap=9.0s,dist=131.60002167362939m,cell=True,family=True"
LTE-TP-EP-000060,542020041221088+20250827100005+Fiji-Nadi-LTE-DL-D!20250827095853,Fiji-Nadi-LTE-DL-D,2025-08-26 23:57:48+02:00,2025-08-26 23:57:50+02:00,3,-17.80924058,177.40261978,-17.8090995,177.4030326,ECI:1067570.0,1067570.0,151.0,41186.0,41.0,0.321856,0.341712,,,,79.28,72.55666666666667,89.87,82.86,66.34,59.96333333333333,0,3,0,2,radio_limited_degradation,normal,radio,statistical_only_retained,2.0,3.0,3.0,1.0,0.0,3.0,61.804242745473836,0.0,0.6666666666666666,2,3,True,36.75,74.84,54.83,65.83,High,Medium,True,False,,True,priority_and_confidence_gate,High,INC-000052,"new:gap=13.0s,dist=169.35801974487555m,cell=True,family=False"
LTE-TP-EP-000061,542020041221088+20250827100005+Fiji-Nadi-LTE-DL-D!20250827095853,Fiji-Nadi-LTE-DL-D,2025-08-26 23:57:51+02:00,2025-08-26 23:57:56+02:00,3,-17.80910012,177.40303326,-17.8089618,177.403915,ECI:1065267.0,1065267.0,145.0,41186.0,41.0,0.411072,0.97012,100.61148,63.60464,0.019500429778173917,77.54,68.11,87.6,68.73,82.8,67.36,0,3,0,1,radio_limited_degradation,normal,capability,statistical_only_retained,5.0,6.0,3.0,0.5,3.0,1.0,31.753102751951666,0.0,0.3333333333333333,1,2,True,17.25,65.29,61.57,63.62,High,High,True,False,,True,priority_and_confidence_gate,Medium,INC-000053,"new:gap=1.0s,dist=0.09815780462500787m,cell=False,family=True"
LTE-TP-EP-000063,542020041221088+20250827100145+Fiji-Nadi-LTE-DL-D!20250827100105,Fiji-Nadi-LTE-DL-D,2025-08-26 23:59:03+02:00,2025-08-26 23:59:06+02:00,2,-17.8108518,177.4116205,-17.81059693,177.41186678,ECI:1064756.0,1064756.0,149.0,41186.0,41.0,5.641312,7.259691999999999,41.037212749999995,35.395900749999996,0.13746820561052847,69.92,66.13,62.63,57.495000000000005,78.83,76.685,0,2,0,2,ca_underperformance,normal,capability,statistical_only_retained,3.0,4.0,2.0,0.5,2.0,1.0,25.583330726158316,0.0,1.0,2,1,True,16.0,49.69,68.59,58.19,Medium,High,True,False,,True,priority_and_confidence_gate,Medium,INC-000054,new_session_or_first_episode
LTE-TP-EP-000064,542020041221088+20250827100145+Fiji-Nadi-LTE-DL-D!20250827100105,Fiji-Nadi-LTE-DL-D,2025-08-26 23:59:12+02:00,2025-08-26 23:59:12+02:00,1,-17.81009268,177.41232286,-17.81009268,177.41232286,ECI:1065267.0,1065267.0,145.0,41186.0,41.0,5.68724,5.68724,41.037212749999995,35.34997274999999,0.13858738493393416,68.78,68.78,62.48,62.48,76.48,76.48,0,1,0,1,ca_underperformance,normal,capability,statistical_only_retained,0.0,1.0,1.0,1.0,0.0,1.0,0.20031384824377468,0.0,1.0,1,0,False,22.25,52.42,67.36,59.14,Medium,High,True,False,,True,priority_and_confidence_gate,Medium,INC-000055,"new:gap=6.0s,dist=73.99418963467551m,cell=False,family=True"
LTE-TP-EP-000065,542020041221088+20250827100145+Fiji-Nadi-LTE-DL-D!20250827100105,Fiji-Nadi-LTE-DL-D,2025-08-26 23:59:22+02:00,2025-08-26 23:59:22+02:00,1,-17.80922389,177.41292875,-17.80922389,177.41292875,ECI:1064756.0,1064756.0,149.0,41186.0,41.0,1.541712,1.541712,39.89555803989617,38.353846039896176,0.03864370059589752,80.41,80.41,80.0,80.0,80.92,80.92,0,1,0,1,sudden_drop,normal,temporal,statistical_only_retained,0.0,1.0,1.0,1.0,0.0,1.0,12.351512955847761,0.0,1.0,1,0,False,22.25,65.56,70.69,67.87,High,High,True,False,,True,priority_and_confidence_gate,High,INC-000056,"new:gap=10.0s,dist=115.96090874284597m,cell=False,family=False"
LTE-TP-EP-000066,542020041221088+20250827100145+Fiji-Nadi-LTE-DL-D!20250827100105,Fiji-Nadi-LTE-DL-D,2025-08-27 00:00:56+02:00,2025-08-27 00:00:56+02:00,1,-17.80709114,177.42027637,-17.80709114,177.42027637,ECI:1064755.0,1064755.0,148.0,41186.0,41.0,10.390496,10.390496,54.170067,43.779571000000004,0.1918125004349727,73.4,73.4,57.71,57.71,92.57,92.57,1,0,0,1,ca_underperformance,ml_hgb_strict_causal_temporal_underperformance,capability,statistical_and_ml_consensus,0.0,1.0,1.0,1.0,0.0,1.0,8.601850494803042,100.0,1.0,1,0,False,22.25,48.84,94.43,69.36,Medium,Very High,True,False,,True,priority_and_confidence_gate,High,INC-000057,"new:gap=94.0s,dist=813.2196805457147m,cell=False,family=False"
