final_episode_id,id,route_label,start_time,end_time,rows,latitude_start,longitude_start,latitude_end,longitude_end,primary_serving_cell_key,primary_serving_eci,primary_serving_pci,primary_earfcn,primary_band,min_actual_tp,median_actual_tp,max_expected_tp,max_expected_gap,min_actual_expected_ratio,max_row_priority,mean_row_priority,max_row_impact,mean_row_impact,max_row_confidence,mean_row_confidence,consensus_rows,statistical_only_rows,ml_only_rows,dominant_statistical_type,dominant_ml_type,dominant_impact_family,fusion_source_mode,duration_seconds,span_seconds_inclusive,observed_anomalous_seconds,episode_density_0_1,longest_consecutive_run_seconds,distance_affected_m,agreement_pct,underperform_vs_p75_flag_rows,underperform_vs_rb_p75_flag_rows,low_rb_efficiency_high_rb_flag_rows,ca_underperformance_flag_rows,radio_limited_degradation_flag_rows,rolling_drop_flag_rows,sudden_drop_flag_rows,rolling_sustained_degradation_flag_rows,ml_q75_resource_underperformance_flag_rows,ml_hgb_resource_underperformance_flag_rows,ml_hgb_temporal_underperformance_flag_rows,near_handover_execution_flag_rows,near_handover_failure_flag_rows,near_rach_failure_flag_rows,near_ca_activation_change_flag_rows,strong_direct_evidence_rows,direct_evidence_coverage_0_1,coverage_planning_review_flag,episode_persistence_score_0_100,episode_impact_score_0_100,episode_detection_confidence_0_100,episode_final_priority_0_100,episode_impact_severity,episode_detection_confidence,final_episode_handoff_flag,episode_priority_severity
LTE-TP-EP-001115,542020041221088+20250828102746+Fiji-Nadi-LTE-DL-D!20250828102524,Fiji-Nadi-LTE-DL-D,2025-08-28 00:23:51+02:00,2025-08-28 00:23:54+02:00,4,-17.737185,177.459908,-17.737185,177.459908,ECI:1071136.0,1071136.0,338.0,1850.0,3.0,0.000664,2.3934119000000003,103.049195,98.2906672,1.937100819387812e-05,94.03,82.505,91.36,76.595,99.6,89.725,1,3,0,ca_underperformance,ml_quantile_p75_resource_underperformance,temporal,statistical_only_retained,3.0,4.0,4.0,1.0,4.0,0.011119508138052268,25.0,2,2,1,1,1,4,2,0,2,1,1,0,0,0,4,17,1.0,True,38.0,74.33,85.98,79.57,High,Very High,True,High
LTE-TP-EP-000638,542020041221088+20250827134247+Fiji-Nadi-LTE-DL-D!20250827130749,Fiji-Nadi-LTE-DL-D,2025-08-27 03:06:42+02:00,2025-08-27 03:06:42+02:00,1,-17.78071471,177.4301838,-17.78071471,177.4301838,ECI:1072702.0,1072702.0,394.0,40790.0,41.0,12.556176,12.556176,119.0290425,106.47286650000001,0.10548833911690082,87.98,87.98,78.15,78.15,100.0,100.0,1,0,0,ca_underperformance,ml_quantile_p75_resource_underperformance,capability,statistical_and_ml_consensus,0.0,1.0,1.0,1.0,1.0,0.0011119509199038367,100.0,1,1,0,1,0,1,1,0,1,1,1,0,0,0,1,8,1.0,False,17.0,62.86,100.0,79.57,High,Very High,True,High
LTE-TP-EP-000464,542020041221088+20250827124539+Fiji-Nadi-LTE-DL-D!20250827120159,Fiji-Nadi-LTE-DL-D,2025-08-27 02:00:44+02:00,2025-08-27 02:00:44+02:00,1,-17.77345692,177.38093898,-17.77345692,177.38093898,ECI:3623958.0,3623958.0,155.0,500.0,1.0,17.004375,17.004375,160.90634151419255,143.90196651419254,0.10567871247324426,87.93,87.93,78.06,78.06,100.0,100.0,1,0,0,rb_conditioned_underperformance,ml_quantile_p75_resource_underperformance,temporal,statistical_and_ml_consensus,0.0,1.0,1.0,1.0,1.0,2.6280730918859825,100.0,1,1,0,0,0,1,1,0,1,1,1,1,0,0,1,7,1.0,False,17.0,62.8,100.0,79.54,High,Very High,True,High
LTE-TP-EP-000766,542020041221088+20250827135949+Fiji-Nadi-LTE-DL-D!20250827134144,Fiji-Nadi-LTE-DL-D,2025-08-27 03:41:15+02:00,2025-08-27 03:41:17+02:00,3,-17.7730863,177.4073744,-17.7729562,177.4073186,ECI:1069373.0,1069373.0,135.0,40790.0,41.0,0.01032,5.180536,123.23914189178018,68.55918189178018,0.00016416815304862406,88.86,83.76666666666667,93.12,77.45,97.47,91.48333333333333,1,2,0,radio_limited_degradation,normal,temporal,statistical_only_retained,2.0,3.0,3.0,1.0,3.0,23.602200384699124,33.33333333333333,0,0,0,0,1,2,2,0,0,1,1,0,0,0,3,7,1.0,True,31.0,73.67,86.61,79.49,High,Very High,True,High
LTE-TP-EP-001189,542020041221088+20250828104547+Fiji-Nadi-LTE-DL-D!20250828104505,Fiji-Nadi-LTE-DL-D,2025-08-28 00:44:59+02:00,2025-08-28 00:45:01+02:00,3,-17.63571369,177.43134255,-17.6360463,177.4315022,ECI:1081630.0,1081630.0,354.0,1850.0,3.0,1.779528,7.396448,135.5693,133.789772,0.013126334649511358,97.52,87.76333333333332,97.01,88.93666666666667,98.15,86.33,0,3,0,ca_underperformance,normal,capability,statistical_only_retained,2.0,3.0,3.0,1.0,3.0,54.14123044118476,0.0,3,3,2,3,0,3,1,0,1,0,0,3,0,0,3,16,1.0,False,31.0,78.49,80.66,79.46,High,Very High,True,High
LTE-TP-EP-001496,542020041221088+20250828122702+Fiji-Nadi-LTE-DL-D!20250828122042,Fiji-Nadi-LTE-DL-D,2025-08-28 02:18:40+02:00,2025-08-28 02:18:40+02:00,1,-17.6029344,177.4487953,-17.6029344,177.4487953,ECI:1076797.0,1076797.0,185.0,40790.0,41.0,12.765928,12.765928,119.0290425,106.2631145,0.10725053089459238,87.78,87.78,77.79,77.79,100.0,100.0,1,0,0,ca_underperformance,ml_quantile_p75_resource_underperformance,capability,statistical_and_ml_consensus,0.0,1.0,1.0,1.0,1.0,,100.0,1,1,0,1,0,1,0,0,1,1,1,0,0,0,1,7,1.0,False,17.0,62.59,100.0,79.43,High,Very High,True,High
LTE-TP-EP-001727,542020041221088+20250828132455+Fiji-Nadi-LTE-DL-D!20250828131658,Fiji-Nadi-LTE-DL-D,2025-08-28 03:15:12+02:00,2025-08-28 03:15:12+02:00,1,-17.6263931,177.4652617,-17.6263931,177.4652617,ECI:3638848.0,3638848.0,254.0,41384.0,41.0,12.9854555,12.9854555,121.14346,108.1580045,0.1071907265980351,87.64,87.64,77.52,77.52,100.0,100.0,1,0,0,ca_underperformance,ml_quantile_p75_resource_underperformance,capability,statistical_and_ml_consensus,0.0,1.0,1.0,1.0,1.0,5.892109504916266,100.0,1,1,0,1,0,1,1,0,1,0,1,0,0,0,1,7,1.0,False,17.0,62.39,100.0,79.31,High,Very High,True,High
LTE-TP-EP-000383,542020041221088+20250827123337+Fiji-Nadi-LTE-DL-D!20250827114216,Fiji-Nadi-LTE-DL-D,2025-08-27 01:41:23+02:00,2025-08-27 01:41:50+02:00,28,-17.7967214,177.407518,-17.79689112,177.40681651,ECI:1065268.0,1065268.0,146.0,41186.0,41.0,0.000416,0.422208,,,,80.47,74.3932142857143,100.0,97.10892857142858,66.63,46.62785714285714,0,28,0,radio_limited_degradation,normal,radio,statistical_only_retained,27.0,28.0,28.0,1.0,28.0,83.39336716190272,0.0,0,0,1,0,28,0,0,28,0,0,0,13,0,0,23,57,1.0,True,98.0,98.78,54.97,79.06,Critical,Medium,True,High
LTE-TP-EP-000138,542020041221088+20250827103246+Fiji-Nadi-LTE-DL-D!20250827103001,Fiji-Nadi-LTE-DL-D,2025-08-27 00:29:43+02:00,2025-08-27 00:29:54+02:00,12,-17.8146882,177.4363228,-17.81409142,177.43544407,ECI:1065012.0,1065012.0,148.0,41186.0,41.0,0.405176,3.747668,43.970293999999996,42.954381999999995,0.023104507784278177,89.03,70.855,98.58,82.26333333333334,81.74,56.909166666666664,0,12,0,radio_limited_degradation,normal,radio,statistical_only_retained,11.0,12.0,12.0,1.0,12.0,128.040252273254,0.0,2,4,5,2,10,0,0,12,0,0,0,12,0,3,12,35,1.0,True,82.0,90.36,65.1,78.99,Critical,High,True,High
LTE-TP-EP-000619,542020041221088+20250827133907+Fiji-Nadi-LTE-DL-D!20250827130324,Fiji-Nadi-LTE-DL-D,2025-08-27 03:02:53+02:00,2025-08-27 03:02:54+02:00,2,-17.78364902,177.42864363,-17.78353625,177.42867203,ECI:1065505.0,1065505.0,321.0,1850.0,3.0,7.426568,10.46106,79.6243025,72.1977345,0.09327011687166742,89.75,78.205,81.37,65.025,100.0,94.32,2,0,0,ca_underperformance,ml_quantile_p75_resource_underperformance,capability,statistical_and_ml_consensus,1.0,2.0,2.0,1.0,2.0,24.907245678019564,100.0,2,2,1,1,1,2,1,0,2,2,2,2,2,0,2,16,1.0,True,24.0,62.94,98.58,78.98,High,Very High,True,High
LTE-TP-EP-000750,542020041221088+20250827135649+Fiji-Nadi-LTE-DL-D!20250827133934,Fiji-Nadi-LTE-DL-D,2025-08-27 03:38:43+02:00,2025-08-27 03:38:45+02:00,3,-17.78062541,177.41386215,-17.78047936,177.41369768,ECI:1069336.0,1069336.0,135.0,356.0,1.0,0.0064,3.119816,77.801385,74.681569,0.00030440934219588253,95.1,81.33666666666666,91.1,76.39333333333333,100.0,87.38,1,2,0,rolling_local_drop,normal,temporal,statistical_only_retained,2.0,3.0,3.0,1.0,3.0,35.896983033788196,33.33333333333333,1,1,1,1,0,3,1,0,1,0,1,0,0,0,3,10,1.0,False,31.0,72.4,86.84,78.9,High,Very High,True,High
LTE-TP-EP-001737,542020041221088+20250828132555+Fiji-Nadi-LTE-DL-D!20250828131914,Fiji-Nadi-LTE-DL-D,2025-08-28 03:17:21+02:00,2025-08-28 03:17:21+02:00,1,-17.6248077,177.4658012,-17.6248077,177.4658012,ECI:3638848.0,3638848.0,254.0,41384.0,41.0,8.000208,8.000208,63.65938653897592,55.65917853897592,0.12567208757347692,87.02,87.02,76.4,76.4,100.0,100.0,1,0,0,ca_underperformance,ml_quantile_p75_resource_underperformance,temporal,statistical_and_ml_consensus,0.0,1.0,1.0,1.0,1.0,0.005394184216630952,100.0,1,1,1,1,0,1,1,0,1,1,1,0,0,0,1,9,1.0,False,17.0,61.55,100.0,78.85,High,Very High,True,High
LTE-TP-EP-000640,542020041221088+20250827134247+Fiji-Nadi-LTE-DL-D!20250827130749,Fiji-Nadi-LTE-DL-D,2025-08-27 03:06:58+02:00,2025-08-27 03:06:59+02:00,2,-17.78071471,177.4301838,-17.7807147,177.4301838,ECI:1072702.0,1072702.0,394.0,40790.0,41.0,5.86572,23.0537725,122.72866854908222,113.1633225,0.04927973775811899,94.38,81.83,89.79,72.83,100.0,92.83,1,1,0,rb_conditioned_underperformance,ml_hgb_strict_causal_temporal_underperformance,capability,statistical_and_ml_consensus,1.0,2.0,2.0,1.0,2.0,0.0022239018398076734,50.0,2,2,1,0,1,2,2,0,1,1,2,0,0,0,2,14,1.0,True,24.0,69.1,90.71,78.82,High,Very High,True,High
LTE-TP-EP-000313,542020041221088+20250827122034+Fiji-Nadi-LTE-DL-D!20250827113125,Fiji-Nadi-LTE-DL-D,2025-08-27 01:29:22+02:00,2025-08-27 01:29:22+02:00,1,-17.7791513,177.4255024,-17.7791513,177.4255024,ECI:1069516.0,1069516.0,403.0,356.0,1.0,12.94196,12.94196,98.69071315790822,85.74875315790823,0.13113655364200744,86.89,86.89,76.17,76.17,100.0,100.0,1,0,0,rb_conditioned_underperformance,ml_quantile_p75_resource_underperformance,resource,statistical_and_ml_consensus,0.0,1.0,1.0,1.0,1.0,15.303420111889418,100.0,1,1,0,0,1,0,0,0,1,1,1,0,0,0,1,6,1.0,True,17.0,61.38,100.0,78.76,High,Very High,True,High
LTE-TP-EP-001107,542020041221088+20250828102346+Fiji-Nadi-LTE-DL-D!20250828102312,Fiji-Nadi-LTE-DL-D,2025-08-28 00:22:00+02:00,2025-08-28 00:22:02+02:00,3,-17.7371848,177.4599081,-17.7371848,177.4599081,ECI:1071136.0,1071136.0,338.0,1850.0,3.0,0.04236,0.066208,103.049195,94.839475,0.0009632570641125346,91.8,86.77666666666666,85.49,85.33666666666666,100.0,88.53333333333335,1,2,0,radio_limited_degradation,normal,temporal,statistical_only_retained,2.0,3.0,3.0,1.0,3.0,0.0,33.33333333333333,1,1,1,0,3,3,1,0,1,1,1,0,0,0,3,13,1.0,True,31.0,71.83,87.13,78.72,High,Very High,True,High
LTE-TP-EP-000363,542020041221088+20250827123136+Fiji-Nadi-LTE-DL-D!20250827114007,Fiji-Nadi-LTE-DL-D,2025-08-27 01:38:16+02:00,2025-08-27 01:38:17+02:00,2,-17.78281581,177.42136009,-17.78286546,177.42125108,ECI:1065524.0,1065524.0,133.0,41186.0,41.0,4.38052,16.120012499999998,105.7221075,101.3415875,0.0414342856341565,95.66,78.685,92.11,75.33500000000001,100.0,82.775,1,1,0,ca_underperformance,ml_severe_quantile_p75_resource_underperformance,capability,statistical_and_ml_consensus,1.0,2.0,2.0,1.0,2.0,26.012823732731007,50.0,2,2,1,1,0,1,1,0,1,1,1,2,0,0,2,11,1.0,False,24.0,70.89,88.19,78.68,High,Very High,True,High
LTE-TP-EP-000187,542020041221088+20250827105427+Fiji-Nadi-LTE-DL-D!20250827104733,Fiji-Nadi-LTE-DL-D,2025-08-27 00:47:17+02:00,2025-08-27 00:47:19+02:00,3,-17.77303182,177.4561704,-17.7727849,177.4562233,ECI:1067839.0,1067839.0,128.0,40988.0,41.0,0.032608,14.597,91.43616951370453,69.34400051370453,0.0005712974837943139,87.18,80.59333333333335,90.76,74.42,100.0,88.13666666666666,1,2,0,radio_limited_degradation,normal,temporal,statistical_only_retained,2.0,3.0,3.0,1.0,3.0,28.11961840893106,33.33333333333333,1,1,0,0,1,3,2,0,1,0,1,0,0,0,3,10,1.0,True,31.0,71.74,87.03,78.62,High,Very High,True,High
LTE-TP-EP-000641,542020041221088+20250827134247+Fiji-Nadi-LTE-DL-D!20250827130749,Fiji-Nadi-LTE-DL-D,2025-08-27 03:07:07+02:00,2025-08-27 03:07:08+02:00,2,-17.7807147,177.4301838,-17.7807147,177.4301838,ECI:1072702.0,1072702.0,394.0,40790.0,41.0,0.016104,11.8458045,121.63410802941317,97.95860302941317,0.0003172865927992848,84.99,82.5,88.26,75.955,100.0,90.5,1,1,0,rb_conditioned_underperformance,ml_quantile_p75_resource_underperformance,resource,statistical_and_ml_consensus,1.0,2.0,2.0,1.0,2.0,0.0011119509199038367,50.0,1,1,0,0,0,2,2,0,1,1,1,0,0,0,2,9,1.0,False,24.0,69.12,90.12,78.57,High,Very High,True,High
LTE-TP-EP-001776,542020041221088+20250828133816+Fiji-Nadi-LTE-DL-D!20250828132818,Fiji-Nadi-LTE-DL-D,2025-08-28 03:26:44+02:00,2025-08-28 03:26:49+02:00,6,-17.6154206,177.4665552,-17.61540262,177.4662793,ECI:1076426.0,1076426.0,375.0,500.0,1.0,0.609568,2.000628,43.970293999999996,41.5760381,0.05445166912006548,83.11,79.58333333333333,97.87,90.75333333333333,88.64,65.93166666666667,0,6,0,radio_limited_degradation,normal,radio,statistical_only_retained,5.0,6.0,6.0,1.0,6.0,39.85728070350777,0.0,1,1,1,1,5,0,0,6,0,0,0,0,0,0,6,15,1.0,True,52.0,84.62,70.8,78.4,Critical,High,True,High
LTE-TP-EP-001113,542020041221088+20250828102746+Fiji-Nadi-LTE-DL-D!20250828102524,Fiji-Nadi-LTE-DL-D,2025-08-28 00:23:27+02:00,2025-08-28 00:23:28+02:00,2,-17.7371849,177.459908,-17.7371849,177.459908,ECI:1071136.0,1071136.0,338.0,1850.0,3.0,0.014536,5.977752,101.60060999999999,89.65964199999999,0.0003576592559895192,88.02,85.8,84.22,81.22,100.0,91.4,1,1,0,ca_underperformance,ml_quantile_p75_resource_underperformance,resource,statistical_and_ml_consensus,1.0,2.0,2.0,1.0,2.0,0.0,50.0,1,1,0,1,1,2,2,0,1,1,1,0,0,0,2,11,1.0,True,24.0,68.42,90.35,78.29,High,Very High,True,High
LTE-TP-EP-000034,542020041221088+20250827095105+Fiji-Nadi-LTE-DL-D!20250827094821,Fiji-Nadi-LTE-DL-D,2025-08-26 23:46:19+02:00,2025-08-26 23:46:19+02:00,1,-17.8116013,177.3998509,-17.8116013,177.3998509,EARFCN:41186.0|PCI:151.0,,151.0,41186.0,41.0,14.979072,14.979072,129.4520453257592,114.4729733257592,0.11571135830496893,85.99,85.99,74.53,74.53,100.0,100.0,1,0,0,ca_underperformance,ml_quantile_p75_resource_underperformance,resource,statistical_and_ml_consensus,0.0,1.0,1.0,1.0,1.0,,100.0,1,1,0,1,0,1,0,0,1,1,1,0,0,0,1,7,1.0,False,17.0,60.15,100.0,78.08,High,Very High,True,High
LTE-TP-EP-000936,542020041221088+20250827151812+Fiji-Nadi-LTE-DL-D!20250827151738,Fiji-Nadi-LTE-DL-D,2025-08-27 05:16:02+02:00,2025-08-27 05:16:03+02:00,2,-17.74679135,177.44561201,-17.7467973,177.4454745,ECI:1068575.0,1068575.0,122.0,1850.0,3.0,0.13844,0.17624800000000002,72.8516878135595,72.6376318135595,0.0020553561430667285,94.43,91.875,96.7,95.67500000000001,91.65,87.225,0,2,0,radio_limited_degradation,normal,temporal,statistical_only_retained,1.0,2.0,2.0,1.0,2.0,20.734082618881168,0.0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,2,5,1.0,True,24.0,78.27,77.63,77.98,High,High,True,High
LTE-TP-EP-001295,542020041221088+20250828114011+Fiji-Nadi-LTE-DL-D!20250828110908,Fiji-Nadi-LTE-DL-D,2025-08-28 01:07:06+02:00,2025-08-28 01:07:06+02:00,1,-17.6259577,177.47975582,-17.6259577,177.47975582,EARFCN:40988.0|PCI:351.0,,351.0,40988.0,41.0,1.032872,1.032872,65.36004299999999,64.32717099999999,0.01580280478089649,94.47,94.47,89.95,89.95,100.0,100.0,0,1,0,ca_underperformance,ml_severe_quantile_p75_resource_underperformance,capability,statistical_only_retained,0.0,1.0,1.0,1.0,1.0,,0.0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,6,1.0,False,17.0,71.71,85.0,77.69,High,Very High,True,High
LTE-TP-EP-001689,542020041221088+20250828130504+Fiji-Nadi-LTE-DL-D!20250828130441,Fiji-Nadi-LTE-DL-D,2025-08-28 03:02:49+02:00,2025-08-28 03:02:49+02:00,1,-17.63064507,177.45734024,-17.63064507,177.45734024,ECI:1077825.0,1077825.0,167.0,40988.0,41.0,3.08536,3.08536,111.79482125,108.70946125,0.027598416147563726,94.42,94.42,94.53,94.53,94.29,94.29,0,1,0,ca_underperformance,normal,capability,statistical_only_retained,0.0,1.0,1.0,1.0,1.0,0.041359969831223746,0.0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,1,6,1.0,False,17.0,75.15,80.72,77.65,High,Very High,True,High
LTE-TP-EP-000937,542020041221088+20250827151812+Fiji-Nadi-LTE-DL-D!20250827151738,Fiji-Nadi-LTE-DL-D,2025-08-27 05:16:08+02:00,2025-08-27 05:16:10+02:00,3,-17.7468212,177.4450976,-17.7468282,177.4449258,ECI:1068575.0,1068575.0,122.0,1850.0,3.0,0.081088,19.344336,135.5693,116.224964,0.0014008791689168307,87.29,76.45666666666666,90.97,73.08999999999999,100.0,80.58,1,2,0,radio_limited_degradation,normal,temporal,statistical_only_retained,2.0,3.0,3.0,1.0,3.0,26.70805174114531,33.33333333333333,1,1,0,0,2,3,2,0,1,1,1,0,0,0,3,12,1.0,True,31.0,71.51,85.14,77.64,High,Very High,True,High
LTE-TP-EP-000935,542020041221088+20250827151812+Fiji-Nadi-LTE-DL-D!20250827151738,Fiji-Nadi-LTE-DL-D,2025-08-27 05:15:56+02:00,2025-08-27 05:15:57+02:00,2,-17.74678329,177.44586256,-17.7467863,177.4458034,ECI:1068575.0,1068575.0,122.0,1850.0,3.0,0.425896,2.559088,82.24740622643102,77.55512622643103,0.0063038814432242445,92.67,90.85,94.13,92.9,93.9,88.35,0,2,0,radio_limited_degradation,normal,temporal,statistical_only_retained,1.0,2.0,2.0,1.0,2.0,6.4270215411969644,0.0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,2,4,1.0,True,24.0,76.29,79.04,77.53,High,High,True,High
LTE-TP-EP-001660,542020041221088+20250828125844+Fiji-Nadi-LTE-DL-D!20250828125759,Fiji-Nadi-LTE-DL-D,2025-08-28 02:56:59+02:00,2025-08-28 02:57:00+02:00,2,-17.63030452,177.45583825,-17.63024234,177.45578471,ECI:1077825.0,1077825.0,167.0,40988.0,41.0,3.135344,4.03918,100.12010000000001,96.984756,0.03131582968854406,95.43,87.9,94.25,83.975,96.88,92.69999999999999,0,2,0,ca_underperformance,ml_severe_quantile_p75_resource_underperformance,capability,statistical_only_retained,1.0,2.0,2.0,1.0,2.0,9.308730654389198,0.0,1,1,1,1,1,1,1,1,1,0,0,2,0,0,2,9,1.0,True,24.0,74.12,81.61,77.49,High,Very High,True,High
LTE-TP-EP-000349,542020041221088+20250827122555+Fiji-Nadi-LTE-DL-D!20250827113546,Fiji-Nadi-LTE-DL-D,2025-08-27 01:35:29+02:00,2025-08-27 01:35:30+02:00,2,-17.77219751,177.42439854,-17.7722805,177.42432039,ECI:1072446.0,1072446.0,394.0,40790.0,41.0,2.915104,8.164188,83.886915,70.47364300000001,0.046864079421282866,90.8,83.39,83.27,76.205,100.0,92.175,1,1,0,ca_underperformance,ml_hgb_resource_conditioned_underperformance,capability,statistical_and_ml_consensus,1.0,2.0,2.0,1.0,2.0,12.42805702654248,50.0,2,2,1,2,0,2,1,0,1,2,1,0,0,0,2,14,1.0,False,24.0,66.69,90.54,77.42,High,Very High,True,High
LTE-TP-EP-000618,542020041221088+20250827133907+Fiji-Nadi-LTE-DL-D!20250827130324,Fiji-Nadi-LTE-DL-D,2025-08-27 03:02:40+02:00,2025-08-27 03:02:45+02:00,6,-17.78510628,177.4281874,-17.78454077,177.42834025,ECI:1067828.0,1067828.0,127.0,41186.0,41.0,0.010032,0.033752,,,,80.84,78.42999999999999,90.96,87.52,93.15,67.32166666666667,0,6,0,radio_limited_degradation,normal,radio,statistical_only_retained,5.0,6.0,6.0,1.0,6.0,65.71131373641731,0.0,1,1,1,0,6,0,1,6,1,0,0,6,6,0,6,17,1.0,True,52.0,80.36,73.41,77.23,Critical,High,True,High
LTE-TP-EP-000922,542020041221088+20250827151552+Fiji-Nadi-LTE-DL-D!20250827151524,Fiji-Nadi-LTE-DL-D,2025-08-27 05:13:45+02:00,2025-08-27 05:13:45+02:00,1,-17.7481703,177.4553386,-17.7481703,177.4553386,ECI:1068313.0,1068313.0,50.0,356.0,1.0,4.619432,4.619432,40.51269952306269,35.89326752306269,0.11402429495892498,84.83,84.83,72.42,72.42,100.0,100.0,1,0,0,ca_underperformance,ml_severe_quantile_p75_resource_underperformance,temporal,statistical_and_ml_consensus,0.0,1.0,1.0,1.0,1.0,0.801841047455634,100.0,1,1,1,1,0,1,1,0,1,1,1,1,0,0,1,9,1.0,False,17.0,58.56,100.0,77.21,High,Very High,True,High
LTE-TP-EP-001613,542020041221088+20250828125203+Fiji-Nadi-LTE-DL-D!20250828125121,Fiji-Nadi-LTE-DL-D,2025-08-28 02:49:39+02:00,2025-08-28 02:49:40+02:00,2,-17.63040005,177.45343209,-17.6304067,177.45354,ECI:3640375.0,3640375.0,167.0,40988.0,41.0,5.22404,7.660568,111.79482125,101.69772524999999,0.09031810138521958,90.16,83.645,82.11,74.32,100.0,95.03999999999999,1,1,0,rb_conditioned_underperformance,ml_quantile_p75_resource_underperformance,capability,statistical_and_ml_consensus,1.0,2.0,2.0,1.0,2.0,11.49619165749356,50.0,1,1,0,0,1,2,1,0,1,0,1,2,0,2,2,8,1.0,True,24.0,65.64,91.26,77.17,High,Very High,True,High
LTE-TP-EP-000322,542020041221088+20250827122034+Fiji-Nadi-LTE-DL-D!20250827113125,Fiji-Nadi-LTE-DL-D,2025-08-27 01:30:49+02:00,2025-08-27 01:30:49+02:00,1,-17.77088008,177.42557419,-17.77088008,177.42557419,ECI:1072439.0,1072439.0,394.0,41384.0,41.0,6.348176,6.348176,121.14346,114.79528400000001,0.05240213545163725,93.77,93.77,89.01,89.01,99.58,99.58,0,1,0,ca_underperformance,ml_quantile_p75_resource_underperformance,capability,statistical_only_retained,0.0,1.0,1.0,1.0,1.0,0.10764693217057957,0.0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,8,1.0,False,17.0,71.01,84.68,77.16,High,Very High,True,High
LTE-TP-EP-000676,542020041221088+20250827134808+Fiji-Nadi-LTE-DL-D!20250827131638,Fiji-Nadi-LTE-DL-D,2025-08-27 03:15:38+02:00,2025-08-27 03:15:40+02:00,3,-17.7682506,177.4351813,-17.76829874,177.43523972,ECI:1072445.0,1072445.0,395.0,40790.0,41.0,0.796032,2.456904,119.0290425,116.57213850000001,0.020641214517036884,96.58,80.10666666666667,95.72,79.23333333333333,97.63,81.17,0,3,0,ca_underperformance,normal,capability,statistical_only_retained,2.0,3.0,3.0,1.0,3.0,23.156199923996148,0.0,2,2,1,1,0,3,1,0,1,0,0,0,0,0,3,11,1.0,False,31.0,75.42,79.11,77.08,High,High,True,High
LTE-TP-EP-000768,542020041221088+20250827135949+Fiji-Nadi-LTE-DL-D!20250827134144,Fiji-Nadi-LTE-DL-D,2025-08-27 03:41:27+02:00,2025-08-27 03:41:29+02:00,3,-17.7724606,177.4067359,-17.7723861,177.4065804,ECI:1069373.0,1069373.0,135.0,40790.0,41.0,0.006856,1.115152,90.48969601688282,72.6123061950989,9.52183310611503e-05,94.1,82.75666666666666,96.79,84.73666666666666,92.73,80.33666666666666,0,3,0,rolling_local_drop,normal,temporal,statistical_only_retained,2.0,3.0,3.0,1.0,3.0,27.829913333540425,0.0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,3,5,1.0,True,31.0,77.33,76.45,76.93,High,High,True,High
LTE-TP-EP-000810,542020041221088+20250827140850+Fiji-Nadi-LTE-DL-D!20250827140234,Fiji-Nadi-LTE-DL-D,2025-08-27 04:01:01+02:00,2025-08-27 04:01:03+02:00,3,-17.7665226,177.44771125,-17.7665226,177.44771125,ECI:1066034.0,1066034.0,124.0,41186.0,41.0,0.848792,1.927008,68.21710764776749,63.491779647767494,0.014236737288855047,90.61,89.54333333333334,90.0,87.40666666666668,93.33,92.15333333333332,0,3,0,radio_limited_degradation,normal,temporal,statistical_only_retained,2.0,3.0,3.0,1.0,3.0,0.005294597248788544,0.0,0,0,0,0,2,3,1,0,0,0,0,0,0,0,3,6,1.0,True,31.0,74.6,79.7,76.9,High,High,True,High
LTE-TP-EP-000919,542020041221088+20250827151332+Fiji-Nadi-LTE-DL-D!20250827151309,Fiji-Nadi-LTE-DL-D,2025-08-27 05:12:46+02:00,2025-08-27 05:12:48+02:00,3,-17.7531273,177.4542602,-17.7531273,177.4542602,ECI:3625798.0,3625798.0,115.0,9310.0,28.0,0.011704,26.464209,129.49126676519367,74.65631376519367,0.00018902179685857854,87.46,72.31666666666666,92.74,66.43666666666667,99.01,79.5,1,2,0,radio_limited_degradation,normal,temporal,statistical_only_retained,2.0,3.0,3.0,1.0,3.0,0.0010589982074375893,33.33333333333333,0,0,0,0,2,3,2,0,1,0,1,0,0,0,3,9,1.0,True,31.0,70.73,84.38,76.87,High,Very High,True,High
LTE-TP-EP-001686,542020041221088+20250828130244+Fiji-Nadi-LTE-DL-D!20250828130228,Fiji-Nadi-LTE-DL-D,2025-08-28 03:02:23+02:00,2025-08-28 03:02:23+02:00,1,-17.63074257,177.45460326,-17.63074257,177.45460326,ECI:1077780.0,1077780.0,165.0,500.0,1.0,15.816024,15.816024,105.955109,90.139085,0.14927098984910678,84.34,84.34,71.52,71.52,100.0,100.0,1,0,0,rb_conditioned_underperformance,ml_quantile_p75_resource_underperformance,capability,statistical_and_ml_consensus,0.0,1.0,1.0,1.0,1.0,0.1398339487001977,100.0,1,1,0,0,0,1,0,0,1,1,1,1,0,0,1,6,1.0,False,17.0,57.89,100.0,76.84,High,Very High,True,High
