anomaly_episode_id,id,route_label,test_type,start_time,end_time,rows,dominant_type,max_score,mean_score,min_actual_tp,median_actual_tp,median_expected_tp,median_expected_radio_p75,median_expected_rb_conditioned_p75,expected_radio_confidence_mode,expected_rb_confidence_mode,min_ratio,min_rb_ratio,median_rb_usage,rb_usage_bucket_mode,rb_demand_confidence_mode,median_throughput_per_rb,primary_serving_pci,primary_earfcn,primary_band,mean_rsrp,mean_sinr,serving_pci_count,duration_seconds,any_event_near_rows,any_event_near_rows_pct,any_event_event_count_sum,measurement_report_event_near_rows,measurement_report_event_near_rows_pct,measurement_report_event_event_count_sum,handover_execution_near_rows,handover_execution_near_rows_pct,handover_execution_event_count_sum,handover_failure_near_rows,handover_failure_near_rows_pct,handover_failure_event_count_sum,rach_attempt_near_rows,rach_attempt_near_rows_pct,rach_attempt_event_count_sum,rach_failure_near_rows,rach_failure_near_rows_pct,rach_failure_event_count_sum,ca_activation_change_near_rows,ca_activation_change_near_rows_pct,ca_activation_change_event_count_sum,failure_other_near_rows,failure_other_near_rows_pct,failure_other_event_count_sum,max_speed,min_distance_from_prev_m,max_distance_from_prev_m,max_severity
LTE-TP-EP-000014,542020041221088+20250827094505+Fiji-Nadi-LTE-DL-D!20250827094151,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-26 23:40:34+02:00,2025-08-26 23:40:34+02:00,1,sudden_drop,53.5,53.5,14.971,14.971,20.831,20.831,32.339,high,high,0.719,0.463,86.0,below_median_rb_usage,unknown,0.174,288.0,40790.0,41.0,-105.857,8.187,1,0.0,1,100.0,19,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.004,0.004,Medium
LTE-TP-EP-000079,542020041221088+20250827095225+Fiji-Nadi-LTE-DL-D!20250827095140,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-26 23:51:19+02:00,2025-08-26 23:51:19+02:00,1,sudden_drop,53.5,53.5,16.037,16.037,41.013,41.013,28.856,high,high,0.391,0.556,78.0,low_rb_usage,low_or_uncertain,0.206,351.0,1850.0,3.0,-92.585,12.213,1,0.0,1,100.0,29,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,100.0,4,0,0.0,0,0.0,0.004,0.004,Medium
LTE-TP-EP-000165,542020041221088+20250827102746+Fiji-Nadi-LTE-DL-D!20250827102604,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-27 00:25:09+02:00,2025-08-27 00:25:09+02:00,1,sudden_drop,53.5,53.5,15.04,15.04,36.78,36.78,27.882,high,high,0.409,0.539,77.0,low_rb_usage,low_or_uncertain,0.195,395.0,40790.0,41.0,-84.834,11.301,1,0.0,1,100.0,16,1,100.0,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,30.96,0.148,0.148,Medium
LTE-TP-EP-000446,542020041221088+20250827113229+Fiji-Nadi-LTE-DL-D!20250827110935,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-27 01:08:56+02:00,2025-08-27 01:08:56+02:00,1,sudden_drop,53.5,53.5,14.312,14.312,22.691,22.691,27.024,high,high,0.631,0.53,83.0,below_median_rb_usage,unknown,0.172,110.0,41186.0,41.0,-106.311,7.912,1,0.0,1,100.0,73,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,100.0,6,0,0.0,0,20.016,5.477,5.477,Medium
LTE-TP-EP-000447,542020041221088+20250827113229+Fiji-Nadi-LTE-DL-D!20250827110935,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-27 01:09:01+02:00,2025-08-27 01:09:01+02:00,1,sudden_drop,53.5,53.5,11.649,11.649,22.691,22.691,10.502,high,high,0.513,1.109,68.0,low_rb_usage,low_or_uncertain,0.171,110.0,41186.0,41.0,-105.995,9.992,1,0.0,1,100.0,38,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,7.588,7.759,7.759,Medium
LTE-TP-EP-000971,542020041221088+20250827133546+Fiji-Nadi-LTE-DL-D!20250827125646,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-27 02:56:42+02:00,2025-08-27 02:56:42+02:00,1,sudden_drop,53.5,53.5,8.669,8.669,22.691,22.691,10.502,high,high,0.382,0.825,66.0,low_rb_usage,low_or_uncertain,0.131,146.0,41186.0,41.0,-112.811,5.885,1,0.0,1,100.0,5,1,100.0,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,100.0,1,0,0.0,0,4.573,5.118,5.118,Medium
LTE-TP-EP-001065,542020041221088+20250827134347+Fiji-Nadi-LTE-DL-D!20250827131002,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-27 03:09:55+02:00,2025-08-27 03:09:55+02:00,1,sudden_drop,53.5,53.5,9.625,9.625,22.691,22.691,10.502,high,high,0.424,0.917,77.0,low_rb_usage,low_or_uncertain,0.125,129.0,41186.0,41.0,-114.462,8.11,1,0.0,1,100.0,41,1,100.0,1,0,0.0,0,0,0.0,0,1,100.0,10,0,0.0,0,1,100.0,5,0,0.0,0,3.83,7.749,7.749,Medium
LTE-TP-EP-001211,542020041221088+20250827135949+Fiji-Nadi-LTE-DL-D!20250827134144,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-27 03:40:10+02:00,2025-08-27 03:40:10+02:00,1,sudden_drop,53.5,53.5,8.402,8.402,20.831,20.831,13.369,high,high,0.403,0.628,51.0,low_rb_usage,low_or_uncertain,0.165,137.0,40790.0,41.0,-111.405,7.483,1,0.0,1,100.0,35,1,100.0,1,0,0.0,0,0,0.0,0,1,100.0,5,0,0.0,0,1,100.0,6,0,0.0,0,2.172,2.742,2.742,Medium
LTE-TP-EP-001539,542020041221088+20250827155333+Fiji-Nadi-LTE-DL-D!20250827154000,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-27 05:38:06+02:00,2025-08-27 05:38:06+02:00,1,rolling_local_drop,53.5,53.5,8.386,8.386,23.15,23.15,17.744,high,high,0.362,0.473,44.0,low_rb_usage,low_or_uncertain,0.191,487.0,41384.0,41.0,-97.954,9.749,1,0.0,1,100.0,5,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,100.0,1,0,0.0,0,0.0,0.0,0.0,Medium
LTE-TP-EP-001542,542020041221088+20250827155333+Fiji-Nadi-LTE-DL-D!20250827154000,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-27 05:38:38+02:00,2025-08-27 05:38:38+02:00,1,sudden_drop,53.5,53.5,5.63,5.63,17.822,17.822,11.338,high,high,0.316,0.497,46.0,low_rb_usage,low_or_uncertain,0.122,487.0,41384.0,41.0,-101.82,8.385,1,0.0,1,100.0,5,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,Medium
LTE-TP-EP-001546,542020041221088+20250827155333+Fiji-Nadi-LTE-DL-D!20250827154000,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-27 05:39:26+02:00,2025-08-27 05:39:26+02:00,1,sudden_drop,53.5,53.5,8.051,8.051,17.822,17.822,11.338,high,high,0.452,0.71,59.0,low_rb_usage,low_or_uncertain,0.136,487.0,41384.0,41.0,-104.084,9.432,1,0.0,1,100.0,3,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,5.87,11.276,11.276,Medium
LTE-TP-EP-001555,542020041221088+20250827155853+Fiji-Nadi-LTE-DL-D!20250827154409,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-27 05:42:20+02:00,2025-08-27 05:42:20+02:00,1,sudden_drop,53.5,53.5,7.981,7.981,32.059,32.059,20.914,high,high,0.249,0.382,57.0,low_rb_usage,low_or_uncertain,0.14,487.0,41384.0,41.0,-100.293,11.346,1,0.0,1,100.0,40,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,15.73,15.719,15.719,High
LTE-TP-EP-001556,542020041221088+20250827155853+Fiji-Nadi-LTE-DL-D!20250827154409,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-27 05:42:24+02:00,2025-08-27 05:42:24+02:00,1,sudden_drop,53.5,53.5,6.696,6.696,17.822,17.822,11.338,high,high,0.376,0.591,65.0,low_rb_usage,low_or_uncertain,0.103,487.0,41384.0,41.0,-110.624,3.991,1,0.0,1,100.0,42,1,100.0,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,56.412,16.322,16.322,Medium
LTE-TP-EP-001614,542020041221088+20250827161034+Fiji-Nadi-LTE-DL-D!20250827160358,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-27 06:02:22+02:00,2025-08-27 06:02:22+02:00,1,sudden_drop,53.5,53.5,9.986,9.986,33.437,33.437,23.22,high,high,0.299,0.43,69.0,low_rb_usage,low_or_uncertain,0.145,469.0,41384.0,41.0,-95.668,12.906,1,0.0,1,100.0,24,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,100.0,7,28.8,0.029,0.029,High
LTE-TP-EP-001622,542020041221088+20250827161114+Fiji-Nadi-LTE-DL-D!20250827160608,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-27 06:05:26+02:00,2025-08-27 06:05:26+02:00,1,sudden_drop,53.5,53.5,9.596,9.596,32.334,32.334,25.115,high,high,0.297,0.382,52.0,low_rb_usage,low_or_uncertain,0.185,469.0,1850.0,3.0,-99.92,7.953,1,0.0,1,100.0,50,1,100.0,5,0,0.0,0,0,0.0,0,1,100.0,5,0,0.0,0,1,100.0,2,1,100.0,7,13.896,3.973,3.973,High
LTE-TP-EP-001871,542020041221088+20250828105848+Fiji-Nadi-LTE-DL-D!20250828105816,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-28 00:57:03+02:00,2025-08-28 00:57:03+02:00,1,sudden_drop,53.5,53.5,5.547,5.547,17.822,17.822,23.757,high,high,0.311,0.234,83.0,below_median_rb_usage,unknown,0.067,166.0,41384.0,41.0,-103.286,5.228,1,0.0,1,100.0,78,0,0.0,0,0,0.0,0,0,0.0,0,1,100.0,10,0,0.0,0,1,100.0,4,0,0.0,0,28.656,7.68,7.68,Medium
LTE-TP-EP-001875,542020041221088+20250828105848+Fiji-Nadi-LTE-DL-D!20250828105816,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-28 00:57:31+02:00,2025-08-28 00:57:31+02:00,1,sudden_drop,53.5,53.5,10.438,10.438,23.15,23.15,17.744,high,high,0.451,0.588,76.0,low_rb_usage,low_or_uncertain,0.137,166.0,41384.0,41.0,-98.845,7.246,1,0.0,1,100.0,35,0,0.0,0,0,0.0,0,0,0.0,0,1,100.0,5,0,0.0,0,1,100.0,4,0,0.0,0,10.46,10.651,10.651,Medium
LTE-TP-EP-002126,542020041221088+20250828121201+Fiji-Nadi-LTE-DL-D!20250828114619,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-28 01:46:02+02:00,2025-08-28 01:46:02+02:00,1,sudden_drop,53.5,53.5,10.496,10.496,43.58,43.58,31.353,high,high,0.241,0.335,37.0,low_rb_usage,low_or_uncertain,0.284,184.0,41384.0,41.0,-79.17,24.285,1,0.0,1,100.0,4,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,4.52,4.439,4.439,Medium
LTE-TP-EP-002175,542020041221088+20250828121642+Fiji-Nadi-LTE-DL-D!20250828115710,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-28 01:55:42+02:00,2025-08-28 01:55:42+02:00,1,sudden_drop,53.5,53.5,13.548,13.548,35.428,35.428,27.882,high,high,0.382,0.486,57.0,low_rb_usage,low_or_uncertain,0.238,183.0,41384.0,41.0,-80.539,14.6,1,0.0,1,100.0,35,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,100.0,7,0.001,0.0,0.0,Medium
LTE-TP-EP-002223,542020041221088+20250828122022+Fiji-Nadi-LTE-DL-D!20250828120340,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-28 02:02:09+02:00,2025-08-28 02:02:09+02:00,1,sudden_drop,53.5,53.5,9.486,9.486,33.437,33.437,23.22,high,high,0.284,0.409,47.0,low_rb_usage,low_or_uncertain,0.202,183.0,41384.0,41.0,-91.328,12.452,1,0.0,1,100.0,20,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,8.28,2.445,2.445,High
LTE-TP-EP-002224,542020041221088+20250828122022+Fiji-Nadi-LTE-DL-D!20250828120340,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-28 02:02:16+02:00,2025-08-28 02:02:16+02:00,1,sudden_drop,53.5,53.5,9.204,9.204,35.428,35.428,27.882,high,high,0.26,0.33,47.0,low_rb_usage,low_or_uncertain,0.196,183.0,41384.0,41.0,-88.365,13.531,1,0.0,1,100.0,21,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,19.08,0.092,0.092,High
LTE-TP-EP-002237,542020041221088+20250828122203+Fiji-Nadi-LTE-DL-D!20250828120550,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-28 02:03:58+02:00,2025-08-28 02:03:58+02:00,1,sudden_drop,53.5,53.5,9.784,9.784,43.58,43.58,31.353,high,high,0.225,0.312,42.0,low_rb_usage,low_or_uncertain,0.233,184.0,41384.0,41.0,-84.783,17.996,1,0.0,1,100.0,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,10.548,3.433,3.433,High
LTE-TP-EP-002978,542020041221088+20250828142518+Fiji-Nadi-LTE-DL-D!20250828142442,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-28 04:23:16+02:00,2025-08-28 04:23:16+02:00,1,rolling_local_drop,53.5,53.5,11.43,11.43,33.437,33.437,23.22,high,high,0.342,0.492,54.0,low_rb_usage,low_or_uncertain,0.212,183.0,41384.0,41.0,-90.716,13.483,1,0.0,1,100.0,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,18.324,0.661,0.661,Medium
LTE-TP-EP-002979,542020041221088+20250828142518+Fiji-Nadi-LTE-DL-D!20250828142442,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-28 04:23:21+02:00,2025-08-28 04:23:21+02:00,1,sudden_drop,53.5,53.5,8.636,8.636,23.15,23.15,17.744,high,high,0.373,0.487,51.0,low_rb_usage,low_or_uncertain,0.169,183.0,41384.0,41.0,-93.652,7.24,1,0.0,1,100.0,2,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,4.529,10.175,10.175,Medium
LTE-TP-EP-002981,542020041221088+20250828142518+Fiji-Nadi-LTE-DL-D!20250828142442,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-28 04:23:48+02:00,2025-08-28 04:23:48+02:00,1,sudden_drop,53.5,53.5,11.926,11.926,24.0,24.0,13.668,high,high,0.497,0.873,62.0,low_rb_usage,low_or_uncertain,0.192,183.0,41384.0,41.0,-87.148,2.861,1,0.0,1,100.0,16,1,100.0,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,3.977,9.15,9.15,Medium
LTE-TP-EP-003162,542020041221088+20250829102513+Nawaka-LTE-DL!20250829102435,Nawaka-LTE-DL,DL,2025-08-29 00:24:13+02:00,2025-08-29 00:24:13+02:00,1,sudden_drop,53.5,53.5,6.518,6.518,21.672,21.672,12.524,high,high,0.301,0.52,46.0,low_rb_usage,low_or_uncertain,0.142,469.0,1850.0,3.0,-106.434,5.607,1,0.0,1,100.0,62,1,100.0,2,0,0.0,0,0,0.0,0,1,100.0,15,0,0.0,0,1,100.0,6,0,0.0,0,0.0,0.011,0.011,Medium
LTE-TP-EP-000717,542020041221088+20250827123738+Fiji-Nadi-LTE-DL-D!20250827115101,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-27 01:50:54+02:00,2025-08-27 01:50:54+02:00,1,sudden_drop,53.3,53.3,13.113,13.113,51.943,51.943,28.013,high,high,0.252,0.468,70.0,low_rb_usage,low_or_uncertain,0.187,157.0,500.0,1.0,-108.15,11.877,1,0.0,1,100.0,22,1,100.0,2,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,29.772,8.602,8.602,Medium
LTE-TP-EP-002207,542020041221088+20250828121902+Fiji-Nadi-LTE-DL-D!20250828120130,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-28 01:59:56+02:00,2025-08-28 02:00:00+02:00,3,sudden_drop,53.2,51.067,10.932,16.845,43.58,43.58,31.353,high,high,0.251,0.349,54.0,low_rb_usage,low_or_uncertain,0.312,183.0,41384.0,41.0,-77.63,16.61,1,4.0,3,100.0,5,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.011,0.0,0.015,Medium
LTE-TP-EP-000272,542020041221088+20250827104347+Fiji-Nadi-LTE-DL-D!20250827104305,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-27 00:42:56+02:00,2025-08-27 00:42:56+02:00,1,radio_limited_degradation,53.2,53.2,0.76,0.76,3.266,3.266,0.896,high,high,0.233,0.848,49.0,low_rb_usage,low_or_uncertain,0.016,469.0,1850.0,3.0,-124.376,-5.468,1,0.0,1,100.0,228,1,100.0,23,1,100.0,8,0,0.0,0,1,100.0,45,0,0.0,0,1,100.0,21,1,100.0,7,54.72,0.226,0.226,Medium
LTE-TP-EP-000498,542020041221088+20250827114910+Fiji-Nadi-LTE-DL-D!20250827112027,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-27 01:20:03+02:00,2025-08-27 01:20:03+02:00,1,sudden_drop,53.2,53.2,44.867,44.867,119.029,119.029,108.221,high,high,0.377,0.415,130.0,medium_rb_usage,medium,0.345,348.0,40790.0,41.0,-92.254,21.486,1,0.0,1,100.0,7,1,100.0,6,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,Medium
LTE-TP-EP-000929,542020041221088+20250827133125+Fiji-Nadi-LTE-DL-D!20250827124541,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-27 02:44:43+02:00,2025-08-27 02:44:43+02:00,1,rolling_local_drop,53.2,53.2,36.171,36.171,105.96,105.96,65.131,high,high,0.341,0.555,119.0,below_median_rb_usage,unknown,0.304,144.0,41384.0,41.0,-98.337,16.276,1,0.0,1,100.0,6,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,100.0,2,0,0.0,0,3.96,0.62,0.62,Medium
LTE-TP-EP-001449,542020041221088+20250827152052+Fiji-Nadi-LTE-DL-D!20250827151954,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-27 05:18:59+02:00,2025-08-27 05:18:59+02:00,1,rolling_local_drop,53.2,53.2,44.517,44.517,118.448,118.448,19.292,high,high,0.376,2.308,50.0,low_rb_usage,low_or_uncertain,0.89,120.0,40790.0,41.0,-80.701,29.743,1,0.0,1,100.0,38,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,100.0,2,1,100.0,7,1.99,1.979,1.979,Medium
LTE-TP-EP-002624,542020041221088+20250828133115+Fiji-Nadi-LTE-DL-D!20250828132346,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-28 03:21:57+02:00,2025-08-28 03:21:57+02:00,1,rolling_local_drop,53.2,53.2,22.257,22.257,78.763,78.763,63.731,high,high,0.283,0.349,119.0,below_median_rb_usage,unknown,0.187,255.0,500.0,1.0,-91.325,9.403,1,0.0,1,100.0,38,1,100.0,1,0,0.0,0,0,0.0,0,1,100.0,5,0,0.0,0,1,100.0,3,0,0.0,0,8.12,,,Medium
LTE-TP-EP-003084,542020041221088+20250828153519+Fiji-Nadi-LTE-DL-D!20250828151816,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-28 05:16:35+02:00,2025-08-28 05:16:35+02:00,1,sudden_drop,53.2,53.2,55.586,55.586,135.569,135.569,136.321,high,high,0.41,0.408,126.0,medium_rb_usage,medium,0.441,455.0,1850.0,3.0,-85.158,23.955,1,0.0,1,100.0,16,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,100.0,3,0,0.0,0,0.0,0.0,0.0,Medium
LTE-TP-EP-000556,542020041221088+20250827122335+Fiji-Nadi-LTE-DL-D!20250827113336,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-27 01:31:34+02:00,2025-08-27 01:31:34+02:00,1,rolling_local_drop,53.1,53.1,46.305,46.305,121.143,121.143,104.496,high,high,0.382,0.443,135.0,medium_rb_usage,medium,0.343,394.0,41384.0,41.0,-75.768,30.0,1,0.0,1,100.0,24,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,100.0,1,0,0.0,0,9.903,20.481,20.481,Medium
LTE-TP-EP-001433,542020041221088+20250827151812+Fiji-Nadi-LTE-DL-D!20250827151738,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-27 05:15:51+02:00,2025-08-27 05:15:51+02:00,1,sudden_drop,53.1,53.1,55.563,55.563,135.569,135.569,34.234,high,high,0.41,1.623,77.0,low_rb_usage,low_or_uncertain,0.722,122.0,1850.0,3.0,-79.697,22.291,1,0.0,1,100.0,32,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,100.0,4,1,100.0,7,0.49,0.854,0.854,Medium
LTE-TP-EP-002216,542020041221088+20250828121902+Fiji-Nadi-LTE-DL-D!20250828120130,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-28 02:01:01+02:00,2025-08-28 02:01:02+02:00,2,sudden_drop,52.9,51.45,12.318,19.308,43.58,43.58,31.353,high,high,0.283,0.393,73.0,low_rb_usage,low_or_uncertain,0.264,183.0,41384.0,41.0,-81.298,19.715,1,1.0,2,100.0,10,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,Medium
LTE-TP-EP-000184,542020041221088+20250827102926+Fiji-Nadi-LTE-DL-D!20250827102813,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-27 00:27:44+02:00,2025-08-27 00:27:46+02:00,3,radio_limited_degradation,52.7,51.767,1.879,1.982,8.516,8.516,6.174,high,high,0.221,0.304,58.0,low_rb_usage,low_or_uncertain,0.035,395.0,9310.0,28.0,-105.05,3.616,1,2.0,3,100.0,1178,3,100.0,71,3,100.0,8,0,0.0,0,3,100.0,105,0,0.0,0,3,100.0,59,0,0.0,0,28.404,0.292,7.669,Medium
LTE-TP-EP-000716,542020041221088+20250827123738+Fiji-Nadi-LTE-DL-D!20250827115101,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-27 01:50:20+02:00,2025-08-27 01:50:20+02:00,1,sudden_drop,52.7,52.7,70.623,70.623,169.452,169.452,47.667,high,high,0.417,1.482,102.0,below_median_rb_usage,unknown,0.692,157.0,500.0,1.0,-102.249,18.409,1,0.0,1,100.0,24,1,100.0,5,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,6.861,7.627,7.627,Medium
LTE-TP-EP-002802,542020041221088+20250828135857+Fiji-Nadi-LTE-DL-D!20250828135526,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-28 03:55:06+02:00,2025-08-28 03:55:06+02:00,1,sudden_drop,52.7,52.7,37.511,37.511,105.96,105.96,94.514,high,high,0.354,0.397,164.0,medium_rb_usage,medium,0.229,140.0,41384.0,41.0,-94.599,16.764,1,0.0,1,100.0,85,0,0.0,0,0,0.0,0,0,0.0,0,1,100.0,5,0,0.0,0,1,100.0,6,0,0.0,0,45.972,12.537,12.537,Medium
LTE-TP-EP-000153,542020041221088+20250827102526+Fiji-Nadi-LTE-DL-D!20250827102354,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-27 00:22:54+02:00,2025-08-27 00:22:54+02:00,1,rolling_local_drop,52.6,52.6,45.232,45.232,118.448,118.448,107.87,high,high,0.382,0.419,136.0,medium_rb_usage,medium,0.333,148.0,40790.0,41.0,-89.193,20.935,1,0.0,1,100.0,98,0,0.0,0,0,0.0,0,0,0.0,0,1,100.0,5,0,0.0,0,1,100.0,8,0,0.0,0,10.747,20.566,20.566,Medium
LTE-TP-EP-000802,542020041221088+20250827131624+Fiji-Nadi-LTE-DL-D!20250827121056,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-27 02:08:56+02:00,2025-08-27 02:08:58+02:00,3,radio_limited_degradation,52.5,51.167,1.309,5.912,4.499,4.499,28.151,high,high,0.289,0.203,92.0,below_median_rb_usage,unknown,0.064,138.0,1850.0,3.0,-120.983,2.437,1,2.0,3,100.0,520,3,100.0,36,3,100.0,18,0,0.0,0,3,100.0,55,0,0.0,0,3,100.0,18,0,0.0,0,55.296,13.449,16.606,High
LTE-TP-EP-001282,542020041221088+20250827141110+Fiji-Nadi-LTE-DL-D!20250827140445,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-27 04:03:16+02:00,2025-08-27 04:03:16+02:00,1,sudden_drop,52.5,52.5,36.513,36.513,103.734,103.734,74.669,high,high,0.352,0.489,81.0,below_median_rb_usage,unknown,0.451,124.0,41186.0,41.0,-87.309,23.485,1,0.0,1,100.0,80,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,100.0,7,0.0,0.003,0.003,Medium
LTE-TP-EP-002759,542020041221088+20250828135037+Fiji-Nadi-LTE-DL-D!20250828134621,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-28 03:45:02+02:00,2025-08-28 03:45:13+02:00,12,radio_limited_degradation,52.4,40.792,3.986,6.339,11.144,11.144,11.144,high,high,0.207,0.207,15.0,low_rb_usage,low_or_uncertain,0.409,383.0,356.0,1.0,-100.165,10.895,1,11.0,12,100.0,1452,12,100.0,46,5,41.667,10,0,0.0,0,10,83.333,55,0,0.0,0,10,83.333,44,7,58.333,49,38.196,0.048,21.523,Medium
LTE-TP-EP-000266,542020041221088+20250827104347+Fiji-Nadi-LTE-DL-D!20250827104305,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-27 00:42:25+02:00,2025-08-27 00:42:25+02:00,1,sudden_drop,52.4,52.4,21.4,21.4,81.482,81.482,21.895,high,high,0.263,0.977,43.0,low_rb_usage,low_or_uncertain,0.498,393.0,500.0,1.0,-96.785,11.226,1,0.0,1,100.0,143,1,100.0,11,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,15.52,15.495,15.495,Medium
LTE-TP-EP-000904,542020041221088+20250827132444+Fiji-Nadi-LTE-DL-D!20250827122410,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-27 02:23:36+02:00,2025-08-27 02:23:36+02:00,1,sudden_drop,52.3,52.3,47.362,47.362,121.143,121.143,104.496,high,high,0.391,0.453,144.0,medium_rb_usage,medium,0.329,149.0,41384.0,41.0,-82.298,15.04,1,0.0,1,100.0,3,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.006,0.006,Medium
