site_sector_ID,siteID,sectors_count,sectorID,Requires_Planning,Azimuth,Latitude,Longitude,Freq Band,Cell Radius,RSI,PCI,Mod4,Unnamed: 15,PCI_numeric,Mod4_numeric,Expected_Mod4,Mod4_Matches
ALX3278-2,ALX3278,4,92,False,75,31.172954,29.926924,N41,7000,730.0,34.0,2.0,,34.0,2.0,2.0,True
ALX3278-3,ALX3278,4,93,False,235,31.172954,29.926924,N41,7000,725.0,744.0,0.0,,744.0,0.0,0.0,True
ALX3278-4,ALX3278,4,94,False,305,31.172954,29.926924,N41,7000,705.0,147.0,3.0,,147.0,3.0,3.0,True
ALX3300-1,ALX3300,3,91,False,5,30.8163,29.1321,N41,7000,795.0,130.0,2.0,,130.0,2.0,2.0,True
ALX3300-2,ALX3300,3,92,False,75,30.8163,29.1321,N41,7000,790.0,341.0,1.0,,341.0,1.0,1.0,True
ALX3300-3,ALX3300,3,93,False,280,30.8163,29.1321,N41,7000,785.0,100.0,0.0,,100.0,0.0,0.0,True
ALX3302-1,ALX3302,3,91,False,70,30.82491,29.1614,N41,7000,400.0,103.0,3.0,,103.0,3.0,3.0,True
ALX3302-2,ALX3302,3,92,False,170,30.82491,29.1614,N41,7000,395.0,125.0,1.0,,125.0,1.0,1.0,True
ALX3302-3,ALX3302,3,93,False,255,30.82491,29.1614,N41,7000,390.0,114.0,2.0,,114.0,2.0,2.0,True
ALX3318-1,ALX3318,4,91,False,45,31.17949,27.63192,N41,7000,136.0,107.0,3.0,,107.0,3.0,3.0,True
ALX3318-2,ALX3318,4,92,False,120,31.17949,27.63192,N41,7000,128.0,249.0,1.0,,249.0,1.0,1.0,True
ALX3318-3,ALX3318,4,93,False,200,31.17949,27.63192,N41,7000,120.0,608.0,0.0,,608.0,0.0,0.0,True
ALX3318-4,ALX3318,4,94,False,340,31.17949,27.63192,N41,7000,112.0,498.0,2.0,,498.0,2.0,2.0,True
ALX3321-1,ALX3321,4,91,False,30,31.21259,29.96296,N41,7000,225.0,761.0,1.0,,761.0,1.0,1.0,True
ALX3321-2,ALX3321,4,92,False,100,31.21259,29.96296,N41,7000,220.0,544.0,0.0,,544.0,0.0,0.0,True
ALX3321-3,ALX3321,4,93,False,180,31.21259,29.96296,N41,7000,215.0,523.0,3.0,,523.0,3.0,3.0,True
ALX3321-4,ALX3321,4,94,False,320,31.21259,29.96296,N41,7000,210.0,650.0,2.0,,650.0,2.0,2.0,True
ALX3325-1,ALX3325,4,91,False,50,30.822,29.1704,N41,7000,25.0,831.0,3.0,,831.0,3.0,3.0,True
ALX3325-2,ALX3325,4,92,False,140,30.822,29.1704,N41,7000,20.0,832.0,0.0,,832.0,0.0,0.0,True
ALX3325-3,ALX3325,4,93,False,280,30.822,29.1704,N41,7000,15.0,481.0,1.0,,481.0,1.0,1.0,True
ALX3325-4,ALX3325,4,94,False,350,30.822,29.1704,N41,7000,80.0,830.0,2.0,,830.0,2.0,2.0,True
ALX3332-1,ALX3332,4,91,False,55,30.998985,28.679515,N41,7000,700.0,758.0,2.0,,758.0,2.0,2.0,True
ALX3332-2,ALX3332,4,92,False,125,30.998985,28.679515,N41,7000,695.0,749.0,1.0,,749.0,1.0,1.0,True
ALX3332-3,ALX3332,4,93,False,225,30.998985,28.679515,N41,7000,690.0,480.0,0.0,,480.0,0.0,0.0,True
ALX3332-4,ALX3332,4,94,False,330,30.998985,28.679515,N41,7000,685.0,327.0,3.0,,327.0,3.0,3.0,True
ALX3336-1,ALX3336,4,91,False,30,30.962436,28.756664,N41,7000,475.0,468.0,0.0,,468.0,0.0,0.0,True
ALX3336-2,ALX3336,4,92,False,100,30.962436,28.756664,N41,7000,470.0,933.0,1.0,,933.0,1.0,1.0,True
ALX3336-3,ALX3336,4,93,False,180,30.962436,28.756664,N41,7000,465.0,307.0,3.0,,307.0,3.0,3.0,True
ALX3336-4,ALX3336,4,94,False,315,30.962436,28.756664,N41,7000,460.0,266.0,2.0,,266.0,2.0,2.0,True
ALX3343-1,ALX3343,3,91,False,70,31.2639,29.9925,N41,7000,195.0,289.0,1.0,,289.0,1.0,1.0,True
ALX3343-2,ALX3343,3,92,False,260,31.2639,29.9925,N41,7000,190.0,234.0,2.0,,234.0,2.0,2.0,True
ALX3343-3,ALX3343,3,93,False,340,31.2639,29.9925,N41,7000,185.0,532.0,0.0,,532.0,0.0,0.0,True
ALX3347-1,ALX3347,3,91,False,35,30.8335,29.2256,N41,7000,220.0,564.0,0.0,,564.0,0.0,0.0,True
ALX3347-2,ALX3347,3,92,False,255,30.8335,29.2256,N41,7000,215.0,109.0,1.0,,109.0,1.0,1.0,True
ALX3347-3,ALX3347,3,93,False,325,30.8335,29.2256,N41,7000,210.0,743.0,3.0,,743.0,3.0,3.0,True
ALX3350-1,ALX3350,4,91,False,50,30.95106,28.78355,N41,7000,550.0,593.0,1.0,,593.0,1.0,1.0,True
ALX3350-2,ALX3350,4,92,False,110,30.95106,28.78355,N41,7000,545.0,475.0,3.0,,475.0,3.0,3.0,True
ALX3350-3,ALX3350,4,93,False,230,30.95106,28.78355,N41,7000,540.0,640.0,0.0,,640.0,0.0,0.0,True
ALX3350-4,ALX3350,4,94,False,350,30.95106,28.78355,N41,7000,755.0,78.0,2.0,,78.0,2.0,2.0,True
ALX3367-1,ALX3367,3,91,False,95,30.830551,29.011797,N41,7000,535.0,552.0,0.0,,552.0,0.0,0.0,True
ALX3367-2,ALX3367,3,92,False,155,30.830551,29.011797,N41,7000,495.0,786.0,2.0,,786.0,2.0,2.0,True
ALX3367-3,ALX3367,3,93,False,285,30.830551,29.011797,N41,7000,490.0,783.0,3.0,,783.0,3.0,3.0,True
ALX3368-1,ALX3368,3,91,False,20,30.8615,29.3194,N41,7000,475.0,66.0,2.0,,66.0,2.0,2.0,True
ALX3368-2,ALX3368,3,92,False,210,30.8615,29.3194,N41,7000,470.0,603.0,3.0,,603.0,3.0,3.0,True
ALX3368-3,ALX3368,3,93,False,290,30.8615,29.3194,N41,7000,465.0,453.0,1.0,,453.0,1.0,1.0,True
ALX3370-1,ALX3370,4,91,False,55,31.188278,27.62625,N41,7000,160.0,151.0,3.0,,151.0,3.0,3.0,True
ALX3370-2,ALX3370,4,92,False,120,31.188278,27.62625,N41,7000,155.0,42.0,2.0,,42.0,2.0,2.0,True
ALX3370-3,ALX3370,4,93,False,185,31.188278,27.62625,N41,7000,150.0,585.0,1.0,,585.0,1.0,1.0,True
ALX3370-4,ALX3370,4,94,False,350,31.188278,27.62625,N41,7000,145.0,44.0,0.0,,44.0,0.0,0.0,True
ALX3378-1,ALX3378,3,91,False,85,31.274441,30.015892,N41,7000,700.0,85.0,1.0,,85.0,1.0,1.0,True
ALX3378-2,ALX3378,3,92,False,195,31.274441,30.015892,N41,7000,690.0,794.0,2.0,,794.0,2.0,2.0,True
ALX3378-3,ALX3378,3,93,False,305,31.274441,30.015892,N41,7000,685.0,564.0,0.0,,564.0,0.0,0.0,True
ALX3384-1,ALX3384,4,91,False,10,31.3152,30.06661,N41,7000,385.0,203.0,3.0,,203.0,3.0,3.0,True
ALX3384-2,ALX3384,4,92,False,150,31.3152,30.06661,N41,7000,380.0,294.0,2.0,,294.0,2.0,2.0,True
ALX3384-3,ALX3384,4,93,False,210,31.3152,30.06661,N41,7000,375.0,577.0,1.0,,577.0,1.0,1.0,True
ALX3384-4,ALX3384,4,94,False,275,31.3152,30.06661,N41,7000,370.0,936.0,0.0,,936.0,0.0,0.0,True
ALX3386-1,ALX3386,3,91,False,0,31.230545,29.9678452,N41,7000,680.0,585.0,1.0,,585.0,1.0,1.0,True
ALX3386-2,ALX3386,3,92,False,130,31.230545,29.9678452,N41,7000,675.0,436.0,0.0,,436.0,0.0,0.0,True
ALX3386-3,ALX3386,3,93,False,290,31.230545,29.9678452,N41,7000,665.0,787.0,3.0,,787.0,3.0,3.0,True
ALX3387-1,ALX3387,4,91,False,25,31.24047,29.99185,N41,7000,660.0,597.0,1.0,,597.0,1.0,1.0,True
ALX3387-2,ALX3387,4,92,False,90,31.24047,29.99185,N41,7000,655.0,148.0,0.0,,148.0,0.0,0.0,True
ALX3387-3,ALX3387,4,93,False,200,31.24047,29.99185,N41,7000,645.0,746.0,2.0,,746.0,2.0,2.0,True
ALX3387-4,ALX3387,4,94,False,310,31.24047,29.99185,N41,7000,135.0,735.0,3.0,,735.0,3.0,3.0,True
ALX3403-1,ALX3403,3,91,False,50,30.99495,28.67293,N41,7000,830.0,463.0,3.0,,463.0,3.0,3.0,True
ALX3403-2,ALX3403,3,92,False,130,30.99495,28.67293,N41,7000,825.0,558.0,2.0,,558.0,2.0,2.0,True
ALX3403-3,ALX3403,3,93,False,330,30.99495,28.67293,N41,7000,820.0,229.0,1.0,,229.0,1.0,1.0,True
ALX3406-1,ALX3406,3,91,False,45,30.815734,29.087622,N41,7000,530.0,240.0,0.0,,240.0,0.0,0.0,True
ALX3406-2,ALX3406,3,92,False,230,30.815734,29.087622,N41,7000,525.0,543.0,3.0,,543.0,3.0,3.0,True
ALX3406-3,ALX3406,3,93,False,305,30.815734,29.087622,N41,7000,500.0,145.0,1.0,,145.0,1.0,1.0,True
ALX3408-1,ALX3408,3,91,False,10,31.218,29.9315,N41,7000,170.0,69.0,1.0,,69.0,1.0,1.0,True
ALX3408-2,ALX3408,3,92,False,180,31.218,29.9315,N41,7000,165.0,71.0,3.0,,71.0,3.0,3.0,True
ALX3408-3,ALX3408,3,93,False,280,31.218,29.9315,N41,7000,160.0,70.0,2.0,,70.0,2.0,2.0,True
ALX3411-1,ALX3411,4,91,False,170,31.079118,28.030478,N41,7000,90.0,805.0,1.0,,805.0,1.0,1.0,True
ALX3411-2,ALX3411,4,92,False,230,31.079118,28.030478,N41,7000,85.0,35.0,3.0,,35.0,3.0,3.0,True
ALX3411-3,ALX3411,4,93,False,290,31.079118,28.030478,N41,7000,80.0,24.0,0.0,,24.0,0.0,0.0,True
ALX3411-4,ALX3411,4,94,False,350,31.079118,28.030478,N41,7000,75.0,26.0,2.0,,26.0,2.0,2.0,True
ALX3413-1,ALX3413,3,91,False,30,30.81589,29.14375,N41,7000,775.0,838.0,2.0,,838.0,2.0,2.0,True
ALX3413-2,ALX3413,3,92,False,190,30.81589,29.14375,N41,7000,770.0,839.0,3.0,,839.0,3.0,3.0,True
ALX3413-3,ALX3413,3,93,False,305,30.81589,29.14375,N41,7000,765.0,840.0,0.0,,840.0,0.0,0.0,True
ALX3418-1,ALX3418,3,91,False,50,30.94347,28.78258,N41,7000,385.0,10.0,2.0,,10.0,2.0,2.0,True
ALX3418-2,ALX3418,3,92,False,125,30.94347,28.78258,N41,7000,380.0,812.0,0.0,,812.0,0.0,0.0,True
ALX3418-3,ALX3418,3,93,False,305,30.94347,28.78258,N41,7000,375.0,285.0,1.0,,285.0,1.0,1.0,True
ALX3428-1,ALX3428,4,91,False,30,31.21155,27.86448,N41,7000,16.0,367.0,3.0,,367.0,3.0,3.0,True
ALX3428-2,ALX3428,4,92,False,100,31.21155,27.86448,N41,7000,8.0,384.0,0.0,,384.0,0.0,0.0,True
ALX3428-3,ALX3428,4,93,False,185,31.21155,27.86448,N41,7000,0.0,594.0,2.0,,594.0,2.0,2.0,True
ALX3428-4,ALX3428,4,94,False,320,31.21155,27.86448,N41,7000,368.0,557.0,1.0,,557.0,1.0,1.0,True
ALX3429-1,ALX3429,3,91,False,90,30.853761,28.951859,N41,7000,45.0,762.0,2.0,,762.0,2.0,2.0,True
ALX3429-2,ALX3429,3,92,False,160,30.853761,28.951859,N41,7000,40.0,272.0,0.0,,272.0,0.0,0.0,True
ALX3429-3,ALX3429,3,93,False,280,30.853761,28.951859,N41,7000,35.0,565.0,1.0,,565.0,1.0,1.0,True
ALX3434-1,ALX3434,3,91,False,70,31.31828,30.05667,N41,7000,295.0,537.0,1.0,,537.0,1.0,1.0,True
ALX3434-2,ALX3434,3,92,False,140,31.31828,30.05667,N41,7000,290.0,538.0,2.0,,538.0,2.0,2.0,True
ALX3434-3,ALX3434,3,93,False,280,31.31828,30.05667,N41,7000,285.0,539.0,3.0,,539.0,3.0,3.0,True
ALX3435-1,ALX3435,3,91,False,185,31.080548,28.033371,N41,7000,370.0,801.0,1.0,,801.0,1.0,1.0,True
ALX3435-2,ALX3435,3,92,False,260,31.080548,28.033371,N41,7000,365.0,276.0,0.0,,276.0,0.0,0.0,True
ALX3435-3,ALX3435,3,93,False,325,31.080548,28.033371,N41,7000,360.0,278.0,2.0,,278.0,2.0,2.0,True
ALX3436-1,ALX3436,4,91,False,10,31.26978,30.00468,N41,7000,60.0,138.0,2.0,,138.0,2.0,2.0,True
ALX3436-2,ALX3436,4,92,False,85,31.26978,30.00468,N41,7000,55.0,139.0,3.0,,139.0,3.0,3.0,True
ALX3436-3,ALX3436,4,93,False,165,31.26978,30.00468,N41,7000,50.0,140.0,0.0,,140.0,0.0,0.0,True
ALX3436-4,ALX3436,4,94,False,260,31.26978,30.00468,N41,7000,45.0,897.0,1.0,,897.0,1.0,1.0,True
ALX3437-1,ALX3437,4,91,False,105,31.258605,30.024158,N41,7000,625.0,258.0,2.0,,258.0,2.0,2.0,True
ALX3437-2,ALX3437,4,92,False,190,31.258605,30.024158,N41,7000,620.0,681.0,1.0,,681.0,1.0,1.0,True
ALX3437-3,ALX3437,4,93,False,270,31.258605,30.024158,N41,7000,595.0,604.0,0.0,,604.0,0.0,0.0,True
ALX3437-4,ALX3437,4,94,False,355,31.258605,30.024158,N41,7000,565.0,187.0,3.0,,187.0,3.0,3.0,True
ALX3439-1,ALX3439,3,91,False,30,31.27577,30.00984,N41,7000,320.0,410.0,2.0,,410.0,2.0,2.0,True
ALX3439-2,ALX3439,3,92,False,95,31.27577,30.00984,N41,7000,830.0,627.0,3.0,,627.0,3.0,3.0,True
ALX3439-3,ALX3439,3,93,False,280,31.27577,30.00984,N41,7000,525.0,109.0,1.0,,109.0,1.0,1.0,True
ALX3442-1,ALX3442,4,91,False,10,31.269325,30.014763,N41,7000,575.0,313.0,1.0,,313.0,1.0,1.0,True
ALX3442-2,ALX3442,4,92,False,90,31.269325,30.014763,N41,7000,550.0,314.0,2.0,,314.0,2.0,2.0,True
ALX3442-3,ALX3442,4,93,False,170,31.269325,30.014763,N41,7000,570.0,315.0,3.0,,315.0,3.0,3.0,True
ALX3442-4,ALX3442,4,94,False,305,31.269325,30.014763,N41,7000,540.0,624.0,0.0,,624.0,0.0,0.0,True
ALX3447-1,ALX3447,3,91,False,60,31.009576,28.605831,N41,7000,96.0,54.0,2.0,,54.0,2.0,2.0,True
ALX3447-2,ALX3447,3,92,False,290,31.009576,28.605831,N41,7000,88.0,568.0,0.0,,568.0,0.0,0.0,True
ALX3447-3,ALX3447,3,93,False,355,31.009576,28.605831,N41,7000,80.0,137.0,1.0,,137.0,1.0,1.0,True
ALX3450-1,ALX3450,3,91,False,80,31.2399,29.9875,N41,7000,695.0,707.0,3.0,,707.0,3.0,3.0,True
ALX3450-2,ALX3450,3,92,False,190,31.2399,29.9875,N41,7000,715.0,708.0,0.0,,708.0,0.0,0.0,True
ALX3450-3,ALX3450,3,93,False,325,31.2399,29.9875,N41,7000,670.0,709.0,1.0,,709.0,1.0,1.0,True
ALX3452-1,ALX3452,4,91,False,35,30.991918,28.689766,N41,7000,445.0,814.0,2.0,,814.0,2.0,2.0,True
ALX3452-2,ALX3452,4,92,False,115,30.991918,28.689766,N41,7000,440.0,961.0,1.0,,961.0,1.0,1.0,True
ALX3452-3,ALX3452,4,93,False,250,30.991918,28.689766,N41,7000,435.0,511.0,3.0,,511.0,3.0,3.0,True
ALX3452-4,ALX3452,4,94,False,330,30.991918,28.689766,N41,7000,430.0,580.0,0.0,,580.0,0.0,0.0,True
ALX3463-1,ALX3463,3,91,False,125,30.8493,28.96951,N41,7000,300.0,191.0,3.0,,191.0,3.0,3.0,True
ALX3463-2,ALX3463,3,92,False,230,30.8493,28.96951,N41,7000,295.0,286.0,2.0,,286.0,2.0,2.0,True
ALX3463-3,ALX3463,3,93,False,300,30.8493,28.96951,N41,7000,290.0,164.0,0.0,,164.0,0.0,0.0,True
ALX3466-1,ALX3466,2,91,False,110,31.207294,29.959316,N41,7000,160.0,969.0,1.0,,969.0,1.0,1.0,True
ALX3466-2,ALX3466,2,92,False,200,31.207294,29.959316,N41,7000,155.0,944.0,0.0,,944.0,0.0,0.0,True
ALX3467-1,ALX3467,4,91,False,70,31.089278,27.955528,N41,7000,48.0,726.0,2.0,,726.0,2.0,2.0,True
ALX3467-2,ALX3467,4,92,False,155,31.089278,27.955528,N41,7000,40.0,365.0,1.0,,365.0,1.0,1.0,True
ALX3467-3,ALX3467,4,93,False,205,31.089278,27.955528,N41,7000,32.0,803.0,3.0,,803.0,3.0,3.0,True
ALX3467-4,ALX3467,4,94,False,295,31.089278,27.955528,N41,7000,24.0,928.0,0.0,,928.0,0.0,0.0,True
ALX3472-1,ALX3472,4,91,False,10,30.99661,28.69749,N41,7000,325.0,619.0,3.0,,619.0,3.0,3.0,True
ALX3472-2,ALX3472,4,92,False,90,30.99661,28.69749,N41,7000,320.0,316.0,0.0,,316.0,0.0,0.0,True
ALX3472-3,ALX3472,4,93,False,200,30.99661,28.69749,N41,7000,275.0,373.0,1.0,,373.0,1.0,1.0,True
ALX3472-4,ALX3472,4,94,False,280,30.99661,28.69749,N41,7000,265.0,866.0,2.0,,866.0,2.0,2.0,True
ALX3473-1,ALX3473,4,91,False,25,30.83879,28.96974,N41,7000,705.0,375.0,3.0,,375.0,3.0,3.0,True
ALX3473-2,ALX3473,4,92,False,110,30.83879,28.96974,N41,7000,645.0,58.0,2.0,,58.0,2.0,2.0,True
ALX3473-3,ALX3473,4,93,False,195,30.83879,28.96974,N41,7000,640.0,573.0,1.0,,573.0,1.0,1.0,True
ALX3473-4,ALX3473,4,94,False,295,30.83879,28.96974,N41,7000,630.0,184.0,0.0,,184.0,0.0,0.0,True
ALX3474-1,ALX3474,3,91,False,45,31.08573,27.978186,N41,7000,128.0,45.0,1.0,,45.0,1.0,1.0,True
ALX3474-2,ALX3474,3,92,False,180,31.08573,27.978186,N41,7000,120.0,336.0,0.0,,336.0,0.0,0.0,True
ALX3474-3,ALX3474,3,93,False,340,31.08573,27.978186,N41,7000,112.0,771.0,3.0,,771.0,3.0,3.0,True
ALX3478-1,ALX3478,4,91,False,10,30.990148,28.71298,N41,7000,725.0,985.0,1.0,,985.0,1.0,1.0,True
ALX3478-2,ALX3478,4,92,False,80,30.990148,28.71298,N41,7000,720.0,611.0,3.0,,611.0,3.0,3.0,True
ALX3478-3,ALX3478,4,93,False,190,30.990148,28.71298,N41,7000,715.0,966.0,2.0,,966.0,2.0,2.0,True
ALX3478-4,ALX3478,4,94,False,295,30.990148,28.71298,N41,7000,710.0,364.0,0.0,,364.0,0.0,0.0,True
ALX3487-1,ALX3487,4,91,False,45,31.191686,27.558516,N41,7000,104.0,607.0,3.0,,607.0,3.0,3.0,True
ALX3487-2,ALX3487,4,92,False,110,31.191686,27.558516,N41,7000,96.0,897.0,1.0,,897.0,1.0,1.0,True
ALX3487-3,ALX3487,4,93,False,260,31.191686,27.558516,N41,7000,88.0,338.0,2.0,,338.0,2.0,2.0,True
ALX3487-4,ALX3487,4,94,False,340,31.191686,27.558516,N41,7000,80.0,308.0,0.0,,308.0,0.0,0.0,True
ALX3496-1,ALX3496,3,91,False,0,31.01604,28.59753,N41,7000,395.0,120.0,0.0,,120.0,0.0,0.0,True
ALX3496-2,ALX3496,3,92,False,120,31.01604,28.59753,N41,7000,390.0,158.0,2.0,,158.0,2.0,2.0,True
ALX3496-3,ALX3496,3,93,False,180,31.01604,28.59753,N41,7000,385.0,821.0,1.0,,821.0,1.0,1.0,True
ALX3507-1,ALX3507,3,91,False,30,30.978059,28.748753,N41,7000,685.0,11.0,3.0,,11.0,3.0,3.0,True
ALX3507-2,ALX3507,3,92,False,100,30.978059,28.748753,N41,7000,680.0,121.0,1.0,,121.0,1.0,1.0,True
ALX3507-3,ALX3507,3,93,False,285,30.978059,28.748753,N41,7000,675.0,92.0,0.0,,92.0,0.0,0.0,True
ALX3520-1,ALX3520,3,91,False,10,31.215161,29.946159,N41,7000,205.0,205.0,1.0,,205.0,1.0,1.0,True
ALX3520-2,ALX3520,3,92,False,125,31.215161,29.946159,N41,7000,200.0,204.0,0.0,,204.0,0.0,0.0,True
ALX3520-3,ALX3520,3,93,False,250,31.215161,29.946159,N41,7000,195.0,206.0,2.0,,206.0,2.0,2.0,True
ALX3522-1,ALX3522,3,91,False,80,31.26585,30.00216,N41,7000,290.0,244.0,0.0,,244.0,0.0,0.0,True
ALX3522-2,ALX3522,3,92,False,200,31.26585,30.00216,N41,7000,285.0,122.0,2.0,,122.0,2.0,2.0,True
ALX3522-3,ALX3522,3,93,False,305,31.26585,30.00216,N41,7000,280.0,325.0,1.0,,325.0,1.0,1.0,True
ALX3542-1,ALX3542,3,91,False,355,30.99448,28.665571,N41,7000,765.0,760.0,0.0,,760.0,0.0,0.0,True
ALX3542-2,ALX3542,3,92,False,90,30.99448,28.665571,N41,7000,760.0,342.0,2.0,,342.0,2.0,2.0,True
ALX3542-3,ALX3542,3,93,False,295,30.99448,28.665571,N41,7000,755.0,529.0,1.0,,529.0,1.0,1.0,True
ALX3559-1,ALX3559,4,91,False,15,30.973934,28.749206,N41,7000,405.0,144.0,0.0,,144.0,0.0,0.0,True
ALX3559-2,ALX3559,4,92,False,110,30.973934,28.749206,N41,7000,400.0,581.0,1.0,,581.0,1.0,1.0,True
ALX3559-3,ALX3559,4,93,False,170,30.973934,28.749206,N41,7000,395.0,962.0,2.0,,962.0,2.0,2.0,True
ALX3559-4,ALX3559,4,94,False,275,30.973934,28.749206,N41,7000,390.0,959.0,3.0,,959.0,3.0,3.0,True
ALX3560-1,ALX3560,4,91,False,65,30.843334,28.9265,N41,7000,30.0,829.0,1.0,,829.0,1.0,1.0,True
ALX3560-2,ALX3560,4,92,False,145,30.843334,28.9265,N41,7000,25.0,683.0,3.0,,683.0,3.0,3.0,True
ALX3560-3,ALX3560,4,93,False,245,30.843334,28.9265,N41,7000,20.0,356.0,0.0,,356.0,0.0,0.0,True
ALX3560-4,ALX3560,4,94,False,325,30.843334,28.9265,N41,7000,15.0,738.0,2.0,,738.0,2.0,2.0,True
ALX3561-1,ALX3561,4,91,False,0,30.982652,28.737277,N41,7000,385.0,43.0,3.0,,43.0,3.0,3.0,True
ALX3561-2,ALX3561,4,92,False,10,30.982652,28.737277,N41,7000,370.0,77.0,1.0,,77.0,1.0,1.0,True
ALX3561-3,ALX3561,4,93,False,20,30.982652,28.737277,N41,7000,10.0,800.0,0.0,,800.0,0.0,0.0,True
ALX3561-4,ALX3561,4,94,False,30,30.982652,28.737277,N41,7000,5.0,166.0,2.0,,166.0,2.0,2.0,True
ALX3562-1,ALX3562,4,91,False,35,30.8371,28.9269,N41,7000,70.0,881.0,1.0,,881.0,1.0,1.0,True
ALX3562-2,ALX3562,4,92,False,145,30.8371,28.9269,N41,7000,755.0,882.0,2.0,,882.0,2.0,2.0,True
ALX3562-3,ALX3562,4,93,False,230,30.8371,28.9269,N41,7000,750.0,883.0,3.0,,883.0,3.0,3.0,True
ALX3562-4,ALX3562,4,94,False,290,30.8371,28.9269,N41,7000,745.0,984.0,0.0,,984.0,0.0,0.0,True
ALX3571-1,ALX3571,4,91,False,45,30.974858,28.73718,N41,7000,205.0,733.0,1.0,,733.0,1.0,1.0,True
ALX3571-2,ALX3571,4,92,False,110,30.974858,28.73718,N41,7000,200.0,330.0,2.0,,330.0,2.0,2.0,True
ALX3571-3,ALX3571,4,93,False,250,30.974858,28.73718,N41,7000,195.0,352.0,0.0,,352.0,0.0,0.0,True
ALX3571-4,ALX3571,4,94,False,340,30.974858,28.73718,N41,7000,190.0,1003.0,3.0,,1003.0,3.0,3.0,True
ALX3576-1,ALX3576,4,91,False,50,31.24377,29.966378,N41,7000,395.0,584.0,0.0,,584.0,0.0,0.0,True
ALX3576-2,ALX3576,4,92,False,115,31.24377,29.966378,N41,7000,390.0,589.0,1.0,,589.0,1.0,1.0,True
ALX3576-3,ALX3576,4,93,False,180,31.24377,29.966378,N41,7000,385.0,143.0,3.0,,143.0,3.0,3.0,True
ALX3576-4,ALX3576,4,94,False,245,31.24377,29.966378,N41,7000,380.0,202.0,2.0,,202.0,2.0,2.0,True
ALX3582-1,ALX3582,1,91,False,105,31.074434,28.356715,N41,7000,30.0,146.0,2.0,,146.0,2.0,2.0,True
ALX3583-1,ALX3583,4,91,False,100,30.81903,29.02028,N41,7000,285.0,418.0,2.0,,418.0,2.0,2.0,True
ALX3583-2,ALX3583,4,92,False,175,30.81903,29.02028,N41,7000,280.0,892.0,0.0,,892.0,0.0,0.0,True
ALX3583-3,ALX3583,4,93,False,280,30.81903,29.02028,N41,7000,275.0,501.0,1.0,,501.0,1.0,1.0,True
ALX3583-4,ALX3583,4,94,False,350,30.81903,29.02028,N41,7000,270.0,419.0,3.0,,419.0,3.0,3.0,True
ALX3605-1,ALX3605,4,91,False,10,30.8136,29.0923,N41,7000,305.0,488.0,0.0,,488.0,0.0,0.0,True
ALX3605-2,ALX3605,4,92,False,75,30.8136,29.0923,N41,7000,300.0,978.0,2.0,,978.0,2.0,2.0,True
ALX3605-3,ALX3605,4,93,False,190,30.8136,29.0923,N41,7000,295.0,485.0,1.0,,485.0,1.0,1.0,True
ALX3605-4,ALX3605,4,94,False,280,30.8136,29.0923,N41,7000,290.0,763.0,3.0,,763.0,3.0,3.0,True
ALX3606-1,ALX3606,4,91,False,30,30.8237,29.1823,N41,7000,260.0,90.0,2.0,,90.0,2.0,2.0,True
ALX3606-2,ALX3606,4,92,False,90,30.8237,29.1823,N41,7000,245.0,715.0,3.0,,715.0,3.0,3.0,True
ALX3606-3,ALX3606,4,93,False,255,30.8237,29.1823,N41,7000,205.0,988.0,0.0,,988.0,0.0,0.0,True
ALX3606-4,ALX3606,4,94,False,320,30.8237,29.1823,N41,7000,200.0,957.0,1.0,,957.0,1.0,1.0,True
ALX3609-1,ALX3609,3,91,False,110,31.0301,28.4867,N41,7000,8.0,876.0,0.0,,876.0,0.0,0.0,True
ALX3609-2,ALX3609,3,92,False,280,31.0301,28.4867,N41,7000,0.0,877.0,1.0,,877.0,1.0,1.0,True
ALX3609-3,ALX3609,3,93,False,350,31.0301,28.4867,N41,7000,656.0,878.0,2.0,,878.0,2.0,2.0,True
ALX3614-1,ALX3614,3,91,False,0,31.0709,27.9704,N41,7000,72.0,453.0,1.0,,453.0,1.0,1.0,True
ALX3614-2,ALX3614,3,92,False,100,31.0709,27.9704,N41,7000,64.0,702.0,2.0,,702.0,2.0,2.0,True
ALX3614-3,ALX3614,3,93,False,290,31.0709,27.9704,N41,7000,56.0,428.0,0.0,,428.0,0.0,0.0,True
ALX3616-1,ALX3616,3,91,False,100,31.138,27.6897,N41,7000,40.0,901.0,1.0,,901.0,1.0,1.0,True
ALX3616-2,ALX3616,3,92,False,290,31.138,27.6897,N41,7000,32.0,902.0,2.0,,902.0,2.0,2.0,True
ALX3616-3,ALX3616,3,93,False,350,31.138,27.6897,N41,7000,24.0,903.0,3.0,,903.0,3.0,3.0,True
ALX3617-1,ALX3617,3,91,False,40,31.1764,27.5729,N41,7000,40.0,343.0,3.0,,343.0,3.0,3.0,True
ALX3617-2,ALX3617,3,92,False,115,31.1764,27.5729,N41,7000,32.0,381.0,1.0,,381.0,1.0,1.0,True
ALX3617-3,ALX3617,3,93,False,280,31.1764,27.5729,N41,7000,24.0,410.0,2.0,,410.0,2.0,2.0,True
ALX3619-1,ALX3619,4,91,False,20,30.893,28.846,N41,7000,670.0,536.0,0.0,,536.0,0.0,0.0,True
