incident_id,session_id,start_time,end_time,serving_cell_key,serving_pci,serving_eci,latitude,longitude,detection_case,coverage_or_planning_review,priority_score_0_100,impact_score_0_100,detection_confidence_0_100,severity,requires_human_review
INC-000568,542020041221088+20250827145151+Fiji-Nadi-LTE-DL-D!20250827145113,2025-08-27 04:49:59+02:00,2025-08-27 04:50:02+02:00,ECI:1068852.0,112.0,1068852.0,-17.76586335,177.4669534,rb_conditioned_expected_underperformance,False,60.71,61.69,69.43,Medium,True
INC-000569,542020041221088+20250827145151+Fiji-Nadi-LTE-DL-D!20250827145113,2025-08-27 04:50:20+02:00,2025-08-27 04:50:20+02:00,ECI:1067336.0,110.0,1067336.0,-17.7653865,177.4677851,radio_limited_degradation,True,74.91,88.65,58.11,High,False
INC-000570,542020041221088+20250827145151+Fiji-Nadi-LTE-DL-D!20250827145113,2025-08-27 04:50:23+02:00,2025-08-27 04:50:23+02:00,ECI:1067296.0,110.0,1067296.0,-17.7652114,177.4678486,radio_limited_degradation,True,74.29,88.25,57.23,High,False
INC-000571,542020041221088+20250827145611+Fiji-Nadi-LTE-DL-D!20250827145542,2025-08-27 04:53:40+02:00,2025-08-27 04:53:40+02:00,ECI:1068853.0,111.0,1068853.0,-17.7679548,177.4764853,temporal_local_drop,False,68.15,56.53,82.36,High,False
INC-000572,542020041221088+20250827145611+Fiji-Nadi-LTE-DL-D!20250827145542,2025-08-27 04:54:04+02:00,2025-08-27 04:54:05+02:00,ECI:1068853.0,111.0,1068853.0,-17.76896575,177.47592415,ca_underperformance,False,59.22,59.96,66.06,Medium,False
INC-000573,542020041221088+20250827145831+Fiji-Nadi-LTE-DL-D!20250827145756,2025-08-27 04:55:54+02:00,2025-08-27 04:55:54+02:00,ECI:1068854.0,113.0,1068854.0,-17.773096,177.4716557,ca_underperformance,False,84.93,74.49,97.7,High,False
INC-000574,542020041221088+20250827145831+Fiji-Nadi-LTE-DL-D!20250827145756,2025-08-27 04:57:52+02:00,2025-08-27 04:57:52+02:00,ECI:1068854.0,113.0,1068854.0,-17.7696134,177.4735336,temporal_local_drop,False,71.47,62.12,82.9,High,False
INC-000575,542020041221088+20250827150031+Fiji-Nadi-LTE-DL-D!20250827150011,2025-08-27 05:00:10+02:00,2025-08-27 05:00:10+02:00,ECI:1068853.0,111.0,1068853.0,-17.7686127,177.475643,ca_underperformance,False,66.01,60.63,72.58,High,False
INC-000576,542020041221088+20250827150151+Fiji-Nadi-LTE-DL-D!20250827150045,2025-08-27 05:00:24+02:00,2025-08-27 05:00:24+02:00,ECI:1068853.0,111.0,1068853.0,-17.7680778,177.474632,rb_conditioned_expected_underperformance,False,66.11,60.57,72.88,High,False
INC-000577,542020041221088+20250827150151+Fiji-Nadi-LTE-DL-D!20250827150045,2025-08-27 05:00:27+02:00,2025-08-27 05:00:29+02:00,ECI:1068855.0,111.0,1068855.0,-17.7679319,177.4742757,ca_underperformance,False,76.74,73.34,80.89,Medium,False
INC-000578,542020041221088+20250827150911+Fiji-Nadi-LTE-DL-D!20250827150839,2025-08-27 05:06:38+02:00,2025-08-27 05:06:49+02:00,ECI:1072183.0,448.0,1072183.0,-17.75711661,177.45730559,radio_limited_degradation,True,80.44,90.98,67.62,High,False
INC-000579,542020041221088+20250827151132+Fiji-Nadi-LTE-DL-D!20250827151053,2025-08-27 05:08:57+02:00,2025-08-27 05:08:57+02:00,ECI:1072183.0,448.0,1072183.0,-17.7545011,177.454886,radio_limited_degradation,True,67.21,82.3,48.77,High,False
INC-000580,542020041221088+20250827151132+Fiji-Nadi-LTE-DL-D!20250827151053,2025-08-27 05:09:07+02:00,2025-08-27 05:09:07+02:00,ECI:1072150.0,448.0,1072150.0,-17.7544688,177.4548683,ca_underperformance,False,65.07,63.67,66.79,High,False
INC-000581,542020041221088+20250827151132+Fiji-Nadi-LTE-DL-D!20250827151053,2025-08-27 05:09:09+02:00,2025-08-27 05:09:10+02:00,ECI:1072150.0,448.0,1072150.0,-17.75445591,177.45485991,radio_limited_degradation,True,82.98,87.65,77.28,High,False
INC-000582,542020041221088+20250827151132+Fiji-Nadi-LTE-DL-D!20250827151053,2025-08-27 05:09:19+02:00,2025-08-27 05:09:20+02:00,ECI:1072150.0,448.0,1072150.0,-17.7543698,177.454791,rb_conditioned_expected_underperformance,False,54.75,53.64,56.79,Medium,False
INC-000583,542020041221088+20250827151132+Fiji-Nadi-LTE-DL-D!20250827151053,2025-08-27 05:09:25+02:00,2025-08-27 05:09:27+02:00,ECI:3625798.0,115.0,3625798.0,-17.75411489,177.45463699,radio_limited_degradation,True,85.27,75.18,97.6,Medium,False
INC-000584,542020041221088+20250827151132+Fiji-Nadi-LTE-DL-D!20250827151053,2025-08-27 05:10:03+02:00,2025-08-27 05:10:18+02:00,ECI:3625798.0,115.0,3625798.0,-17.753984,177.45223046,radio_limited_degradation,True,84.38,79.14,90.79,High,False
INC-000585,542020041221088+20250827151132+Fiji-Nadi-LTE-DL-D!20250827151053,2025-08-27 05:10:29+02:00,2025-08-27 05:10:30+02:00,ECI:3625800.0,114.0,3625800.0,-17.75423893,177.451338105,radio_limited_degradation,True,87.3,85.24,89.82,High,False
INC-000586,542020041221088+20250827151132+Fiji-Nadi-LTE-DL-D!20250827151053,2025-08-27 05:10:37+02:00,2025-08-27 05:10:38+02:00,ECI:3625800.0,114.0,3625800.0,-17.754116905,177.45095243999998,radio_limited_degradation,True,86.84,90.14,82.8,High,False
INC-000587,542020041221088+20250827151132+Fiji-Nadi-LTE-DL-D!20250827151053,2025-08-27 05:10:45+02:00,2025-08-27 05:10:53+02:00,ECI:3625800.0,114.0,3625800.0,-17.7536669,177.4508609,radio_limited_degradation,True,90.55,98.37,89.67,High,False
INC-000588,542020041221088+20250827151332+Fiji-Nadi-LTE-DL-D!20250827151309,2025-08-27 05:11:10+02:00,2025-08-27 05:11:17+02:00,ECI:3625800.0,114.0,3625800.0,-17.75318673,177.451175855,radio_limited_degradation,True,88.59,94.8,92.13,High,False
INC-000589,542020041221088+20250827151332+Fiji-Nadi-LTE-DL-D!20250827151309,2025-08-27 05:11:31+02:00,2025-08-27 05:11:31+02:00,ECI:3625798.0,115.0,3625798.0,-17.75331047,177.45168142,radio_limited_degradation,True,83.79,84.6,82.8,High,False
INC-000590,542020041221088+20250827151332+Fiji-Nadi-LTE-DL-D!20250827151309,2025-08-27 05:11:39+02:00,2025-08-27 05:11:39+02:00,ECI:3625798.0,115.0,3625798.0,-17.75344153,177.45198159,radio_limited_degradation,True,83.88,70.69,100.0,High,False
INC-000591,542020041221088+20250827151332+Fiji-Nadi-LTE-DL-D!20250827151309,2025-08-27 05:11:45+02:00,2025-08-27 05:11:46+02:00,ECI:3625798.0,115.0,3625798.0,-17.75350881,177.45223386499998,temporal_local_drop,False,85.05,88.36,81.0,High,False
INC-000592,542020041221088+20250827151332+Fiji-Nadi-LTE-DL-D!20250827151309,2025-08-27 05:11:54+02:00,2025-08-27 05:11:55+02:00,ECI:3625798.0,115.0,3625798.0,-17.7535758,177.45250986,radio_limited_degradation,True,86.34,90.7,81.0,High,False
INC-000593,542020041221088+20250827151332+Fiji-Nadi-LTE-DL-D!20250827151309,2025-08-27 05:12:02+02:00,2025-08-27 05:12:03+02:00,ECI:3625798.0,115.0,3625798.0,-17.75362619,177.45294149,radio_limited_degradation,True,81.58,80.59,100.0,High,False
INC-000594,542020041221088+20250827151332+Fiji-Nadi-LTE-DL-D!20250827151309,2025-08-27 05:12:14+02:00,2025-08-27 05:12:14+02:00,ECI:3625798.0,115.0,3625798.0,-17.75351879,177.45349681,temporal_local_drop,False,84.26,86.93,81.0,High,False
INC-000595,542020041221088+20250827151332+Fiji-Nadi-LTE-DL-D!20250827151309,2025-08-27 05:12:22+02:00,2025-08-27 05:12:22+02:00,ECI:3625798.0,115.0,3625798.0,-17.75339512,177.45383302,temporal_local_drop,False,76.61,61.04,95.65,High,False
INC-000596,542020041221088+20250827151332+Fiji-Nadi-LTE-DL-D!20250827151309,2025-08-27 05:12:30+02:00,2025-08-27 05:12:30+02:00,ECI:3625798.0,115.0,3625798.0,-17.7531713,177.4542141,temporal_local_drop,False,85.02,79.63,91.61,High,False
INC-000597,542020041221088+20250827151332+Fiji-Nadi-LTE-DL-D!20250827151309,2025-08-27 05:12:37+02:00,2025-08-27 05:12:38+02:00,ECI:3625798.0,115.0,3625798.0,-17.75316394,177.454223735,radio_limited_degradation,True,79.17,77.68,97.49,High,False
INC-000598,542020041221088+20250827151332+Fiji-Nadi-LTE-DL-D!20250827151309,2025-08-27 05:12:41+02:00,2025-08-27 05:12:48+02:00,ECI:3625798.0,115.0,3625798.0,-17.7531273,177.4542602,radio_limited_degradation,True,87.46,92.74,99.01,High,False
INC-000599,542020041221088+20250827151332+Fiji-Nadi-LTE-DL-D!20250827151309,2025-08-27 05:12:59+02:00,2025-08-27 05:12:59+02:00,ECI:3625798.0,115.0,3625798.0,-17.7527375,177.4542501,temporal_local_drop,False,86.78,86.32,87.34,High,False
INC-000600,542020041221088+20250827151332+Fiji-Nadi-LTE-DL-D!20250827151309,2025-08-27 05:13:05+02:00,2025-08-27 05:13:06+02:00,ECI:3625798.0,115.0,3625798.0,-17.752140155,177.454241475,temporal_local_drop,False,81.49,81.89,81.0,High,False
INC-000601,542020041221088+20250827151552+Fiji-Nadi-LTE-DL-D!20250827151524,2025-08-27 05:13:45+02:00,2025-08-27 05:13:45+02:00,ECI:1068313.0,50.0,1068313.0,-17.7481703,177.4553386,ca_underperformance,False,84.83,72.42,100.0,High,False
INC-000602,542020041221088+20250827151552+Fiji-Nadi-LTE-DL-D!20250827151524,2025-08-27 05:13:58+02:00,2025-08-27 05:13:58+02:00,ECI:1068568.0,122.0,1068568.0,-17.74817128,177.45533835,radio_limited_degradation,True,65.59,74.38,54.85,High,False
INC-000603,542020041221088+20250827151552+Fiji-Nadi-LTE-DL-D!20250827151524,2025-08-27 05:14:17+02:00,2025-08-27 05:14:18+02:00,ECI:1066294.0,50.0,1066294.0,-17.747779015,177.45472199,rb_conditioned_expected_underperformance,False,60.18,59.61,60.88,Medium,False
INC-000604,542020041221088+20250827151552+Fiji-Nadi-LTE-DL-D!20250827151524,2025-08-27 05:14:21+02:00,2025-08-27 05:14:23+02:00,ECI:1066294.0,50.0,1066294.0,-17.74781073,177.45425179,temporal_local_drop,False,78.38,76.24,82.45,High,False
INC-000605,542020041221088+20250827151552+Fiji-Nadi-LTE-DL-D!20250827151524,2025-08-27 05:14:38+02:00,2025-08-27 05:14:38+02:00,ECI:1066294.0,50.0,1066294.0,-17.7477968,177.4522131,radio_limited_degradation,True,91.25,84.09,100.0,Critical,False
INC-000606,542020041221088+20250827151552+Fiji-Nadi-LTE-DL-D!20250827151524,2025-08-27 05:14:51+02:00,2025-08-27 05:14:52+02:00,ECI:1066294.0,50.0,1066294.0,-17.74781324,177.45123005,temporal_local_drop,False,80.93,65.33,100.0,High,False
INC-000607,542020041221088+20250827151552+Fiji-Nadi-LTE-DL-D!20250827151524,2025-08-27 05:15:00+02:00,2025-08-27 05:15:00+02:00,ECI:1066294.0,487.0,1066294.0,-17.7476784,177.4502861,ca_underperformance,False,85.23,79.23,92.56,High,False
INC-000608,542020041221088+20250827151552+Fiji-Nadi-LTE-DL-D!20250827151524,2025-08-27 05:15:13+02:00,2025-08-27 05:15:13+02:00,ECI:1066291.0,487.0,1066291.0,-17.7470291,177.4487421,radio_limited_degradation,True,90.73,88.88,93.0,Critical,False
INC-000609,542020041221088+20250827151552+Fiji-Nadi-LTE-DL-D!20250827151524,2025-08-27 05:15:15+02:00,2025-08-27 05:15:16+02:00,ECI:1066291.0,487.0,1066291.0,-17.74692267,177.44852326,ca_underperformance,False,59.73,58.66,61.04,Medium,False
INC-000610,542020041221088+20250827151552+Fiji-Nadi-LTE-DL-D!20250827151524,2025-08-27 05:15:18+02:00,2025-08-27 05:15:19+02:00,ECI:1066291.0,487.0,1066291.0,-17.74681741,177.44824255,radio_limited_degradation,True,69.84,81.09,60.17,High,False
INC-000611,542020041221088+20250827151812+Fiji-Nadi-LTE-DL-D!20250827151738,2025-08-27 05:15:44+02:00,2025-08-27 05:15:46+02:00,ECI:1068575.0,122.0,1068575.0,-17.746776,177.4459634,radio_limited_degradation,True,85.1,86.99,82.8,High,False
INC-000612,542020041221088+20250827151812+Fiji-Nadi-LTE-DL-D!20250827151738,2025-08-27 05:15:56+02:00,2025-08-27 05:16:10+02:00,ECI:1068575.0,122.0,1068575.0,-17.7467973,177.4454745,radio_limited_degradation,True,94.43,96.7,100.0,High,False
INC-000613,542020041221088+20250827151812+Fiji-Nadi-LTE-DL-D!20250827151738,2025-08-27 05:16:16+02:00,2025-08-27 05:16:17+02:00,ECI:1068575.0,122.0,1068575.0,-17.74685755,177.44431165,temporal_local_drop,False,72.56,68.87,77.06,High,False
INC-000614,542020041221088+20250827151812+Fiji-Nadi-LTE-DL-D!20250827151738,2025-08-27 05:16:25+02:00,2025-08-27 05:16:25+02:00,ECI:1068575.0,122.0,1068575.0,-17.74688111,177.44356325,radio_limited_degradation,True,83.37,83.84,82.8,High,False
INC-000615,542020041221088+20250827151812+Fiji-Nadi-LTE-DL-D!20250827151738,2025-08-27 05:16:33+02:00,2025-08-27 05:16:34+02:00,ECI:1068575.0,122.0,1068575.0,-17.74690672,177.442801855,temporal_local_drop,False,79.91,79.01,89.01,High,False
INC-000616,542020041221088+20250827151812+Fiji-Nadi-LTE-DL-D!20250827151738,2025-08-27 05:16:46+02:00,2025-08-27 05:16:46+02:00,ECI:1068575.0,122.0,1068575.0,-17.74673339,177.44244286,temporal_local_drop,False,85.13,78.46,93.28,High,False
INC-000617,542020041221088+20250827151812+Fiji-Nadi-LTE-DL-D!20250827151738,2025-08-27 05:16:58+02:00,2025-08-27 05:16:58+02:00,ECI:1068575.0,122.0,1068575.0,-17.74642019,177.44255345,radio_limited_degradation,True,82.83,82.86,82.8,High,False
INC-000618,542020041221088+20250827151812+Fiji-Nadi-LTE-DL-D!20250827151738,2025-08-27 05:17:16+02:00,2025-08-27 05:17:17+02:00,ECI:1068575.0,122.0,1068575.0,-17.745840819999998,177.442742995,radio_limited_degradation,True,78.42,76.3,85.25,High,False
INC-000619,542020041221088+20250827152052+Fiji-Nadi-LTE-DL-D!20250827151954,2025-08-27 05:17:58+02:00,2025-08-27 05:17:59+02:00,ECI:1068606.0,120.0,1068606.0,-17.7449355,177.442346515,radio_limited_degradation,True,76.17,70.75,82.8,High,False
INC-000620,542020041221088+20250827152052+Fiji-Nadi-LTE-DL-D!20250827151954,2025-08-27 05:18:23+02:00,2025-08-27 05:18:23+02:00,ECI:1068606.0,120.0,1068606.0,-17.744329,177.4424346,temporal_local_drop,False,75.94,68.81,84.65,High,False
INC-000621,542020041221088+20250827152052+Fiji-Nadi-LTE-DL-D!20250827151954,2025-08-27 05:18:36+02:00,2025-08-27 05:18:38+02:00,ECI:1068606.0,120.0,1068606.0,-17.74406899,177.4420838,temporal_local_drop,False,77.8,75.18,86.58,High,False
INC-000622,542020041221088+20250827152052+Fiji-Nadi-LTE-DL-D!20250827151954,2025-08-27 05:18:51+02:00,2025-08-27 05:18:52+02:00,ECI:1068606.0,120.0,1068606.0,-17.74385505,177.44177245,temporal_local_drop,False,81.3,81.54,81.0,High,False
INC-000623,542020041221088+20250827152052+Fiji-Nadi-LTE-DL-D!20250827151954,2025-08-27 05:19:12+02:00,2025-08-27 05:19:12+02:00,ECI:1068606.0,120.0,1068606.0,-17.74355048,177.44163067,temporal_local_drop,False,77.95,68.16,89.91,High,False
INC-000624,542020041221088+20250827152052+Fiji-Nadi-LTE-DL-D!20250827151954,2025-08-27 05:19:20+02:00,2025-08-27 05:19:22+02:00,ECI:1068606.0,120.0,1068606.0,-17.743408,177.44168169,radio_limited_degradation,True,82.32,81.93,82.8,High,False
INC-000625,542020041221088+20250827152052+Fiji-Nadi-LTE-DL-D!20250827151954,2025-08-27 05:19:30+02:00,2025-08-27 05:19:31+02:00,ECI:1068606.0,120.0,1068606.0,-17.743252665,177.441745595,radio_limited_degradation,True,83.86,84.73,82.8,High,False
INC-000626,542020041221088+20250827152052+Fiji-Nadi-LTE-DL-D!20250827151954,2025-08-27 05:19:50+02:00,2025-08-27 05:19:50+02:00,ECI:1068606.0,120.0,1068606.0,-17.7429311,177.44192406,temporal_local_drop,False,78.76,76.92,81.0,High,False
INC-000627,542020041221088+20250827152532+Fiji-Nadi-LTE-DL-D!20250827152209,2025-08-27 05:20:19+02:00,2025-08-27 05:20:19+02:00,ECI:1068606.0,120.0,1068606.0,-17.7425172,177.4422122,temporal_local_drop,False,75.17,70.53,80.83,High,False
INC-000628,542020041221088+20250827152532+Fiji-Nadi-LTE-DL-D!20250827152209,2025-08-27 05:20:21+02:00,2025-08-27 05:20:21+02:00,ECI:1068606.0,120.0,1068606.0,-17.7425036,177.44222108,radio_limited_degradation,True,65.6,53.65,80.2,High,False
INC-000629,542020041221088+20250827152532+Fiji-Nadi-LTE-DL-D!20250827152209,2025-08-27 05:20:30+02:00,2025-08-27 05:20:30+02:00,ECI:1068606.0,120.0,1068606.0,-17.742363,177.44226036,temporal_local_drop,False,80.82,70.22,93.77,High,False
INC-000630,542020041221088+20250827152532+Fiji-Nadi-LTE-DL-D!20250827152209,2025-08-27 05:20:43+02:00,2025-08-27 05:20:43+02:00,ECI:1068606.0,120.0,1068606.0,-17.7421081,177.4422123,temporal_local_drop,False,82.39,76.97,89.01,High,False
INC-000631,542020041221088+20250827152532+Fiji-Nadi-LTE-DL-D!20250827152209,2025-08-27 05:21:24+02:00,2025-08-27 05:21:25+02:00,ECI:1066301.0,487.0,1066301.0,-17.741515890000002,177.442633995,ca_underperformance,False,54.8,51.18,65.11,Medium,False
INC-000632,542020041221088+20250827152532+Fiji-Nadi-LTE-DL-D!20250827152209,2025-08-27 05:21:27+02:00,2025-08-27 05:21:28+02:00,ECI:1068606.0,120.0,1068606.0,-17.74151682,177.44268546,ca_underperformance,False,74.77,76.39,72.8,High,False
INC-000633,542020041221088+20250827152532+Fiji-Nadi-LTE-DL-D!20250827152209,2025-08-27 05:21:36+02:00,2025-08-27 05:21:36+02:00,ECI:1068606.0,120.0,1068606.0,-17.7415067,177.4429147,radio_limited_degradation,True,83.59,84.24,82.8,High,False
INC-000634,542020041221088+20250827152532+Fiji-Nadi-LTE-DL-D!20250827152209,2025-08-27 05:21:54+02:00,2025-08-27 05:21:55+02:00,ECI:1068606.0,120.0,1068606.0,-17.74162862,177.44337527,ca_underperformance,False,66.41,63.15,70.4,High,False
INC-000635,542020041221088+20250827152532+Fiji-Nadi-LTE-DL-D!20250827152209,2025-08-27 05:22:04+02:00,2025-08-27 05:22:05+02:00,ECI:1068606.0,120.0,1068606.0,-17.7417388,177.4436067,radio_limited_degradation,True,76.24,71.83,81.63,High,False
INC-000636,542020041221088+20250827152632+Fiji-Nadi-LTE-DL-D!20250827152422,2025-08-27 05:22:24+02:00,2025-08-27 05:22:28+02:00,ECI:1066301.0,487.0,1066301.0,-17.74210652,177.44346759500002,radio_limited_degradation,True,75.59,89.5,58.59,High,False
INC-000637,542020041221088+20250827152632+Fiji-Nadi-LTE-DL-D!20250827152422,2025-08-27 05:22:37+02:00,2025-08-27 05:22:37+02:00,ECI:1066301.0,487.0,1066301.0,-17.74210268,177.4434449,ca_underperformance,False,76.49,73.66,79.94,High,False
INC-000638,542020041221088+20250827152632+Fiji-Nadi-LTE-DL-D!20250827152422,2025-08-27 05:22:51+02:00,2025-08-27 05:22:56+02:00,ECI:1066301.0,487.0,1066301.0,-17.74190727,177.443616255,radio_limited_degradation,True,76.37,90.99,58.51,High,False
INC-000639,542020041221088+20250827152632+Fiji-Nadi-LTE-DL-D!20250827152422,2025-08-27 05:22:58+02:00,2025-08-27 05:22:58+02:00,ECI:1068606.0,120.0,1068606.0,-17.74184401,177.44363955,radio_limited_degradation,True,74.06,83.03,63.1,High,False
INC-000640,542020041221088+20250827152632+Fiji-Nadi-LTE-DL-D!20250827152422,2025-08-27 05:23:27+02:00,2025-08-27 05:23:28+02:00,ECI:1068606.0,120.0,1068606.0,-17.74152632,177.44303872,ca_underperformance,False,65.72,70.87,66.87,High,False
INC-000641,542020041221088+20250827152632+Fiji-Nadi-LTE-DL-D!20250827152422,2025-08-27 05:23:49+02:00,2025-08-27 05:23:51+02:00,ECI:1068606.0,487.0,1068606.0,-17.74156338,177.4423207,ca_underperformance,True,77.41,67.56,89.44,Medium,False
INC-000642,542020041221088+20250827152632+Fiji-Nadi-LTE-DL-D!20250827152422,2025-08-27 05:23:55+02:00,2025-08-27 05:23:56+02:00,ECI:1066301.0,487.0,1066301.0,-17.741711085,177.442187915,radio_limited_degradation,True,70.23,59.71,85.77,High,False
INC-000643,542020041221088+20250827152912+Fiji-Nadi-LTE-DL-D!20250827152850,2025-08-27 05:27:10+02:00,2025-08-27 05:27:10+02:00,ECI:1068609.0,120.0,1068609.0,-17.74510213,177.44230073,ca_underperformance,False,82.3,76.86,88.96,High,False
INC-000644,542020041221088+20250827152912+Fiji-Nadi-LTE-DL-D!20250827152850,2025-08-27 05:27:20+02:00,2025-08-27 05:27:22+02:00,ECI:1068746.0,122.0,1068746.0,-17.7452477,177.44253641,ca_underperformance,False,84.64,79.54,90.87,High,False
INC-000645,542020041221088+20250827152912+Fiji-Nadi-LTE-DL-D!20250827152850,2025-08-27 05:27:26+02:00,2025-08-27 05:27:26+02:00,ECI:1068340.0,50.0,1068340.0,-17.74534084,177.44267574,ca_underperformance,False,80.37,81.18,79.39,High,False
INC-000646,542020041221088+20250827152912+Fiji-Nadi-LTE-DL-D!20250827152850,2025-08-27 05:27:28+02:00,2025-08-27 05:27:29+02:00,ECI:1066291.0,487.0,1066291.0,-17.745375215000003,177.442762595,temporal_sudden_drop,False,63.48,53.39,75.81,Medium,False
INC-000647,542020041221088+20250827152912+Fiji-Nadi-LTE-DL-D!20250827152850,2025-08-27 05:27:31+02:00,2025-08-27 05:27:32+02:00,ECI:1068340.0,50.0,1068340.0,-17.74547105,177.44286395,radio_limited_degradation,True,82.17,90.9,71.51,High,False
INC-000648,542020041221088+20250827152912+Fiji-Nadi-LTE-DL-D!20250827152850,2025-08-27 05:27:40+02:00,2025-08-27 05:27:41+02:00,ECI:1068606.0,120.0,1068606.0,-17.7457936,177.44278385,ca_underperformance,False,59.98,57.11,63.49,Medium,False
INC-000649,542020041221088+20250827152912+Fiji-Nadi-LTE-DL-D!20250827152850,2025-08-27 05:27:44+02:00,2025-08-27 05:27:46+02:00,ECI:1068608.0,50.0,1068608.0,-17.7459643,177.4427204,ca_underperformance,True,64.26,61.33,67.84,Medium,False
INC-000650,542020041221088+20250827153152+Fiji-Nadi-LTE-DL-D!20250827153105,2025-08-27 05:29:02+02:00,2025-08-27 05:29:02+02:00,EARFCN:40790.0|PCI:120.0,120.0,,-17.74493263,177.43975535,temporal_local_drop,False,83.48,69.97,100.0,High,False
INC-000651,542020041221088+20250827153152+Fiji-Nadi-LTE-DL-D!20250827153105,2025-08-27 05:30:06+02:00,2025-08-27 05:30:09+02:00,ECI:1066301.0,487.0,1066301.0,-17.74409746,177.43501885,radio_limited_degradation,True,84.36,90.31,77.08,High,False
INC-000652,542020041221088+20250827153152+Fiji-Nadi-LTE-DL-D!20250827153105,2025-08-27 05:30:11+02:00,2025-08-27 05:30:11+02:00,ECI:1068606.0,120.0,1068606.0,-17.7441153,177.4348121,radio_limited_degradation,True,74.56,83.62,63.49,High,False
INC-000653,542020041221088+20250827153332+Fiji-Nadi-LTE-DL-D!20250827153318,2025-08-27 05:31:45+02:00,2025-08-27 05:31:46+02:00,ECI:1066039.0,120.0,1066039.0,-17.744312105,177.43382086,ca_underperformance,True,55.05,60.48,65.27,Medium,False
INC-000654,542020041221088+20250827153332+Fiji-Nadi-LTE-DL-D!20250827153318,2025-08-27 05:31:51+02:00,2025-08-27 05:32:00+02:00,ECI:1066039.0,125.0,1066039.0,-17.7440316,177.4345222,radio_limited_degradation,True,80.36,90.75,74.76,High,False
INC-000655,542020041221088+20250827153332+Fiji-Nadi-LTE-DL-D!20250827153318,2025-08-27 05:32:58+02:00,2025-08-27 05:32:58+02:00,ECI:1068566.0,120.0,1068566.0,-17.744629,177.4392415,temporal_local_drop,False,64.36,62.81,66.25,Medium,False
INC-000656,542020041221088+20250827154414+Fiji-Nadi-LTE-DL-D!20250827153533,2025-08-27 05:33:30+02:00,2025-08-27 05:33:30+02:00,ECI:1068746.0,120.0,1068746.0,-17.74610579,177.44105124,temporal_local_drop,False,80.86,74.73,88.36,High,False
INC-000657,542020041221088+20250827154414+Fiji-Nadi-LTE-DL-D!20250827153533,2025-08-27 05:33:54+02:00,2025-08-27 05:33:54+02:00,ECI:1068608.0,122.0,1068608.0,-17.746849,177.4432316,temporal_local_drop,False,86.04,85.71,86.45,High,False
INC-000658,542020041221088+20250827154913+Fiji-Nadi-LTE-DL-D!20250827153748,2025-08-27 05:36:57+02:00,2025-08-27 05:36:57+02:00,ECI:3631425.0,215.0,3631425.0,-17.7383531,177.45612,radio_limited_degradation,True,69.62,67.66,72.02,High,False
INC-000659,542020041221088+20250827154913+Fiji-Nadi-LTE-DL-D!20250827153748,2025-08-27 05:37:03+02:00,2025-08-27 05:37:04+02:00,ECI:1066294.0,487.0,1066294.0,-17.73843093,177.45650785,ca_underperformance,True,69.83,67.91,72.18,High,False
INC-000660,542020041221088+20250827154913+Fiji-Nadi-LTE-DL-D!20250827153748,2025-08-27 05:37:46+02:00,2025-08-27 05:37:46+02:00,ECI:1066294.0,487.0,1066294.0,-17.7406666,177.4566888,radio_limited_degradation,True,73.49,87.89,55.88,High,False
INC-000661,542020041221088+20250827155333+Fiji-Nadi-LTE-DL-D!20250827154000,2025-08-27 05:38:24+02:00,2025-08-27 05:38:26+02:00,ECI:1066294.0,487.0,1066294.0,-17.74066661,177.45668877,radio_limited_degradation,True,77.5,90.98,61.02,High,False
INC-000662,542020041221088+20250827155633+Fiji-Nadi-LTE-DL-D!20250827154210,2025-08-27 05:40:22+02:00,2025-08-27 05:40:22+02:00,ECI:1066294.0,487.0,1066294.0,-17.73913576,177.45809406,temporal_sudden_drop,False,70.35,61.46,81.21,High,False
INC-000663,542020041221088+20250827155633+Fiji-Nadi-LTE-DL-D!20250827154210,2025-08-27 05:40:30+02:00,2025-08-27 05:40:30+02:00,ECI:1066294.0,487.0,1066294.0,-17.73908108,177.45831568,radio_limited_degradation,True,72.02,91.26,48.5,High,False
INC-000664,542020041221088+20250827155633+Fiji-Nadi-LTE-DL-D!20250827154210,2025-08-27 05:40:40+02:00,2025-08-27 05:40:41+02:00,ECI:1066294.0,487.0,1066294.0,-17.739114,177.4585007,radio_limited_degradation,True,82.67,98.57,63.24,High,False
INC-000665,542020041221088+20250827155633+Fiji-Nadi-LTE-DL-D!20250827154210,2025-08-27 05:40:50+02:00,2025-08-27 05:40:52+02:00,ECI:1066294.0,487.0,1066294.0,-17.739114,177.458500685,radio_limited_degradation,True,81.85,97.69,62.5,High,False
INC-000666,542020041221088+20250827155633+Fiji-Nadi-LTE-DL-D!20250827154210,2025-08-27 05:41:12+02:00,2025-08-27 05:41:19+02:00,ECI:1066294.0,487.0,1066294.0,-17.7391673,177.458617,radio_limited_degradation,True,81.53,99.47,63.78,High,False
INC-000667,542020041221088+20250827155633+Fiji-Nadi-LTE-DL-D!20250827154210,2025-08-27 05:41:26+02:00,2025-08-27 05:41:26+02:00,ECI:1066294.0,487.0,1066294.0,-17.73934166,177.45913406,radio_limited_degradation,True,80.21,97.13,59.53,High,False
