operational_incident_id,id,route_label,start_time,end_time,strict_episodes,rows,max_priority,mean_priority,max_impact,max_confidence,consensus_rows,statistical_only_rows,ml_only_rows,dominant_statistical_type,dominant_ml_type,primary_serving_pci,duration_seconds
INC-000513,542020041221088+20250827151332+Fiji-Nadi-LTE-DL-D!20250827151309,Fiji-Nadi-LTE-DL-D,2025-08-27 05:12:30+02:00,2025-08-27 05:12:30+02:00,1,1,69.63,69.63,63.55,77.07,0,1,0,sudden_drop,normal,115.0,0.0
INC-000789,542020041221088+20250828123602+Fiji-Nadi-LTE-DL-D!20250828123538,Fiji-Nadi-LTE-DL-D,2025-08-28 02:34:24+02:00,2025-08-28 02:34:25+02:00,1,2,69.58,69.58,76.44,61.2,0,2,0,rolling_local_drop,normal,313.0,1.0
INC-000223,542020041221088+20250827123337+Fiji-Nadi-LTE-DL-D!20250827114216,Fiji-Nadi-LTE-DL-D,2025-08-27 01:41:06+02:00,2025-08-27 01:41:13+02:00,1,8,69.55,69.55,91.05,43.28,0,8,0,radio_limited_degradation,normal,146.0,7.0
INC-000502,542020041221088+20250827151132+Fiji-Nadi-LTE-DL-D!20250827151053,Fiji-Nadi-LTE-DL-D,2025-08-27 05:10:37+02:00,2025-08-27 05:10:38+02:00,1,2,69.54,69.54,72.93,65.39,0,2,0,radio_limited_degradation,normal,114.0,1.0
INC-000005,542020041221088+20250827094505+Fiji-Nadi-LTE-DL-D!20250827094151,Fiji-Nadi-LTE-DL-D,2025-08-26 23:40:01+02:00,2025-08-26 23:40:01+02:00,1,1,69.5,69.5,47.22,96.73,1,0,0,ca_underperformance,ml_quantile_p75_resource_underperformance,288.0,0.0
INC-000307,542020041221088+20250827133005+Fiji-Nadi-LTE-DL-D!20250827124117,Fiji-Nadi-LTE-DL-D,2025-08-27 02:39:22+02:00,2025-08-27 02:39:27+02:00,2,5,69.45,67.405,79.15,57.58,0,5,0,radio_limited_degradation,normal,149.0,5.0
INC-000134,542020041221088+20250827110647+Fiji-Nadi-LTE-DL-D!20250827105407,Fiji-Nadi-LTE-DL-D,2025-08-27 00:52:44+02:00,2025-08-27 00:52:46+02:00,1,3,69.39,69.39,68.93,69.96,0,3,0,radio_limited_degradation,normal,210.0,2.0
INC-000847,542020041221088+20250828125404+Fiji-Nadi-LTE-DL-D!20250828125334,Fiji-Nadi-LTE-DL-D,2025-08-28 02:51:43+02:00,2025-08-28 02:51:43+02:00,1,1,69.37,69.37,70.37,68.15,0,1,0,rb_efficiency_underperformance,ml_quantile_p75_resource_underperformance,167.0,0.0
INC-000713,542020041221088+20250828114952+Fiji-Nadi-LTE-DL-D!20250828112430,Fiji-Nadi-LTE-DL-D,2025-08-28 01:23:06+02:00,2025-08-28 01:23:07+02:00,1,2,69.32,69.32,76.85,60.13,0,2,0,ca_underperformance,ml_quantile_p75_resource_underperformance,196.0,1.0
INC-001002,542020041221088+20250828140718+Fiji-Nadi-LTE-DL-D!20250828140641,Fiji-Nadi-LTE-DL-D,2025-08-28 04:05:48+02:00,2025-08-28 04:05:49+02:00,1,2,69.32,69.32,61.49,78.9,1,1,0,ca_underperformance,ml_quantile_p75_resource_underperformance,183.0,1.0
INC-000161,542020041221088+20250827114630+Fiji-Nadi-LTE-DL-D!20250827111815,Fiji-Nadi-LTE-DL-D,2025-08-27 01:18:07+02:00,2025-08-27 01:18:09+02:00,1,3,69.28,69.28,76.19,60.84,0,3,0,sudden_drop,normal,212.0,2.0
INC-000608,542020041221088+20250827161234+Fiji-Nadi-LTE-DL-D!20250827161029,Fiji-Nadi-LTE-DL-D,2025-08-27 06:10:14+02:00,2025-08-27 06:10:15+02:00,1,2,69.27,69.27,77.9,58.74,0,2,0,ca_underperformance,normal,469.0,1.0
INC-000641,542020041221088+20250828103707+Fiji-Nadi-LTE-DL-D!20250828103621,Fiji-Nadi-LTE-DL-D,2025-08-28 00:35:42+02:00,2025-08-28 00:35:42+02:00,1,1,69.24,69.24,44.07,100.0,1,0,0,sudden_drop,ml_quantile_p75_resource_underperformance,453.0,0.0
INC-000280,542020041221088+20250827131624+Fiji-Nadi-LTE-DL-D!20250827121056,Fiji-Nadi-LTE-DL-D,2025-08-27 02:10:52+02:00,2025-08-27 02:10:56+02:00,1,5,69.18,69.18,80.73,55.06,0,5,0,rb_efficiency_underperformance,normal,363.0,4.0
INC-000851,542020041221088+20250828125404+Fiji-Nadi-LTE-DL-D!20250828125334,Fiji-Nadi-LTE-DL-D,2025-08-28 02:52:26+02:00,2025-08-28 02:52:30+02:00,2,4,69.18,64.32000000000001,70.13,68.02,0,4,0,radio_limited_degradation,normal,167.0,4.0
INC-000844,542020041221088+20250828125203+Fiji-Nadi-LTE-DL-D!20250828125121,Fiji-Nadi-LTE-DL-D,2025-08-28 02:50:55+02:00,2025-08-28 02:50:59+02:00,2,3,69.14,67.655,77.19,63.36,0,3,0,radio_limited_degradation,normal,167.0,4.0
INC-000657,542020041221088+20250828104747+Fiji-Nadi-LTE-DL-D!20250828104718,Fiji-Nadi-LTE-DL-D,2025-08-28 00:45:20+02:00,2025-08-28 00:45:23+02:00,1,4,69.03,69.03,71.88,65.55,0,4,0,rolling_local_drop,normal,355.0,3.0
INC-000126,542020041221088+20250827110227+Fiji-Nadi-LTE-DL-D!20250827105156,Fiji-Nadi-LTE-DL-D,2025-08-27 00:50:18+02:00,2025-08-27 00:50:18+02:00,1,1,69.01,69.01,75.41,61.2,0,1,0,sudden_drop,normal,212.0,0.0
INC-000491,542020041221088+20250827145831+Fiji-Nadi-LTE-DL-D!20250827145756,Fiji-Nadi-LTE-DL-D,2025-08-27 04:55:54+02:00,2025-08-27 04:55:54+02:00,1,1,68.99,68.99,60.2,79.74,0,1,0,ca_underperformance,ml_quantile_p75_resource_underperformance,113.0,0.0
INC-000632,542020041221088+20250828103047+Fiji-Nadi-LTE-DL-D!20250828102736,Fiji-Nadi-LTE-DL-D,2025-08-28 00:27:15+02:00,2025-08-28 00:27:16+02:00,1,2,68.97,68.97,65.99,72.62,0,2,0,radio_limited_degradation,normal,487.0,1.0
INC-000212,542020041221088+20250827122836+Fiji-Nadi-LTE-DL-D!20250827113757,Fiji-Nadi-LTE-DL-D,2025-08-27 01:37:26+02:00,2025-08-27 01:37:28+02:00,1,3,68.93,68.93,56.64,83.96,1,2,0,ca_underperformance,normal,134.0,2.0
INC-000848,542020041221088+20250828125404+Fiji-Nadi-LTE-DL-D!20250828125334,Fiji-Nadi-LTE-DL-D,2025-08-28 02:51:51+02:00,2025-08-28 02:51:51+02:00,1,1,68.93,68.93,70.24,67.33,0,1,0,ca_underperformance,normal,167.0,0.0
INC-000024,542020041221088+20250827094925+Fiji-Nadi-LTE-DL-D!20250827094611,Fiji-Nadi-LTE-DL-D,2025-08-26 23:46:06+02:00,2025-08-26 23:46:07+02:00,1,2,68.92,68.92,63.99,74.95,0,2,0,ca_underperformance,ml_quantile_p75_resource_underperformance,151.0,1.0
INC-000531,542020041221088+20250827151812+Fiji-Nadi-LTE-DL-D!20250827151738,Fiji-Nadi-LTE-DL-D,2025-08-27 05:16:46+02:00,2025-08-27 05:16:46+02:00,1,1,68.85,68.85,61.79,77.48,0,1,0,sudden_drop,normal,122.0,0.0
INC-000939,542020041221088+20250828133816+Fiji-Nadi-LTE-DL-D!20250828132818,Fiji-Nadi-LTE-DL-D,2025-08-28 03:26:57+02:00,2025-08-28 03:27:02+02:00,1,6,68.83,68.83,86.93,46.71,0,6,0,radio_limited_degradation,normal,230.0,5.0
INC-000462,542020041221088+20250827141110+Fiji-Nadi-LTE-DL-D!20250827140445,Fiji-Nadi-LTE-DL-D,2025-08-27 04:03:43+02:00,2025-08-27 04:03:44+02:00,1,2,68.82,68.82,68.76,68.89,0,2,0,rolling_local_drop,normal,124.0,1.0
INC-000780,542020041221088+20250828123522+Fiji-Nadi-LTE-DL-D!20250828123323,Fiji-Nadi-LTE-DL-D,2025-08-28 02:31:21+02:00,2025-08-28 02:31:21+02:00,1,1,68.81,68.81,60.79,78.62,0,1,0,ca_underperformance,ml_severe_quantile_p75_resource_underperformance,354.0,0.0
INC-001066,542020041221088+20250828153842+Fiji-Nadi-LTE-DL-D!20250828152712,Fiji-Nadi-LTE-DL-D,2025-08-28 05:26:39+02:00,2025-08-28 05:26:44+02:00,1,6,68.8,68.8,76.18,59.78,0,6,0,ca_underperformance,normal,454.0,5.0
INC-000616,542020041221088+20250828102346+Fiji-Nadi-LTE-DL-D!20250828102312,Fiji-Nadi-LTE-DL-D,2025-08-28 00:22:56+02:00,2025-08-28 00:22:57+02:00,1,2,68.8,68.8,66.32,71.84,0,2,0,ca_underperformance,normal,338.0,1.0
INC-000127,542020041221088+20250827110227+Fiji-Nadi-LTE-DL-D!20250827105156,Fiji-Nadi-LTE-DL-D,2025-08-27 00:50:34+02:00,2025-08-27 00:50:34+02:00,1,1,68.8,68.8,75.02,61.2,0,1,0,sudden_drop,normal,212.0,0.0
INC-000918,542020041221088+20250828132735+Fiji-Nadi-LTE-DL-D!20250828132130,Fiji-Nadi-LTE-DL-D,2025-08-28 03:20:09+02:00,2025-08-28 03:20:11+02:00,1,3,68.76,68.76,67.58,70.2,0,3,0,radio_limited_degradation,normal,250.0,2.0
INC-000272,542020041221088+20250827131523+Fiji-Nadi-LTE-DL-D!20250827120845,Fiji-Nadi-LTE-DL-D,2025-08-27 02:08:26+02:00,2025-08-27 02:08:35+02:00,1,10,68.75,68.75,91.38,41.1,0,10,0,radio_limited_degradation,normal,138.0,9.0
INC-000623,542020041221088+20250828102746+Fiji-Nadi-LTE-DL-D!20250828102524,Fiji-Nadi-LTE-DL-D,2025-08-28 00:24:27+02:00,2025-08-28 00:24:28+02:00,1,2,68.71,68.71,62.48,76.33,0,2,0,rb_efficiency_underperformance,ml_quantile_p75_resource_underperformance,49.0,1.0
INC-000157,542020041221088+20250827114050+Fiji-Nadi-LTE-DL-D!20250827111354,Fiji-Nadi-LTE-DL-D,2025-08-27 01:13:06+02:00,2025-08-27 01:13:06+02:00,1,1,68.67,68.67,69.31,67.88,0,1,0,ca_underperformance,normal,50.0,0.0
INC-000603,542020041221088+20250827161234+Fiji-Nadi-LTE-DL-D!20250827161029,Fiji-Nadi-LTE-DL-D,2025-08-27 06:08:46+02:00,2025-08-27 06:08:47+02:00,1,2,68.66,68.66,70.92,65.89,0,2,0,ca_underperformance,normal,395.0,1.0
INC-000252,542020041221088+20250827123938+Fiji-Nadi-LTE-DL-D!20250827115735,Fiji-Nadi-LTE-DL-D,2025-08-27 01:56:31+02:00,2025-08-27 01:56:32+02:00,1,2,68.63,68.63,74.6,61.34,0,2,0,radio_limited_degradation,normal,156.0,1.0
INC-001060,542020041221088+20250828153519+Fiji-Nadi-LTE-DL-D!20250828151816,Fiji-Nadi-LTE-DL-D,2025-08-28 05:17:41+02:00,2025-08-28 05:17:43+02:00,1,3,68.62,68.62,74.03,62.01,0,3,0,radio_limited_degradation,normal,455.0,2.0
INC-000589,542020041221088+20250827160834+Fiji-Nadi-LTE-DL-D!20250827160146,Fiji-Nadi-LTE-DL-D,2025-08-27 06:00:17+02:00,2025-08-27 06:00:17+02:00,1,1,68.61,68.61,64.28,73.9,0,1,0,sudden_drop,normal,470.0,0.0
INC-000478,542020041221088+20250827141230+Fiji-Nadi-LTE-DL-D!20250827140734,Fiji-Nadi-LTE-DL-D,2025-08-27 04:07:13+02:00,2025-08-27 04:07:16+02:00,1,4,68.59,68.59,74.49,61.38,0,4,0,ca_underperformance,normal,125.0,3.0
INC-000804,542020041221088+20250828123823+Fiji-Nadi-LTE-DL-D!20250828123754,Fiji-Nadi-LTE-DL-D,2025-08-28 02:37:24+02:00,2025-08-28 02:37:25+02:00,1,2,68.52,68.52,74.51,61.2,0,2,0,rolling_local_drop,normal,313.0,1.0
INC-000744,542020041221088+20250828121542+Fiji-Nadi-LTE-DL-D!20250828115456,Fiji-Nadi-LTE-DL-D,2025-08-28 01:52:54+02:00,2025-08-28 01:52:54+02:00,1,1,68.52,68.52,60.44,78.4,0,1,0,rolling_local_drop,normal,183.0,0.0
INC-001012,542020041221088+20250828141158+Fiji-Nadi-LTE-DL-D!20250828141111,Fiji-Nadi-LTE-DL-D,2025-08-28 04:09:38+02:00,2025-08-28 04:09:41+02:00,2,2,68.49,64.44999999999999,76.24,64.3,0,2,0,radio_limited_degradation,normal,375.0,3.0
INC-000303,542020041221088+20250827132625+Fiji-Nadi-LTE-DL-D!20250827122623,Fiji-Nadi-LTE-DL-D,2025-08-27 02:26:21+02:00,2025-08-27 02:26:23+02:00,1,3,68.47,68.47,55.71,84.06,1,2,0,radio_p75_underperformance,normal,149.0,2.0
INC-000354,542020041221088+20250827134247+Fiji-Nadi-LTE-DL-D!20250827130749,Fiji-Nadi-LTE-DL-D,2025-08-27 03:07:45+02:00,2025-08-27 03:07:47+02:00,1,3,68.47,68.47,75.05,60.42,0,3,0,radio_limited_degradation,normal,338.0,2.0
INC-001068,542020041221088+20250828153922+Fiji-Nadi-LTE-DL-D!20250828152928,Fiji-Nadi-LTE-DL-D,2025-08-28 05:27:40+02:00,2025-08-28 05:27:44+02:00,1,5,68.46,68.46,79.32,55.19,0,5,0,radio_limited_degradation,normal,454.0,4.0
INC-000887,542020041221088+20250828131435+Fiji-Nadi-LTE-DL-D!20250828131128,Fiji-Nadi-LTE-DL-D,2025-08-28 03:10:03+02:00,2025-08-28 03:10:03+02:00,1,1,68.46,68.46,74.41,61.2,0,1,0,sudden_drop,normal,254.0,0.0
INC-001028,542020041221088+20250828141838+Fiji-Nadi-LTE-DL-D!20250828141754,Fiji-Nadi-LTE-DL-D,2025-08-28 04:17:42+02:00,2025-08-28 04:17:45+02:00,1,4,68.44,68.44,83.29,50.3,0,4,0,radio_limited_degradation,normal,375.0,3.0
INC-000826,542020041221088+20250828124503+Fiji-Nadi-LTE-DL-D!20250828124436,Fiji-Nadi-LTE-DL-D,2025-08-28 02:44:32+02:00,2025-08-28 02:44:33+02:00,1,2,68.39,68.39,74.28,61.2,0,2,0,rolling_local_drop,normal,313.0,1.0
INC-000526,542020041221088+20250827151812+Fiji-Nadi-LTE-DL-D!20250827151738,Fiji-Nadi-LTE-DL-D,2025-08-27 05:15:45+02:00,2025-08-27 05:15:46+02:00,1,2,68.37,68.37,69.27,67.28,0,2,0,radio_limited_degradation,normal,122.0,1.0
INC-000782,542020041221088+20250828123522+Fiji-Nadi-LTE-DL-D!20250828123323,Fiji-Nadi-LTE-DL-D,2025-08-28 02:32:29+02:00,2025-08-28 02:32:37+02:00,1,9,68.35,68.35,77.41,57.28,0,9,0,radio_limited_degradation,normal,385.0,8.0
INC-000114,542020041221088+20250827105427+Fiji-Nadi-LTE-DL-D!20250827104733,Fiji-Nadi-LTE-DL-D,2025-08-27 00:47:00+02:00,2025-08-27 00:47:01+02:00,1,2,68.31,68.31,68.47,68.11,0,2,0,rolling_local_drop,normal,128.0,1.0
INC-000339,542020041221088+20250827134107+Fiji-Nadi-LTE-DL-D!20250827130537,Fiji-Nadi-LTE-DL-D,2025-08-27 03:04:41+02:00,2025-08-27 03:04:42+02:00,1,2,68.31,68.31,73.17,62.36,0,2,0,radio_limited_degradation,normal,395.0,1.0
INC-000494,542020041221088+20250827150151+Fiji-Nadi-LTE-DL-D!20250827150045,Fiji-Nadi-LTE-DL-D,2025-08-27 05:00:27+02:00,2025-08-27 05:00:29+02:00,1,3,68.29,68.29,61.2,76.95,1,2,0,rb_conditioned_underperformance,ml_hgb_strict_causal_temporal_underperformance,111.0,2.0
INC-000346,542020041221088+20250827134247+Fiji-Nadi-LTE-DL-D!20250827130749,Fiji-Nadi-LTE-DL-D,2025-08-27 03:06:01+02:00,2025-08-27 03:06:01+02:00,1,1,68.27,68.27,74.06,61.2,0,1,0,sudden_drop,normal,394.0,0.0
INC-000340,542020041221088+20250827134107+Fiji-Nadi-LTE-DL-D!20250827130537,Fiji-Nadi-LTE-DL-D,2025-08-27 03:04:49+02:00,2025-08-27 03:04:49+02:00,1,1,68.25,68.25,74.01,61.2,0,1,0,sudden_drop,normal,395.0,0.0
INC-000523,542020041221088+20250827151552+Fiji-Nadi-LTE-DL-D!20250827151524,Fiji-Nadi-LTE-DL-D,2025-08-27 05:15:00+02:00,2025-08-27 05:15:00+02:00,1,1,68.24,68.24,63.76,73.72,0,1,0,ca_underperformance,normal,487.0,0.0
INC-000644,542020041221088+20250828103907+Fiji-Nadi-LTE-DL-D!20250828103834,Fiji-Nadi-LTE-DL-D,2025-08-28 00:38:29+02:00,2025-08-28 00:38:32+02:00,1,4,68.22,68.22,77.33,57.1,0,4,0,radio_limited_degradation,normal,320.0,3.0
INC-000201,542020041221088+20250827122555+Fiji-Nadi-LTE-DL-D!20250827113546,Fiji-Nadi-LTE-DL-D,2025-08-27 01:34:28+02:00,2025-08-27 01:34:29+02:00,1,2,68.22,68.22,73.96,61.2,0,2,0,rolling_local_drop,normal,394.0,1.0
INC-000629,542020041221088+20250828103047+Fiji-Nadi-LTE-DL-D!20250828102736,Fiji-Nadi-LTE-DL-D,2025-08-28 00:26:40+02:00,2025-08-28 00:26:41+02:00,1,2,68.15,68.15,64.77,72.28,0,2,0,rolling_local_drop,normal,487.0,1.0
INC-000841,542020041221088+20250828125203+Fiji-Nadi-LTE-DL-D!20250828125121,Fiji-Nadi-LTE-DL-D,2025-08-28 02:50:38+02:00,2025-08-28 02:50:39+02:00,1,2,68.15,68.15,78.3,55.74,0,2,0,radio_limited_degradation,normal,165.0,1.0
INC-000350,542020041221088+20250827134247+Fiji-Nadi-LTE-DL-D!20250827130749,Fiji-Nadi-LTE-DL-D,2025-08-27 03:06:50+02:00,2025-08-27 03:06:50+02:00,1,1,68.15,68.15,72.73,62.56,0,1,0,radio_limited_degradation,normal,394.0,0.0
INC-000135,542020041221088+20250827110647+Fiji-Nadi-LTE-DL-D!20250827105407,Fiji-Nadi-LTE-DL-D,2025-08-27 00:52:53+02:00,2025-08-27 00:52:54+02:00,1,2,68.0,68.0,73.56,61.2,0,2,0,rolling_local_drop,normal,210.0,1.0
INC-000667,542020041221088+20250828105007+Fiji-Nadi-LTE-DL-D!20250828104930,Fiji-Nadi-LTE-DL-D,2025-08-28 00:48:35+02:00,2025-08-28 00:48:36+02:00,1,2,67.99,67.99,72.44,62.56,0,2,0,radio_limited_degradation,normal,163.0,1.0
INC-000419,542020041221088+20250827135949+Fiji-Nadi-LTE-DL-D!20250827134144,Fiji-Nadi-LTE-DL-D,2025-08-27 03:41:41+02:00,2025-08-27 03:41:41+02:00,1,1,67.99,67.99,72.43,62.56,0,1,0,radio_limited_degradation,normal,135.0,0.0
INC-000423,542020041221088+20250827140149+Fiji-Nadi-LTE-DL-D!20250827134245,Fiji-Nadi-LTE-DL-D,2025-08-27 03:42:24+02:00,2025-08-27 03:42:24+02:00,1,1,67.94,67.94,62.46,74.65,0,1,0,sudden_drop,normal,135.0,0.0
INC-000213,542020041221088+20250827122836+Fiji-Nadi-LTE-DL-D!20250827113757,Fiji-Nadi-LTE-DL-D,2025-08-27 01:37:50+02:00,2025-08-27 01:37:51+02:00,1,2,67.91,67.91,61.99,75.14,0,2,0,radio_limited_degradation,ml_quantile_p75_resource_underperformance,321.0,1.0
INC-000508,542020041221088+20250827151332+Fiji-Nadi-LTE-DL-D!20250827151309,Fiji-Nadi-LTE-DL-D,2025-08-27 05:11:45+02:00,2025-08-27 05:11:46+02:00,1,2,67.88,67.88,73.35,61.2,0,2,0,rolling_local_drop,normal,115.0,1.0
INC-000595,542020041221088+20250827161154+Fiji-Nadi-LTE-DL-D!20250827160820,Fiji-Nadi-LTE-DL-D,2025-08-27 06:07:04+02:00,2025-08-27 06:07:08+02:00,1,5,67.85,67.85,86.94,44.52,0,5,0,radio_limited_degradation,normal,469.0,4.0
INC-000567,542020041221088+20250827154414+Fiji-Nadi-LTE-DL-D!20250827153533,Fiji-Nadi-LTE-DL-D,2025-08-27 05:33:54+02:00,2025-08-27 05:33:54+02:00,1,1,67.82,67.82,68.39,67.12,0,1,0,sudden_drop,normal,122.0,0.0
INC-000028,542020041221088+20250827095105+Fiji-Nadi-LTE-DL-D!20250827094821,Fiji-Nadi-LTE-DL-D,2025-08-26 23:46:47+02:00,2025-08-26 23:46:48+02:00,1,2,67.78,67.78,66.53,69.3,0,2,0,rolling_local_drop,normal,151.0,1.0
INC-000275,542020041221088+20250827131624+Fiji-Nadi-LTE-DL-D!20250827121056,Fiji-Nadi-LTE-DL-D,2025-08-27 02:10:15+02:00,2025-08-27 02:10:16+02:00,1,2,67.73,67.73,78.53,54.54,0,2,0,radio_limited_degradation,normal,140.0,1.0
INC-001015,542020041221088+20250828141358+Fiji-Nadi-LTE-DL-D!20250828141324,Fiji-Nadi-LTE-DL-D,2025-08-28 04:12:19+02:00,2025-08-28 04:12:21+02:00,2,2,67.72,64.405,77.11,56.24,0,2,0,radio_limited_degradation,normal,250.0,2.0
INC-000684,542020041221088+20250828105628+Fiji-Nadi-LTE-DL-D!20250828105605,Fiji-Nadi-LTE-DL-D,2025-08-28 00:55:40+02:00,2025-08-28 00:55:41+02:00,1,2,67.68,67.68,67.69,67.67,0,2,0,rolling_local_drop,normal,163.0,1.0
INC-000668,542020041221088+20250828105007+Fiji-Nadi-LTE-DL-D!20250828104930,Fiji-Nadi-LTE-DL-D,2025-08-28 00:48:48+02:00,2025-08-28 00:48:50+02:00,1,3,67.65,67.65,72.03,62.29,0,3,0,radio_limited_degradation,normal,163.0,2.0
INC-000530,542020041221088+20250827151812+Fiji-Nadi-LTE-DL-D!20250827151738,Fiji-Nadi-LTE-DL-D,2025-08-27 05:16:33+02:00,2025-08-27 05:16:34+02:00,1,2,67.65,67.65,63.31,72.94,0,2,0,sudden_drop,normal,122.0,1.0
INC-000216,542020041221088+20250827123136+Fiji-Nadi-LTE-DL-D!20250827114007,Fiji-Nadi-LTE-DL-D,2025-08-27 01:38:42+02:00,2025-08-27 01:38:43+02:00,1,2,67.64,67.64,64.16,71.91,0,2,0,rolling_local_drop,normal,137.0,1.0
INC-000221,542020041221088+20250827123337+Fiji-Nadi-LTE-DL-D!20250827114216,Fiji-Nadi-LTE-DL-D,2025-08-27 01:40:47+02:00,2025-08-27 01:40:49+02:00,1,3,67.63,67.63,84.17,47.41,0,3,0,radio_limited_degradation,normal,487.0,2.0
INC-000915,542020041221088+20250828132555+Fiji-Nadi-LTE-DL-D!20250828131914,Fiji-Nadi-LTE-DL-D,2025-08-28 03:18:48+02:00,2025-08-28 03:18:50+02:00,1,3,67.59,67.59,65.16,70.55,0,3,0,radio_limited_degradation,normal,353.0,2.0
INC-000451,542020041221088+20250827140850+Fiji-Nadi-LTE-DL-D!20250827140234,Fiji-Nadi-LTE-DL-D,2025-08-27 04:01:22+02:00,2025-08-27 04:01:23+02:00,1,2,67.55,67.55,72.74,61.2,0,2,0,rolling_local_drop,normal,124.0,1.0
INC-000254,542020041221088+20250827123938+Fiji-Nadi-LTE-DL-D!20250827115735,Fiji-Nadi-LTE-DL-D,2025-08-27 01:57:00+02:00,2025-08-27 01:57:00+02:00,1,1,67.53,67.53,59.29,77.6,0,1,0,sudden_drop,normal,156.0,0.0
INC-000332,542020041221088+20250827133907+Fiji-Nadi-LTE-DL-D!20250827130324,Fiji-Nadi-LTE-DL-D,2025-08-27 03:02:29+02:00,2025-08-27 03:02:30+02:00,1,2,67.48,67.48,52.63,85.63,1,1,0,radio_limited_degradation,ml_quantile_p75_resource_underperformance,134.0,1.0
INC-000030,542020041221088+20250827095105+Fiji-Nadi-LTE-DL-D!20250827094821,Fiji-Nadi-LTE-DL-D,2025-08-26 23:47:02+02:00,2025-08-26 23:47:03+02:00,1,2,67.47,67.47,72.92,60.8,0,2,0,sudden_drop,normal,151.0,1.0
INC-000080,542020041221088+20250827102926+Fiji-Nadi-LTE-DL-D!20250827102813,Fiji-Nadi-LTE-DL-D,2025-08-27 00:28:10+02:00,2025-08-27 00:28:14+02:00,1,5,67.41,67.41,83.48,47.78,0,5,0,radio_limited_degradation,normal,148.0,4.0
INC-001059,542020041221088+20250828153519+Fiji-Nadi-LTE-DL-D!20250828151816,Fiji-Nadi-LTE-DL-D,2025-08-28 05:16:21+02:00,2025-08-28 05:16:25+02:00,2,3,67.4,66.565,75.45,57.56,0,3,0,radio_limited_degradation,normal,455.0,4.0
INC-000162,542020041221088+20250827115331+Fiji-Nadi-LTE-DL-D!20250827112239,Fiji-Nadi-LTE-DL-D,2025-08-27 01:20:42+02:00,2025-08-27 01:20:42+02:00,1,1,67.4,67.4,62.54,73.35,0,1,0,sudden_drop,normal,348.0,0.0
INC-000640,542020041221088+20250828103607+Fiji-Nadi-LTE-DL-D!20250828103408,Fiji-Nadi-LTE-DL-D,2025-08-28 00:33:48+02:00,2025-08-28 00:33:48+02:00,1,1,67.4,67.4,40.94,99.75,1,0,0,rb_conditioned_underperformance,ml_quantile_p75_resource_underperformance,488.0,0.0
INC-000369,542020041221088+20250827134607+Fiji-Nadi-LTE-DL-D!20250827131425,Fiji-Nadi-LTE-DL-D,2025-08-27 03:13:19+02:00,2025-08-27 03:13:21+02:00,1,3,67.38,67.38,62.92,72.84,0,3,0,radio_limited_degradation,normal,339.0,2.0
INC-000872,542020041221088+20250828130244+Fiji-Nadi-LTE-DL-D!20250828130228,Fiji-Nadi-LTE-DL-D,2025-08-28 03:01:26+02:00,2025-08-28 03:01:30+02:00,2,3,67.38,65.805,80.68,51.12,0,3,0,radio_limited_degradation,normal,167.0,4.0
INC-000481,542020041221088+20250827144511+Fiji-Nadi-LTE-DL-D!20250827144430,Fiji-Nadi-LTE-DL-D,2025-08-27 04:43:13+02:00,2025-08-27 04:43:16+02:00,1,4,67.36,67.36,72.12,61.55,0,4,0,ca_underperformance,normal,122.0,3.0
INC-000021,542020041221088+20250827094925+Fiji-Nadi-LTE-DL-D!20250827094611,Fiji-Nadi-LTE-DL-D,2025-08-26 23:45:35+02:00,2025-08-26 23:45:35+02:00,1,1,67.33,67.33,71.23,62.56,0,1,0,radio_limited_degradation,normal,151.0,0.0
INC-000544,542020041221088+20250827152532+Fiji-Nadi-LTE-DL-D!20250827152209,Fiji-Nadi-LTE-DL-D,2025-08-27 05:20:43+02:00,2025-08-27 05:20:43+02:00,1,1,67.27,67.27,62.88,72.64,0,1,0,sudden_drop,normal,120.0,0.0
INC-000981,542020041221088+20250828140057+Fiji-Nadi-LTE-DL-D!20250828135741,Fiji-Nadi-LTE-DL-D,2025-08-28 03:56:35+02:00,2025-08-28 03:56:35+02:00,1,1,67.27,67.27,78.65,53.37,0,1,0,radio_limited_degradation,normal,139.0,0.0
INC-000635,542020041221088+20250828103207+Fiji-Nadi-LTE-DL-D!20250828102946,Fiji-Nadi-LTE-DL-D,2025-08-28 00:27:54+02:00,2025-08-28 00:27:56+02:00,1,3,67.26,67.26,61.77,73.98,0,3,0,radio_limited_degradation,normal,487.0,2.0
INC-000803,542020041221088+20250828123823+Fiji-Nadi-LTE-DL-D!20250828123754,Fiji-Nadi-LTE-DL-D,2025-08-28 02:37:17+02:00,2025-08-28 02:37:17+02:00,1,1,67.26,67.26,72.21,61.2,0,1,0,sudden_drop,normal,313.0,0.0
INC-000666,542020041221088+20250828105007+Fiji-Nadi-LTE-DL-D!20250828104930,Fiji-Nadi-LTE-DL-D,2025-08-28 00:48:07+02:00,2025-08-28 00:48:09+02:00,1,3,67.24,67.24,70.91,62.75,0,3,0,ca_underperformance,normal,0.0,2.0
INC-000543,542020041221088+20250827152532+Fiji-Nadi-LTE-DL-D!20250827152209,Fiji-Nadi-LTE-DL-D,2025-08-27 05:20:30+02:00,2025-08-27 05:20:30+02:00,1,1,67.24,67.24,57.65,78.96,0,1,0,sudden_drop,normal,120.0,0.0
