Location - Latitude,Location - Longitude,plan_distance_km,LTE - NeighborCells(0) - PCI,plan_site_sector_ID,plan_siteID,plan_sectorID,plan_Azimuth,plan_PCI,plan_RSI,plan_Mod4,plan_Cell Radius
-17.6306581,177.4543979,16053.813842982603,167.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7449244,177.4328069,16057.006530335448,125.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.6305494,177.4559569,16053.959028892485,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.63535969,177.45886534,16054.461900367512,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.605762,177.4607089,16053.268848329768,373.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.8159873,177.3955972,16056.682507403015,351.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.60357652,177.45281679,16052.407213551674,139.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7581208,177.4510865,16059.376022352546,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.6299766,177.4402392,16052.418022394035,315.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.8000324,177.4167943,16057.994994761597,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.8128481,177.4432976,16061.138860058305,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.8114015,177.4415612,16060.90504855176,470.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.80260915,177.41670039,16058.104174663673,143.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.8159946,177.3955966,16056.682784194087,145.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.6458246,177.43613476,16052.755672319894,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7466988,177.4466087,16058.418797274604,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7644475,177.4689698,16061.391166820762,112.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.6052567,177.45771527,16052.957015781254,196.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7639737,177.4630617,16060.79976859544,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7734676,177.474822,16062.370157568334,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.8066497,177.4189061,16058.502264184464,147.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.63156603,177.47891945,16056.218591641056,165.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.62650862,177.4652691,16054.669226814938,167.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7417111,177.4421878,16057.763027863299,121.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.8041846,177.4192092,16058.418401683617,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.61396616,177.45494787,16053.093927657306,140.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.8149409,177.4390663,16060.826796783089,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.6309022,177.4307564,16051.547107954248,354.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7763807,177.4352663,16058.690165239213,129.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.6054744,177.449295,16052.155862139742,185.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7467664,177.4462903,16058.391212197583,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7637436,177.4409236,16058.654768448027,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.6079658,177.4572044,16053.033337684432,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.80476281,177.45338967,16061.741104352199,335.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.6887362,177.4111549,16052.330263494536,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.6870389,177.4103085,16052.170370346963,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.807038,177.4225792,16058.874304730363,395.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.6515874,177.4441608,16053.79557125296,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.8067484,177.4172346,16058.345594757939,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.63294117,177.45998287,16054.457652186074,274.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.81597134,177.3955937,16056.681438173042,151.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7721979,177.3693084,16052.137841672184,157.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.81109828,177.44320851,16061.049998650198,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7776843,177.3775432,16053.18392149287,153.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7698972,177.4755978,16062.280795542049,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.8016639,177.4160417,16057.997280894255,147.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.6105331,177.4586179,16053.28847641975,196.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.8159711,177.3955937,16056.681427170543,145.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7694953,177.4391596,16058.749116660289,125.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7468556,177.4423852,16058.018834873501,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.61126143,177.45151337,16052.637725957398,182.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.8068138,177.4168987,16058.316201075568,147.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7665255,177.4477403,16059.439915495426,123.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.74635405,177.4412044,16057.881914836005,338.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.62762,177.4437654,16052.64872206114,385.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7661641,177.473251,16061.882868079538,111.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.8135068,177.4439844,16061.23530780756,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.754095,177.4519291,16059.272060830752,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7635889,177.4821223,16062.619700886973,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.60700858,177.45690023,16052.959676664203,139.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.6299758,177.4586556,16054.192509642286,275.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.60486784,177.44952378,16052.149795796973,185.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.81619697,177.39540948,16056.674014394343,140.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7749923,177.3676282,16052.104153309914,155.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.79334932,177.4225327,16058.241635394415,323.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.6269603,177.4663797,16054.79714670322,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7639056,177.4758275,16062.02739470805,449.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.6242228,177.458678,16053.928331802235,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.6155653,177.465443,16054.179177957429,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.8070166,177.418,16058.43171234948,147.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.744279,177.4340145,16057.093252129656,134.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.6299552,177.4549026,16053.8299386678,275.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7870317,177.4277863,16058.458171043754,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.766552,177.4477581,16059.442850098958,123.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7954556,177.4466052,16060.659651072896,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7538682,177.4529164,16059.356811334736,116.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.6235691,177.4550367,16053.547219647317,232.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.81496996,177.43704756,16060.63344533471,469.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7615082,177.4586218,16060.258317891408,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.6379958,177.4694751,16055.606201093671,178.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.80703805,177.42257921,16058.874307988523,395.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.62384691,177.43246371,16051.385083727657,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7979752,177.4159709,16057.821182945854,146.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.6490596,177.44622134,16053.877257716416,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.6153929,177.4455626,16052.255754373937,182.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.74422371,177.44230189,16057.889677456962,120.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.8132551,177.4466799,16061.483706608655,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7748377,177.367612,16052.095491217751,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.6036875,177.4499384,16052.135042383521,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7624182,177.4578961,16060.230204829957,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7711919,177.4371167,16058.630125570731,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.63165303,177.44515456,16052.969238179192,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.60427139,177.45112454,16052.276379160749,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.81160131,177.39985085,16056.891656898635,145.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7475381,177.4533663,16059.10890309783,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.62969738,177.45866691,16054.180711608606,275.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7743303,177.4362027,16058.6862338231,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.8128904,177.4432647,16061.137627645874,151.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7784431,177.4813042,16063.223854406457,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.8026214,177.4532533,16061.62967143822,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7440547,177.4365964,16057.331846194662,487.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.62532195,177.46482076,16054.571085284044,178.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.6520133,177.443396,16053.741560998418,163.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.60607786,177.44357103,16051.632346093957,383.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.6284988,177.4607918,16054.329968062078,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.61821499,177.44515218,16052.346907698566,385.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.6278588,177.4328027,16051.603443952781,354.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.77385055,177.37472447,16052.736034547908,157.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.61163721,177.45793435,16053.273773751383,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7278237,177.453859,16058.248653076622,49.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.6039779,177.452342,16052.380072473132,184.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.60388109,177.45234164,16052.375551205365,185.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.62610158,177.46219194,16054.353892914243,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.6295191,177.4802155,16056.248700016218,352.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.744825,177.4542766,16059.071788503652,50.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.61759372,177.46015061,16053.763228862104,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7581449,177.4511892,16059.387032361488,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.61780269,177.46479546,16054.220428522913,178.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.6283787,177.4719966,16055.404009498097,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.8159712,177.3955936,16056.681422110236,145.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7717019,177.4377288,16058.712584748459,339.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.62252947,177.4548246,16053.478645929481,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7858913,177.3920544,16054.960128776067,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.6068128,177.4699761,16054.210368649208,182.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.8124537,177.4345565,16060.277800467713,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7688337,177.3755707,16052.587187228019,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.603043,177.4542939,16052.524796225835,183.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.80701462,177.41806871,16058.438247829883,311.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.6048977,177.4615006,16053.305066699077,182.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.60437135,177.45230368,16052.394614498828,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.60517832,177.45109038,16052.315116899177,185.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.61809997,177.46482441,16054.236987306393,231.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7763689,177.4353027,16058.693132804598,339.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.6305146,177.4540115,16053.769969454319,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.60476758,177.45390015,16052.566786845584,139.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.64633544,177.40933781,16050.196926183908,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.6276752,177.4328338,16051.597943262315,354.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.81597117,177.39559364,16056.681424592793,151.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.6114134,177.4498087,16052.480526134364,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.6814816,177.3903253,16049.987789102155,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7697732,177.4557806,16060.36444176304,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.66480055,177.40641929,16050.768909285667,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.80704012,177.41811573,16058.44395215747,149.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.6027049,177.4557064,16052.645209923961,139.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7421028,177.44344594,16057.902350349234,50.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7952092,177.4090012,16057.02211299774,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.8128907,177.4432639,16061.137564257913,151.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.77432749,177.43620621,16058.686443128574,130.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.6101991,177.4602955,16053.434629626354,405.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7844592,177.4462063,16060.116186095836,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.63279747,177.45444191,16053.917099901728,384.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.8128904,177.4432648,16061.137637289548,148.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7849477,177.4186879,16057.485119697623,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.6203964,177.4668701,16054.540446201769,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7670653,177.4763066,16062.218906048227,458.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.78022323,177.45256649,16060.534838889038,126.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.81066927,177.41178506,16057.999883465345,145.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.72659405,177.45344864,16058.152447314758,215.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.77335536,177.37623915,16052.859354411652,158.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.6031226,177.4495934,16052.075623898463,139.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.71323821,177.4510528,16057.306007847288,488.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.65089753,177.44488896,16053.83384507226,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.63132452,177.4404842,16052.50401059351,166.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.796752,177.4074695,16056.945207685345,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.79768166,177.41533216,16057.746114378624,146.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.6115372,177.4722961,16054.652815263917,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7854748,177.3917442,16054.911093166695,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7977133,177.4104102,16057.27291349998,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7637436,177.4409231,16058.654720240089,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.8061849,177.4270781,16059.269028810564,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7619951,177.457468,16060.169471827046,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.8108202,177.4441156,16061.124717435561,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.60960381,177.46171472,16053.543781112716,250.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.76900272,177.42739385,16057.592025438584,129.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.8025826,177.4149101,16057.930305723266,146.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.71833859,177.45432334,16057.856359464837,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.8139633,177.4353879,16060.42721994359,469.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.62724582,177.46244641,16054.431387264944,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.8070155,177.4180637,16058.43780504025,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.78198758,177.48981106,16064.206955326195,80.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.65123412,177.44461507,16053.82301378164,160.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.6041511,177.4502551,16052.187039252705,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7453217,177.4318019,16056.92792220469,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.63981014,177.43121698,16052.003611177828,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.63008098,177.4750389,16055.775947580441,251.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.78079588,177.42545878,16057.94732827595,131.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.815971,177.3955935,16056.681403296805,299.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.8159714,177.3955939,16056.681460213025,145.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.6032326,177.4583993,16052.929107948577,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7613386,177.4524604,16059.656484058845,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.62870649,177.4600184,16054.26506321068,167.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.6806806,177.3933186,16050.239348660929,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.63796013,177.46124209,16054.811249575227,374.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7614653,177.4534069,16059.753565661653,348.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.60462387,177.45301411,16052.474762541768,139.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.5974909,177.4998042,16056.651713157758,495.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.6155086,177.4666377,16054.291655991949,375.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7720217,177.4382302,16058.775628104488,339.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.81619697,177.39540948,16056.674014394343,352.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.6146863,177.4501688,16052.666830878312,140.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.6164724,177.4729145,16054.94104559358,373.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.62650024,177.43099219,16051.366108743267,345.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7757152,177.4552658,16060.587941385309,211.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.60539127,177.45234168,16052.445540788392,139.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.6043713,177.4523037,16052.394614108549,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.6101321,177.4604496,16053.446371987397,250.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.5979127,177.4984704,16056.54278863071,349.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7770802,177.4323645,16058.44250651184,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7664657,177.4783158,16062.385038214701,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7542806,177.4616819,16060.220855109434,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.6143017,177.4547998,16053.095204526435,140.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7896878,177.4268485,16058.489706745493,322.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.61075011,177.45151767,16052.614451803098,182.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.63508204,177.43060648,16051.726061149628,167.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.6256795,177.4655242,16054.655417324906,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.6462733,177.4372952,16052.888247610235,166.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7631549,177.4862926,16063.001785141809,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.62751509,177.46860401,16055.037147196017,374.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.750983,177.4580488,16059.718861376628,448.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.6113739,177.4498783,16052.485402016418,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.763915,177.4465957,16059.209527286886,349.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7978125,177.4140268,16057.626236051656,362.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.8045626,177.4201847,16058.529819044203,148.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.8015427,177.41727,16058.110172850527,331.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.64026126,177.43127092,16052.029675178746,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7966916,177.4043424,16056.640868871222,140.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7665322,177.4478931,16059.454955874106,349.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.60720253,177.46175651,16053.43653588133,375.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.6510161,177.4078436,16050.269289069309,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.6254581,177.4652024,16054.61416052545,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.80682786,177.41596796,16058.227086406056,147.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.6284425,177.4522801,16053.507228761366,272.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7728763,177.4730757,16062.174605877133,210.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.805624,177.4250878,16059.051356769247,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.61404527,177.4650301,16054.068980426717,250.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7996558,177.4169418,16057.991937194538,331.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7792578,177.4115866,16056.539023498011,137.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.60304106,177.45801031,16052.88275423917,184.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.59974738,177.4928962,16056.09089320114,497.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.80476123,177.42038465,16058.55821480394,147.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7966169,177.4478066,16060.828816702237,429.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.8088581,177.4324742,16059.912051271835,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.6250581,177.4548789,16053.600955643904,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.59872419,177.45935983,16052.812664735908,186.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
