id,timestamp,id_route_test_label,id_test_type,Activity.Activity,Activity.Duration,Activity.End TimeStamp,Activity.Power,Activity.Quality,Activity.SINR,Activity.Start TimeStamp,Activity.Status,Activity.Tech,Activity.Throughput,Activity.Start TimeStamp_parsed,Activity.End TimeStamp_parsed
542020041221088+20250827152532+Fiji-Nadi-LTE-DL-D!20250827152209,2025-08-27 05:21:51+02:00,Fiji-Nadi-LTE-DL-D,DL-D,HTTP/HTTPS Download,180110.0,2025-08-27T05:21:51.336000+02:00,-95.6,-9.27,18.0,2025-08-27T05:18:51.226000+02:00,Failed,LTE CA2,48000.0,2025-08-27 05:18:51.226000+02:00,2025-08-27 05:21:51.336000+02:00
542020041221088+20250827152712+Fiji-Nadi-LTE-DL-D!20250827152634,2025-08-27 05:24:52+02:00,Fiji-Nadi-LTE-DL-D,DL-D,HTTP/HTTPS Download,180107.0,2025-08-27T05:24:52.450000+02:00,-104.97,-10.61,10.37,2025-08-27T05:21:52.343000+02:00,Failed,LTE CA2,41904.0,2025-08-27 05:21:52.343000+02:00,2025-08-27 05:24:52.450000+02:00
542020041221088+20250827152912+Fiji-Nadi-LTE-DL-D!20250827152850,2025-08-27 05:27:53+02:00,Fiji-Nadi-LTE-DL-D,DL-D,HTTP/HTTPS Download,180125.0,2025-08-27T05:27:53.578000+02:00,-87.42,-9.81,14.0,2025-08-27T05:24:53.453000+02:00,Failed,LTE CA2,88000.0,2025-08-27 05:24:53.453000+02:00,2025-08-27 05:27:53.578000+02:00
542020041221088+20250827153152+Fiji-Nadi-LTE-DL-D!20250827153105,2025-08-27 05:30:54+02:00,Fiji-Nadi-LTE-DL-D,DL-D,HTTP/HTTPS Download,180114.0,2025-08-27T05:30:54.683000+02:00,-94.32,-10.25,15.54,2025-08-27T05:27:54.569000+02:00,Failed,LTE CA2,78608.0,2025-08-27 05:27:54.569000+02:00,2025-08-27 05:30:54.683000+02:00
542020041221088+20250827154414+Fiji-Nadi-LTE-DL-D!20250827153533,2025-08-27 05:33:55+02:00,Fiji-Nadi-LTE-DL-D,DL-D,HTTP/HTTPS Download,180119.0,2025-08-27T05:33:55.800000+02:00,-96.01,-10.29,15.01,2025-08-27T05:30:55.682000+02:00,Failed,LTE CA2,53120.0,2025-08-27 05:30:55.682000+02:00,2025-08-27 05:33:55.800000+02:00
542020041221088+20250827154913+Fiji-Nadi-LTE-DL-D!20250827153748,2025-08-27 05:36:56+02:00,Fiji-Nadi-LTE-DL-D,DL-D,HTTP/HTTPS Download,180101.0,2025-08-27T05:36:56.911000+02:00,-86.93,-9.73,15.67,2025-08-27T05:33:56.810000+02:00,Failed,LTE CA2,67016.0,2025-08-27 05:33:56.810000+02:00,2025-08-27 05:36:56.911000+02:00
542020041221088+20250827155333+Fiji-Nadi-LTE-DL-D!20250827154000,2025-08-27 05:39:58+02:00,Fiji-Nadi-LTE-DL-D,DL-D,HTTP/HTTPS Download,180118.0,2025-08-27T05:39:58.034000+02:00,-101.05,-10.22,11.69,2025-08-27T05:36:57.916000+02:00,Failed,LTE CA1,20048.0,2025-08-27 05:36:57.916000+02:00,2025-08-27 05:39:58.034000+02:00
542020041221088+20250827155633+Fiji-Nadi-LTE-DL-D!20250827154210,2025-08-27 05:41:02+02:00,Fiji-Nadi-LTE-DL-D,DL-D,HTTP/HTTPS Download,63248.0,2025-08-27T05:41:02.288000+02:00,-107.6,-10.96,10.51,2025-08-27T05:39:59.040000+02:00,Failed,LTE CA1,17032.0,2025-08-27 05:39:59.040000+02:00,2025-08-27 05:41:02.288000+02:00
542020041221088+20250827155633+Fiji-Nadi-LTE-DL-D!20250827154210,2025-08-27 05:41:17+02:00,Fiji-Nadi-LTE-DL-D,DL-D,HTTP/HTTPS Download,78282.0,2025-08-27T05:41:17.321000+02:00,-107.6,-10.96,10.51,2025-08-27T05:39:59.040000+02:00,Failed,LTE CA1,14424.0,2025-08-27 05:39:59.040000+02:00,2025-08-27 05:41:17.321000+02:00
542020041221088+20250827155853+Fiji-Nadi-LTE-DL-D!20250827154409,2025-08-27 05:44:03+02:00,Fiji-Nadi-LTE-DL-D,DL-D,HTTP/HTTPS Download,180100.0,2025-08-27T05:44:03.211000+02:00,-100.67,-10.97,9.9,2025-08-27T05:41:03.111000+02:00,Failed,LTE CA1,21168.0,2025-08-27 05:41:03.111000+02:00,2025-08-27 05:44:03.211000+02:00
542020041221088+20250827160414+Fiji-Nadi-LTE-DL-D!20250827155722,2025-08-27 05:56:18+02:00,Fiji-Nadi-LTE-DL-D,DL-D,HTTP/HTTPS Download,180095.0,2025-08-27T05:56:18.949000+02:00,-93.49,-10.19,13.92,2025-08-27T05:53:18.854000+02:00,Failed,LTE CA2,45528.0,2025-08-27 05:53:18.854000+02:00,2025-08-27 05:56:18.949000+02:00
542020041221088+20250827160614+Fiji-Nadi-LTE-DL-D!20250827155934,2025-08-27 05:59:20+02:00,Fiji-Nadi-LTE-DL-D,DL-D,HTTP/HTTPS Download,180101.0,2025-08-27T05:59:20.051000+02:00,-102.17,-10.83,10.38,2025-08-27T05:56:19.950000+02:00,Failed,LTE CA2,18912.0,2025-08-27 05:56:19.950000+02:00,2025-08-27 05:59:20.051000+02:00
542020041221088+20250827161034+Fiji-Nadi-LTE-DL-D!20250827160358,2025-08-27 06:02:21+02:00,Fiji-Nadi-LTE-DL-D,DL-D,HTTP/HTTPS Download,180104.0,2025-08-27T06:02:21.153000+02:00,-99.59,-9.31,14.86,2025-08-27T05:59:21.049000+02:00,Failed,LTE CA2,45152.0,2025-08-27 05:59:21.049000+02:00,2025-08-27 06:02:21.153000+02:00
542020041221088+20250827161114+Fiji-Nadi-LTE-DL-D!20250827160608,2025-08-27 06:05:22+02:00,Fiji-Nadi-LTE-DL-D,DL-D,HTTP/HTTPS Download,180129.0,2025-08-27T06:05:22.290000+02:00,-101.77,-8.74,16.2,2025-08-27T06:02:22.162000+02:00,Failed,LTE CA2,43928.0,2025-08-27 06:02:22.162000+02:00,2025-08-27 06:05:22.290000+02:00
542020041221088+20250827161314+Fiji-Nadi-LTE-DL-D!20250827161239,2025-08-27 06:11:24+02:00,Fiji-Nadi-LTE-DL-D,DL-D,HTTP/HTTPS Download,180143.0,2025-08-27T06:11:24.612000+02:00,-101.54,-11.56,6.09,2025-08-27T06:08:24.475000+02:00,Failed,LTE CA2,14648.0,2025-08-27 06:08:24.475000+02:00,2025-08-27 06:11:24.612000+02:00
542020041221088+20250828102746+Fiji-Nadi-LTE-DL-D!20250828102524,2025-08-28 00:24:20+02:00,Fiji-Nadi-LTE-DL-D,DL-D,HTTP/HTTPS Download,180110.0,2025-08-28T00:24:20.851000+02:00,-91.36,-9.84,11.4,2025-08-28T00:21:20.741000+02:00,Failed,LTE CA2,53120.0,2025-08-28 00:21:20.741000+02:00,2025-08-28 00:24:20.851000+02:00
542020041221088+20250828102746+Fiji-Nadi-LTE-DL-D!20250828102524,2025-08-28 00:25:11+02:00,Fiji-Nadi-LTE-DL-D,DL-D,HTTP/HTTPS Download,50125.0,2025-08-28T00:25:11.957000+02:00,-101.58,-10.4,13.3,2025-08-28T00:24:21.832000+02:00,Failed,LTE CA1,27664.0,2025-08-28 00:24:21.832000+02:00,2025-08-28 00:25:11.957000+02:00
542020041221088+20250828102746+Fiji-Nadi-LTE-DL-D!20250828102524,2025-08-28 00:25:15+02:00,Fiji-Nadi-LTE-DL-D,DL-D,HTTP/HTTPS Download,53627.0,2025-08-28T00:25:15.459000+02:00,-101.58,-10.4,13.3,2025-08-28T00:24:21.832000+02:00,Failed,LTE CA1,27200.0,2025-08-28 00:24:21.832000+02:00,2025-08-28 00:25:15.459000+02:00
542020041221088+20250828103207+Fiji-Nadi-LTE-DL-D!20250828102946,2025-08-28 00:28:12+02:00,Fiji-Nadi-LTE-DL-D,DL-D,HTTP/HTTPS Download,180101.0,2025-08-28T00:28:12.971000+02:00,-98.41,-9.04,20.89,2025-08-28T00:25:12.871000+02:00,Failed,LTE CA2,39432.0,2025-08-28 00:25:12.871000+02:00,2025-08-28 00:28:12.971000+02:00
542020041221088+20250828103427+Fiji-Nadi-LTE-DL-D!20250828103156,2025-08-28 00:31:14+02:00,Fiji-Nadi-LTE-DL-D,DL-D,HTTP/HTTPS Download,180111.0,2025-08-28T00:31:14.083000+02:00,-98.97,-9.68,18.59,2025-08-28T00:28:13.972000+02:00,Failed,LTE CA2,64504.0,2025-08-28 00:28:13.972000+02:00,2025-08-28 00:31:14.083000+02:00
542020041221088+20250828103907+Fiji-Nadi-LTE-DL-D!20250828103834,2025-08-28 00:37:16+02:00,Fiji-Nadi-LTE-DL-D,DL-D,HTTP/HTTPS Download,180139.0,2025-08-28T00:37:16.324000+02:00,-92.75,-8.97,18.83,2025-08-28T00:34:16.185000+02:00,Failed,LTE CA2,77536.0,2025-08-28 00:34:16.185000+02:00,2025-08-28 00:37:16.324000+02:00
542020041221088+20250828104127+Fiji-Nadi-LTE-DL-D!20250828104043,2025-08-28 00:40:17+02:00,Fiji-Nadi-LTE-DL-D,DL-D,HTTP/HTTPS Download,180099.0,2025-08-28T00:40:17.424000+02:00,-99.48,-9.84,10.94,2025-08-28T00:37:17.326000+02:00,Failed,LTE CA2,20184.0,2025-08-28 00:37:17.326000+02:00,2025-08-28 00:40:17.424000+02:00
542020041221088+20250828104547+Fiji-Nadi-LTE-DL-D!20250828104505,2025-08-28 00:43:18+02:00,Fiji-Nadi-LTE-DL-D,DL-D,HTTP/HTTPS Download,180102.0,2025-08-28T00:43:18.530000+02:00,-93.05,-10.05,14.56,2025-08-28T00:40:18.428000+02:00,Failed,LTE CA2,38848.0,2025-08-28 00:40:18.428000+02:00,2025-08-28 00:43:18.530000+02:00
542020041221088+20250828104747+Fiji-Nadi-LTE-DL-D!20250828104718,2025-08-28 00:46:19+02:00,Fiji-Nadi-LTE-DL-D,DL-D,HTTP/HTTPS Download,180099.0,2025-08-28T00:46:19.624000+02:00,-87.42,-11.14,10.24,2025-08-28T00:43:19.525000+02:00,Failed,LTE CA2,50256.0,2025-08-28 00:43:19.525000+02:00,2025-08-28 00:46:19.624000+02:00
542020041221088+20250828105007+Fiji-Nadi-LTE-DL-D!20250828104930,2025-08-28 00:49:20+02:00,Fiji-Nadi-LTE-DL-D,DL-D,HTTP/HTTPS Download,180103.0,2025-08-28T00:49:20.724000+02:00,-87.62,-9.7,16.64,2025-08-28T00:46:20.622000+02:00,Failed,LTE CA2,56480.0,2025-08-28 00:46:20.622000+02:00,2025-08-28 00:49:20.724000+02:00
542020041221088+20250828105428+Fiji-Nadi-LTE-DL-D!20250828105353,2025-08-28 00:52:21+02:00,Fiji-Nadi-LTE-DL-D,DL-D,HTTP/HTTPS Download,180104.0,2025-08-28T00:52:21.846000+02:00,-87.6,-9.71,16.49,2025-08-28T00:49:21.743000+02:00,Failed,LTE CA2,66776.0,2025-08-28 00:49:21.743000+02:00,2025-08-28 00:52:21.846000+02:00
542020041221088+20250828105628+Fiji-Nadi-LTE-DL-D!20250828105605,2025-08-28 00:55:22+02:00,Fiji-Nadi-LTE-DL-D,DL-D,HTTP/HTTPS Download,180097.0,2025-08-28T00:55:22.947000+02:00,-104.51,-11.08,9.56,2025-08-28T00:52:22.850000+02:00,Failed,LTE CA2,27872.0,2025-08-28 00:52:22.850000+02:00,2025-08-28 00:55:22.947000+02:00
542020041221088+20250828113351+Fiji-Nadi-LTE-DL-D!20250828110026,2025-08-28 00:58:24+02:00,Fiji-Nadi-LTE-DL-D,DL-D,HTTP/HTTPS Download,180101.0,2025-08-28T00:58:24.052000+02:00,-98.79,-10.01,14.53,2025-08-28T00:55:23.952000+02:00,Failed,LTE CA1,44928.0,2025-08-28 00:55:23.952000+02:00,2025-08-28 00:58:24.052000+02:00
542020041221088+20250828113551+Fiji-Nadi-LTE-DL-D!20250828110238,2025-08-28 01:01:25+02:00,Fiji-Nadi-LTE-DL-D,DL-D,HTTP/HTTPS Download,180104.0,2025-08-28T01:01:25.156000+02:00,-94.58,-10.9,11.0,2025-08-28T00:58:25.052000+02:00,Failed,LTE CA2,53360.0,2025-08-28 00:58:25.052000+02:00,2025-08-28 01:01:25.156000+02:00
542020041221088+20250828113631+Fiji-Nadi-LTE-DL-D!20250828110448,2025-08-28 01:04:26+02:00,Fiji-Nadi-LTE-DL-D,DL-D,HTTP/HTTPS Download,180088.0,2025-08-28T01:04:26.247000+02:00,-107.93,-11.77,6.97,2025-08-28T01:01:26.159000+02:00,Failed,LTE CA1,10224.0,2025-08-28 01:01:26.159000+02:00,2025-08-28 01:04:26.247000+02:00
542020041221088+20250828114011+Fiji-Nadi-LTE-DL-D!20250828110908,2025-08-28 01:07:27+02:00,Fiji-Nadi-LTE-DL-D,DL-D,HTTP/HTTPS Download,180102.0,2025-08-28T01:07:27.353000+02:00,-102.44,-10.77,11.32,2025-08-28T01:04:27.252000+02:00,Failed,LTE CA2,38464.0,2025-08-28 01:04:27.252000+02:00,2025-08-28 01:07:27.353000+02:00
542020041221088+20250828114132+Fiji-Nadi-LTE-DL-D!20250828111120,2025-08-28 01:10:28+02:00,Fiji-Nadi-LTE-DL-D,DL-D,HTTP/HTTPS Download,180109.0,2025-08-28T01:10:28.466000+02:00,-94.08,-10.31,13.39,2025-08-28T01:07:28.357000+02:00,Failed,LTE CA2,55352.0,2025-08-28 01:07:28.357000+02:00,2025-08-28 01:10:28.466000+02:00
542020041221088+20250828114252+Fiji-Nadi-LTE-DL-D!20250828111332,2025-08-28 01:13:29+02:00,Fiji-Nadi-LTE-DL-D,DL-D,HTTP/HTTPS Download,180108.0,2025-08-28T01:13:29.581000+02:00,-91.05,-9.96,12.78,2025-08-28T01:10:29.474000+02:00,Failed,LTE CA2,52792.0,2025-08-28 01:10:29.474000+02:00,2025-08-28 01:13:29.581000+02:00
542020041221088+20250828114552+Fiji-Nadi-LTE-DL-D!20250828111754,2025-08-28 01:16:30+02:00,Fiji-Nadi-LTE-DL-D,DL-D,HTTP/HTTPS Download,180107.0,2025-08-28T01:16:30.687000+02:00,-97.18,-10.0,15.47,2025-08-28T01:13:30.580000+02:00,Failed,LTE CA2,26800.0,2025-08-28 01:13:30.580000+02:00,2025-08-28 01:16:30.687000+02:00
542020041221088+20250828114712+Fiji-Nadi-LTE-DL-D!20250828112007,2025-08-28 01:19:31+02:00,Fiji-Nadi-LTE-DL-D,DL-D,HTTP/HTTPS Download,180113.0,2025-08-28T01:19:31.805000+02:00,-98.43,-10.4,13.28,2025-08-28T01:16:31.692000+02:00,Failed,LTE CA2,90992.0,2025-08-28 01:16:31.692000+02:00,2025-08-28 01:19:31.805000+02:00
542020041221088+20250828114952+Fiji-Nadi-LTE-DL-D!20250828112430,2025-08-28 01:22:32+02:00,Fiji-Nadi-LTE-DL-D,DL-D,HTTP/HTTPS Download,180102.0,2025-08-28T01:22:32.912000+02:00,-99.13,-11.24,8.96,2025-08-28T01:19:32.810000+02:00,Failed,LTE CA2,20360.0,2025-08-28 01:19:32.810000+02:00,2025-08-28 01:22:32.912000+02:00
542020041221088+20250828115053+Fiji-Nadi-LTE-DL-D!20250828112640,2025-08-28 01:25:34+02:00,Fiji-Nadi-LTE-DL-D,DL-D,HTTP/HTTPS Download,180100.0,2025-08-28T01:25:34.012000+02:00,-100.84,-11.7,6.52,2025-08-28T01:22:33.912000+02:00,Failed,LTE CA2,31648.0,2025-08-28 01:22:33.912000+02:00,2025-08-28 01:25:34.012000+02:00
542020041221088+20250828115313+Fiji-Nadi-LTE-DL-D!20250828112854,2025-08-28 01:28:35+02:00,Fiji-Nadi-LTE-DL-D,DL-D,HTTP/HTTPS Download,180110.0,2025-08-28T01:28:35.123000+02:00,-80.74,-9.39,16.35,2025-08-28T01:25:35.014000+02:00,Failed,LTE CA2,101464.0,2025-08-28 01:25:35.014000+02:00,2025-08-28 01:28:35.123000+02:00
542020041221088+20250828115753+Fiji-Nadi-LTE-DL-D!20250828113321,2025-08-28 01:31:36+02:00,Fiji-Nadi-LTE-DL-D,DL-D,HTTP/HTTPS Download,180095.0,2025-08-28T01:31:36.211000+02:00,-91.65,-10.49,11.73,2025-08-28T01:28:36.116000+02:00,Failed,LTE CA2,52176.0,2025-08-28 01:28:36.116000+02:00,2025-08-28 01:31:36.211000+02:00
542020041221088+20250828120053+Fiji-Nadi-LTE-DL-D!20250828113532,2025-08-28 01:34:37+02:00,Fiji-Nadi-LTE-DL-D,DL-D,HTTP/HTTPS Download,180094.0,2025-08-28T01:34:37.306000+02:00,-106.47,-12.17,5.59,2025-08-28T01:31:37.212000+02:00,Failed,LTE CA1,18744.0,2025-08-28 01:31:37.212000+02:00,2025-08-28 01:34:37.306000+02:00
542020041221088+20250828120254+Fiji-Nadi-LTE-DL-D!20250828113742,2025-08-28 01:37:38+02:00,Fiji-Nadi-LTE-DL-D,DL-D,HTTP/HTTPS Download,180107.0,2025-08-28T01:37:38.419000+02:00,-101.85,-11.0,8.52,2025-08-28T01:34:38.312000+02:00,Failed,LTE CA2,25936.0,2025-08-28 01:34:38.312000+02:00,2025-08-28 01:37:38.419000+02:00
542020041221088+20250828121001+Fiji-Nadi-LTE-DL-D!20250828114201,2025-08-28 01:40:39+02:00,Fiji-Nadi-LTE-DL-D,DL-D,HTTP/HTTPS Download,180096.0,2025-08-28T01:40:39.515000+02:00,-83.57,-9.37,18.92,2025-08-28T01:37:39.419000+02:00,Failed,LTE CA1,14320.0,2025-08-28 01:37:39.419000+02:00,2025-08-28 01:40:39.515000+02:00
542020041221088+20250828121041+Fiji-Nadi-LTE-DL-D!20250828114409,2025-08-28 01:43:40+02:00,Fiji-Nadi-LTE-DL-D,DL-D,HTTP/HTTPS Download,180104.0,2025-08-28T01:43:40.620000+02:00,-85.28,-9.68,16.01,2025-08-28T01:40:40.516000+02:00,Failed,LTE CA1,26680.0,2025-08-28 01:40:40.516000+02:00,2025-08-28 01:43:40.620000+02:00
542020041221088+20250828121301+Fiji-Nadi-LTE-DL-D!20250828114829,2025-08-28 01:46:41+02:00,Fiji-Nadi-LTE-DL-D,DL-D,HTTP/HTTPS Download,180104.0,2025-08-28T01:46:41.725000+02:00,-83.11,-10.14,16.82,2025-08-28T01:43:41.622000+02:00,Failed,LTE CA1,36648.0,2025-08-28 01:43:41.622000+02:00,2025-08-28 01:46:41.725000+02:00
542020041221088+20250828121341+Fiji-Nadi-LTE-DL-D!20250828115038,2025-08-28 01:49:42+02:00,Fiji-Nadi-LTE-DL-D,DL-D,HTTP/HTTPS Download,180118.0,2025-08-28T01:49:42.842000+02:00,-84.67,-9.46,20.85,2025-08-28T01:46:42.724000+02:00,Failed,LTE CA1,25280.0,2025-08-28 01:46:42.724000+02:00,2025-08-28 01:49:42.842000+02:00
542020041221088+20250828121442+Fiji-Nadi-LTE-DL-D!20250828115247,2025-08-28 01:52:43+02:00,Fiji-Nadi-LTE-DL-D,DL-D,HTTP/HTTPS Download,180099.0,2025-08-28T01:52:43.938000+02:00,-80.2,-10.23,15.29,2025-08-28T01:49:43.839000+02:00,Failed,LTE CA1,26200.0,2025-08-28 01:49:43.839000+02:00,2025-08-28 01:52:43.938000+02:00
542020041221088+20250828121642+Fiji-Nadi-LTE-DL-D!20250828115710,2025-08-28 01:55:45+02:00,Fiji-Nadi-LTE-DL-D,DL-D,HTTP/HTTPS Download,180102.0,2025-08-28T01:55:45.044000+02:00,-83.21,-10.18,13.93,2025-08-28T01:52:44.942000+02:00,Failed,LTE CA1,52096.0,2025-08-28 01:52:44.942000+02:00,2025-08-28 01:55:45.044000+02:00
542020041221088+20250828121742+Fiji-Nadi-LTE-DL-D!20250828115919,2025-08-28 01:58:46+02:00,Fiji-Nadi-LTE-DL-D,DL-D,HTTP/HTTPS Download,180121.0,2025-08-28T01:58:46.173000+02:00,-80.9,-9.67,18.5,2025-08-28T01:55:46.053000+02:00,Failed,LTE CA1,34160.0,2025-08-28 01:55:46.053000+02:00,2025-08-28 01:58:46.173000+02:00
542020041221088+20250828122022+Fiji-Nadi-LTE-DL-D!20250828120340,2025-08-28 02:01:47+02:00,Fiji-Nadi-LTE-DL-D,DL-D,HTTP/HTTPS Download,180095.0,2025-08-28T02:01:47.257000+02:00,-81.19,-10.13,17.43,2025-08-28T01:58:47.162000+02:00,Failed,LTE CA1,31096.0,2025-08-28 01:58:47.162000+02:00,2025-08-28 02:01:47.257000+02:00
542020041221088+20250828122203+Fiji-Nadi-LTE-DL-D!20250828120550,2025-08-28 02:04:48+02:00,Fiji-Nadi-LTE-DL-D,DL-D,HTTP/HTTPS Download,180144.0,2025-08-28T02:04:48.415000+02:00,-86.61,-10.3,14.99,2025-08-28T02:01:48.272000+02:00,Failed,LTE CA1,20480.0,2025-08-28 02:01:48.272000+02:00,2025-08-28 02:04:48.415000+02:00
542020041221088+20250828122402+Fiji-Nadi-LTE-DL-D!20250828121612,2025-08-28 02:15:07+02:00,Fiji-Nadi-LTE-DL-D,DL-D,HTTP/HTTPS Download,180140.0,2025-08-28T02:15:07.688000+02:00,-79.22,-9.99,20.49,2025-08-28T02:12:07.549000+02:00,Failed,LTE CA2,32928.0,2025-08-28 02:12:07.549000+02:00,2025-08-28 02:15:07.688000+02:00
542020041221088+20250828122542+Fiji-Nadi-LTE-DL-D!20250828121826,2025-08-28 02:18:08+02:00,Fiji-Nadi-LTE-DL-D,DL-D,HTTP/HTTPS Download,180173.0,2025-08-28T02:18:08.838000+02:00,-80.89,-10.13,15.86,2025-08-28T02:15:08.665000+02:00,Failed,LTE CA2,65080.0,2025-08-28 02:15:08.665000+02:00,2025-08-28 02:18:08.838000+02:00
542020041221088+20250828122942+Fiji-Nadi-LTE-DL-D!20250828122638,2025-08-28 02:25:31+02:00,Fiji-Nadi-LTE-DL-D,DL-D,HTTP/HTTPS Download,180128.0,2025-08-28T02:25:31.658000+02:00,-87.94,-9.88,13.86,2025-08-28T02:22:31.530000+02:00,Failed,LTE CA2,74440.0,2025-08-28 02:22:31.530000+02:00,2025-08-28 02:25:31.658000+02:00
542020041221088+20250828123202+Fiji-Nadi-LTE-DL-D!20250828122853,2025-08-28 02:28:32+02:00,Fiji-Nadi-LTE-DL-D,DL-D,HTTP/HTTPS Download,180106.0,2025-08-28T02:28:32.753000+02:00,-84.65,-10.13,14.55,2025-08-28T02:25:32.648000+02:00,Failed,LTE CA2,80144.0,2025-08-28 02:25:32.648000+02:00,2025-08-28 02:28:32.753000+02:00
542020041221088+20250828123522+Fiji-Nadi-LTE-DL-D!20250828123323,2025-08-28 02:31:33+02:00,Fiji-Nadi-LTE-DL-D,DL-D,HTTP/HTTPS Download,180120.0,2025-08-28T02:31:33.860000+02:00,-96.6,-11.92,6.6,2025-08-28T02:28:33.740000+02:00,Failed,LTE CA2,36968.0,2025-08-28 02:28:33.740000+02:00,2025-08-28 02:31:33.860000+02:00
542020041221088+20250828123602+Fiji-Nadi-LTE-DL-D!20250828123538,2025-08-28 02:34:34+02:00,Fiji-Nadi-LTE-DL-D,DL-D,HTTP/HTTPS Download,180124.0,2025-08-28T02:34:34.979000+02:00,-100.25,-12.1,8.66,2025-08-28T02:31:34.855000+02:00,Failed,LTE CA2,46968.0,2025-08-28 02:31:34.855000+02:00,2025-08-28 02:34:34.979000+02:00
542020041221088+20250828123602+Fiji-Nadi-LTE-DL-D!20250828123538,2025-08-28 02:34:35+02:00,Fiji-Nadi-LTE-DL-D,DL-D,HTTP/HTTPS Download,180149.0,2025-08-28T02:34:35.004000+02:00,-100.25,-12.1,8.66,2025-08-28T02:31:34.855000+02:00,Failed,LTE CA2,46960.0,2025-08-28 02:31:34.855000+02:00,2025-08-28 02:34:35.004000+02:00
542020041221088+20250828123823+Fiji-Nadi-LTE-DL-D!20250828123754,2025-08-28 02:37:36+02:00,Fiji-Nadi-LTE-DL-D,DL-D,HTTP/HTTPS Download,180096.0,2025-08-28T02:37:36.058000+02:00,-93.29,-12.4,10.17,2025-08-28T02:34:35.963000+02:00,Failed,LTE CA2,50592.0,2025-08-28 02:34:35.963000+02:00,2025-08-28 02:37:36.058000+02:00
542020041221088+20250828124303+Fiji-Nadi-LTE-DL-D!20250828124223,2025-08-28 02:40:37+02:00,Fiji-Nadi-LTE-DL-D,DL-D,HTTP/HTTPS Download,180107.0,2025-08-28T02:40:37.167000+02:00,-87.72,-11.24,11.69,2025-08-28T02:37:37.061000+02:00,Failed,LTE CA2,43200.0,2025-08-28 02:37:37.061000+02:00,2025-08-28 02:40:37.167000+02:00
542020041221088+20250828124503+Fiji-Nadi-LTE-DL-D!20250828124436,2025-08-28 02:43:38+02:00,Fiji-Nadi-LTE-DL-D,DL-D,HTTP/HTTPS Download,180092.0,2025-08-28T02:43:38.270000+02:00,-93.09,-10.17,11.66,2025-08-28T02:40:38.178000+02:00,Failed,LTE CA2,36144.0,2025-08-28 02:40:38.178000+02:00,2025-08-28 02:43:38.270000+02:00
542020041221088+20250828124723+Fiji-Nadi-LTE-DL-D!20250828124651,2025-08-28 02:46:39+02:00,Fiji-Nadi-LTE-DL-D,DL-D,HTTP/HTTPS Download,180136.0,2025-08-28T02:46:39.415000+02:00,-90.07,-12.1,11.95,2025-08-28T02:43:39.280000+02:00,Failed,LTE CA2,63856.0,2025-08-28 02:43:39.280000+02:00,2025-08-28 02:46:39.415000+02:00
542020041221088+20250828125203+Fiji-Nadi-LTE-DL-D!20250828125121,2025-08-28 02:49:40+02:00,Fiji-Nadi-LTE-DL-D,DL-D,HTTP/HTTPS Download,180103.0,2025-08-28T02:49:40.513000+02:00,-87.9,-10.74,9.49,2025-08-28T02:46:40.411000+02:00,Failed,LTE CA2,17384.0,2025-08-28 02:46:40.411000+02:00,2025-08-28 02:49:40.513000+02:00
542020041221088+20250828125404+Fiji-Nadi-LTE-DL-D!20250828125334,2025-08-28 02:52:41+02:00,Fiji-Nadi-LTE-DL-D,DL-D,HTTP/HTTPS Download,180107.0,2025-08-28T02:52:41.620000+02:00,-89.92,-11.09,12.04,2025-08-28T02:49:41.513000+02:00,Failed,LTE CA2,10576.0,2025-08-28 02:49:41.513000+02:00,2025-08-28 02:52:41.620000+02:00
542020041221088+20250828125624+Fiji-Nadi-LTE-DL-D!20250828125546,2025-08-28 02:55:42+02:00,Fiji-Nadi-LTE-DL-D,DL-D,HTTP/HTTPS Download,180106.0,2025-08-28T02:55:42.737000+02:00,-93.28,-11.7,9.91,2025-08-28T02:52:42.631000+02:00,Failed,LTE CA2,20096.0,2025-08-28 02:52:42.631000+02:00,2025-08-28 02:55:42.737000+02:00
542020041221088+20250828130044+Fiji-Nadi-LTE-DL-D!20250828130012,2025-08-28 02:58:43+02:00,Fiji-Nadi-LTE-DL-D,DL-D,HTTP/HTTPS Download,180110.0,2025-08-28T02:58:43.831000+02:00,-87.87,-10.69,14.49,2025-08-28T02:55:43.721000+02:00,Failed,LTE CA2,42128.0,2025-08-28 02:55:43.721000+02:00,2025-08-28 02:58:43.831000+02:00
542020041221088+20250828130244+Fiji-Nadi-LTE-DL-D!20250828130228,2025-08-28 03:01:44+02:00,Fiji-Nadi-LTE-DL-D,DL-D,HTTP/HTTPS Download,180126.0,2025-08-28T03:01:44.945000+02:00,-88.63,-10.93,12.99,2025-08-28T02:58:44.820000+02:00,Failed,LTE CA2,37448.0,2025-08-28 02:58:44.820000+02:00,2025-08-28 03:01:44.945000+02:00
542020041221088+20250828131005+Fiji-Nadi-LTE-DL-D!20250828130912,2025-08-28 03:07:47+02:00,Fiji-Nadi-LTE-DL-D,DL-D,HTTP/HTTPS Download,180154.0,2025-08-28T03:07:47.210000+02:00,-84.67,-12.82,12.36,2025-08-28T03:04:47.056000+02:00,Failed,LTE CA2,83760.0,2025-08-28 03:04:47.056000+02:00,2025-08-28 03:07:47.210000+02:00
