id,timestamp,id_route_test_label,id_test_type,Activity.Remote IPs,Activity.Source Ports,Activity.TTFB,Activity.DNS Resolution Time,Activity.Remote Address,Activity.Sub Activity,Activity.Error,Activity.Band,Activity.LCI,Activity.ARFCN,Activity.Private IP,Activity.Activity,Activity.Connection Reset,Activity.Duplicated ACK,Activity.Duration,Activity.End TimeStamp,Activity.Fast Retransmission,Activity.Out of Order,Activity.Packet Loss Rate,Activity.Power,Activity.Public IP,Activity.Quality,Activity.SINR,Activity.Size,Activity.Spurious Retransmission,Activity.Start TimeStamp,Activity.Status,Activity.TCP Window Update,Activity.Tech,Activity.Throughput,Activity.Throughput WIFI,Activity.Start TimeStamp_parsed,Activity.End TimeStamp_parsed
542020041221088+20250825152519+Fiji-Nadi-MO-D!20250825134008,2025-08-25 03:39:57+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,8.0,25.0,3066.0,10.49.217.5,MO Call,0.0,0.0,106156.0,2025-08-25T03:39:57.077000+02:00,0.0,0.0,0.0,-68.41,82.132.187.117,-8.27,13.22,1332.0,0.0,2025-08-25T03:38:10.922000+02:00,Success,0.0,HSPA+,96.0,0.0,2025-08-25 03:38:10.922000+02:00,2025-08-25 03:39:57.077000+02:00
542020041221088+20250825152539+Fiji-Nadi-MO-D!20250825134211,2025-08-25 03:42:00+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,,44.0,72.0,10.49.217.5,MO Call,0.0,0.0,103122.0,2025-08-25T03:42:00.578000+02:00,0.0,0.0,0.0,-72.96,82.132.187.117,-2.29,8.11,140.0,0.0,2025-08-25T03:40:17.456000+02:00,Success,0.0,HSPA+,8.0,0.0,2025-08-25 03:40:17.456000+02:00,2025-08-25 03:42:00.578000+02:00
542020041221088+20250825152559+Fiji-Nadi-MO-D!20250825134408,2025-08-25 03:43:57+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,8,144.0,3066.0,10.49.226.158,MO Call,0.0,0.0,97107.0,2025-08-25T03:43:57.729000+02:00,0.0,0.0,0.0,-59.73,82.132.247.246,-6.04,11.8,8188.0,0.0,2025-08-25T03:42:20.622000+02:00,Success,0.0,HSPA+,672.0,0.0,2025-08-25 03:42:20.622000+02:00,2025-08-25 03:43:57.729000+02:00
542020041221088+20250825152619+Fiji-Nadi-MO-D!20250825134607,2025-08-25 03:45:56+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,Call Block,8,268.0,3066.0,10.29.232.113,MO Call,0.0,0.0,98083.0,2025-08-25T03:45:56.043000+02:00,0.0,0.0,0.0,-75.51,82.132.185.176,-7.36,11.9,8208.0,0.0,2025-08-25T03:44:17.961000+02:00,Failed,0.0,HSPA+,664.0,0.0,2025-08-25 03:44:17.961000+02:00,2025-08-25 03:45:56.043000+02:00
542020041221088+20250825152659+Fiji-Nadi-MO-D!20250825134758,2025-08-25 03:47:47+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,Call Block,-,,,10.49.241.91,MO Call,0.0,0.0,91083.0,2025-08-25T03:47:47.409000+02:00,0.0,0.0,0.0,-95.4,102.62.193.37,-12.42,6.25,30468.0,0.0,2025-08-25T03:46:16.326000+02:00,Failed,0.0,NR5G NSA,2672.0,1888.0,2025-08-25 03:46:16.326000+02:00,2025-08-25 03:47:47.409000+02:00
542020041221088+20250825152739+Fiji-Nadi-MO-D!20250825134958,2025-08-25 03:49:47+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,8.0,400.0,3066.0,10.49.241.91,MO Call,0.0,0.0,99116.0,2025-08-25T03:49:47.676000+02:00,0.0,0.0,0.0,-88.57,27.123.173.16,-7.48,5.58,925.0,0.0,2025-08-25T03:48:08.560000+02:00,Success,0.0,HSPA+,72.0,0.0,2025-08-25 03:48:08.560000+02:00,2025-08-25 03:49:47.676000+02:00
542020041221088+20250825152820+Fiji-Nadi-MO-D!20250825135204,2025-08-25 03:51:53+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,,55.0,72.0,10.49.248.165,MO Call,0.0,0.0,105120.0,2025-08-25T03:51:53.223000+02:00,0.0,0.0,0.0,-87.21,No Network Available,-1.24,7.01,120.0,0.0,2025-08-25T03:50:08.103000+02:00,Success,0.0,HSPA+,8.0,0.0,2025-08-25 03:50:08.103000+02:00,2025-08-25 03:51:53.223000+02:00
542020041221088+20250825152900+Fiji-Nadi-MO-D!20250825135404,2025-08-25 03:53:53+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,,41.0,76.0,10.49.255.18,MO Call,0.0,0.0,100153.0,2025-08-25T03:53:53.551000+02:00,0.0,0.0,0.0,-84.94,No Network Available,-1.82,5.13,101.0,0.0,2025-08-25T03:52:13.399000+02:00,Success,0.0,HSPA+,8.0,0.0,2025-08-25 03:52:13.399000+02:00,2025-08-25 03:53:53.551000+02:00
542020041221088+20250825152940+Fiji-Nadi-MO-D!20250825135608,2025-08-25 03:55:57+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,8.0,176.0,3066.0,10.49.3.241,MO Call,0.0,0.0,103132.0,2025-08-25T03:55:57.095000+02:00,0.0,0.0,0.0,-75.3,82.132.228.223,-9.77,9.76,993.0,0.0,2025-08-25T03:54:13.964000+02:00,Success,0.0,HSPA+,72.0,0.0,2025-08-25 03:54:13.964000+02:00,2025-08-25 03:55:57.095000+02:00
542020041221088+20250825153020+Fiji-Nadi-MO-D!20250825135812,2025-08-25 03:58:01+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,,75.0,65.0,10.49.8.218,MO Call,0.0,0.0,104128.0,2025-08-25T03:58:01.480000+02:00,0.0,0.0,0.0,-80.51,No Network Available,-2.51,10.07,192.0,0.0,2025-08-25T03:56:17.352000+02:00,Success,0.0,HSPA+,8.0,0.0,2025-08-25 03:56:17.352000+02:00,2025-08-25 03:58:01.480000+02:00
542020041221088+20250825153502+Fiji-Nadi-MO-D!20250825140014,2025-08-25 04:00:03+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,8.0,152.0,3066.0,10.29.13.106,MO Call,0.0,0.0,102256.0,2025-08-25T04:00:03.905000+02:00,0.0,0.0,0.0,-77.68,82.132.184.142,-11.55,9.71,855.0,0.0,2025-08-25T03:58:21.649000+02:00,Success,0.0,HSPA+,64.0,0.0,2025-08-25 03:58:21.649000+02:00,2025-08-25 04:00:03.905000+02:00
542020041221088+20250825153742+Fiji-Nadi-MO-D!20250825140220,2025-08-25 04:02:09+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,8.0,168.0,3087.0,10.49.16.120,MO Call,0.0,0.0,105151.0,2025-08-25T04:02:09.262000+02:00,0.0,0.0,0.0,-69.23,82.132.199.101,-9.59,7.55,993.0,0.0,2025-08-25T04:00:24.111000+02:00,Success,0.0,HSPA+,72.0,0.0,2025-08-25 04:00:24.111000+02:00,2025-08-25 04:02:09.262000+02:00
542020041221088+20250825153823+Fiji-Nadi-MO-D!20250825140423,2025-08-25 04:04:12+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,8.0,168.0,3066.0,10.59.180.2,MO Call,0.0,0.0,103130.0,2025-08-25T04:04:12.729000+02:00,0.0,0.0,0.0,-62.7,82.132.212.206,-8.92,14.47,786.0,0.0,2025-08-25T04:02:29.600000+02:00,Success,0.0,HSPA+,56.0,0.0,2025-08-25 04:02:29.600000+02:00,2025-08-25 04:04:12.729000+02:00
542020041221088+20250825153915+Fiji-Nadi-MO-D!20250825140628,2025-08-25 04:06:17+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,8.0,168.0,3087.0,10.59.184.45,MO Call,0.0,0.0,105127.0,2025-08-25T04:06:17.803000+02:00,0.0,0.0,0.0,-66.69,82.132.221.205,-9.5,5.41,1135.0,0.0,2025-08-25T04:04:32.676000+02:00,Success,0.0,HSPA+,80.0,0.0,2025-08-25 04:04:32.676000+02:00,2025-08-25 04:06:17.803000+02:00
542020041221088+20250825154103+Fiji-Nadi-MO-D!20250825140833,2025-08-25 04:08:22+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,8.0,168.0,3066.0,10.29.32.108,MO Call,0.0,0.0,104118.0,2025-08-25T04:08:22.093000+02:00,0.0,0.0,0.0,-62.82,156.160.11.174,-10.03,13.47,1005.0,0.0,2025-08-25T04:06:37.975000+02:00,Success,0.0,HSPA+,72.0,0.0,2025-08-25 04:06:37.975000+02:00,2025-08-25 04:08:22.093000+02:00
542020041221088+20250825154444+Fiji-Nadi-MO-D!20250825141037,2025-08-25 04:10:26+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,8.0,168.0,3066.0,10.49.34.46,MO Call,0.0,0.0,104232.0,2025-08-25T04:10:26.350000+02:00,0.0,0.0,0.0,-66.27,154.239.70.197,-8.98,11.31,1069.0,0.0,2025-08-25T04:08:42.119000+02:00,Success,0.0,HSPA+,80.0,0.0,2025-08-25 04:08:42.119000+02:00,2025-08-25 04:10:26.350000+02:00
542020041221088+20250825154504+Fiji-Nadi-MO-D!20250825141235,2025-08-25 04:12:24+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,Call Block,41.0,144.0,41186.0,10.39.38.194,MO Call,0.0,0.0,98073.0,2025-08-25T04:12:24.616000+02:00,0.0,0.0,0.0,-88.36,197.231.207.229,-9.79,13.28,40198.0,0.0,2025-08-25T04:10:46.543000+02:00,Failed,0.0,LTE CA2,3272.0,3016.0,2025-08-25 04:10:46.543000+02:00,2025-08-25 04:12:24.616000+02:00
542020041221088+20250825154705+Fiji-Nadi-MO-D!20250825141437,2025-08-25 04:14:26+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,8.0,360.0,3066.0,10.39.38.194,MO Call,0.0,0.0,101238.0,2025-08-25T04:14:26.273000+02:00,0.0,0.0,0.0,-72.86,82.132.217.232,-10.45,7.42,1015.0,0.0,2025-08-25T04:12:45.036000+02:00,Success,0.0,HSPA+,80.0,0.0,2025-08-25 04:12:45.036000+02:00,2025-08-25 04:14:26.273000+02:00
542020041221088+20250825155427+Fiji-Nadi-MO-D!20250825141642,2025-08-25 04:16:31+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,8.0,184.0,3066.0,10.59.209.181,MO Call,0.0,0.0,105181.0,2025-08-25T04:16:31.792000+02:00,0.0,0.0,0.0,-79.32,82.132.237.227,-12.7,5.62,1036.0,0.0,2025-08-25T04:14:46.611000+02:00,Success,0.0,HSPA+,72.0,0.0,2025-08-25 04:14:46.611000+02:00,2025-08-25 04:16:31.792000+02:00
542020041221088+20250825155447+Fiji-Nadi-MO-D!20250825141851,2025-08-25 04:18:40+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,,75.0,65.0,10.29.58.170,MO Call,0.0,0.0,108137.0,2025-08-25T04:18:40.330000+02:00,0.0,0.0,0.0,-67.23,No Network Available,-1.72,16.68,166.0,0.0,2025-08-25T04:16:52.194000+02:00,Success,0.0,HSPA+,8.0,0.0,2025-08-25 04:16:52.194000+02:00,2025-08-25 04:18:40.330000+02:00
542020041221088+20250825155507+Fiji-Nadi-MO-D!20250825142057,2025-08-25 04:20:46+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,8.0,360.0,3087.0,10.59.219.84,MO Call,0.0,0.0,106154.0,2025-08-25T04:20:46.915000+02:00,0.0,0.0,0.0,-76.27,156.160.92.189,-11.92,8.76,914.0,0.0,2025-08-25T04:19:00.761000+02:00,Success,0.0,HSPA+,64.0,0.0,2025-08-25 04:19:00.761000+02:00,2025-08-25 04:20:46.915000+02:00
542020041221088+20250825155527+Fiji-Nadi-MO-D!20250825142302,2025-08-25 04:22:51+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,8.0,176.0,3087.0,10.49.64.117,MO Call,0.0,0.0,104149.0,2025-08-25T04:22:51.300000+02:00,0.0,0.0,0.0,-70.03,46.233.82.14,-10.99,9.11,880.0,0.0,2025-08-25T04:21:07.151000+02:00,Success,0.0,HSPA+,64.0,0.0,2025-08-25 04:21:07.151000+02:00,2025-08-25 04:22:51.300000+02:00
542020041221088+20250825155547+Fiji-Nadi-MO-D!20250825142507,2025-08-25 04:24:56+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,,13.0,74.0,10.59.229.81,MO Call,0.0,0.0,105154.0,2025-08-25T04:24:56.646000+02:00,0.0,0.0,0.0,-81.08,No Network Available,-4.26,9.65,459.0,0.0,2025-08-25T04:23:11.493000+02:00,Success,0.0,HSPA+,32.0,0.0,2025-08-25 04:23:11.493000+02:00,2025-08-25 04:24:56.646000+02:00
542020041221088+20250825155727+Fiji-Nadi-MO-D!20250825142712,2025-08-25 04:27:01+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,8.0,361.0,3087.0,10.29.82.9,MO Call,0.0,0.0,104175.0,2025-08-25T04:27:01.051000+02:00,0.0,0.0,0.0,-85.3,82.132.235.117,-11.65,8.2,884.0,0.0,2025-08-25T04:25:16.876000+02:00,Success,0.0,HSPA+,64.0,0.0,2025-08-25 04:25:16.876000+02:00,2025-08-25 04:27:01.051000+02:00
542020041221088+20250825155748+Fiji-Nadi-MO-D!20250825142917,2025-08-25 04:29:06+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,,208.0,3087.0,10.29.86.44,MO Call,0.0,0.0,105153.0,2025-08-25T04:29:06.741000+02:00,0.0,0.0,0.0,-69.41,82.132.247.10,-2.37,14.69,222.0,0.0,2025-08-25T04:27:21.588000+02:00,Success,0.0,HSPA+,16.0,0.0,2025-08-25 04:27:21.588000+02:00,2025-08-25 04:29:06.741000+02:00
542020041221088+20250825155808+Fiji-Nadi-MO-D!20250825143127,2025-08-25 04:31:15+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,8.0,82.0,3066.0,10.29.90.165,MO Call,0.0,0.0,109150.0,2025-08-25T04:31:15.997000+02:00,0.0,0.0,0.0,-58.58,82.132.235.218,-6.68,12.97,867.0,0.0,2025-08-25T04:29:26.847000+02:00,Success,0.0,HSPA+,56.0,0.0,2025-08-25 04:29:26.847000+02:00,2025-08-25 04:31:15.997000+02:00
542020041221088+20250825155828+Fiji-Nadi-MO-D!20250825143331,2025-08-25 04:33:20+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,Call Block,41.0,90.0,3066.0,10.29.96.194,MO Call,0.0,0.0,104170.0,2025-08-25T04:33:20.977000+02:00,0.0,0.0,0.0,-84.3,27.123.173.16,-7.15,14.08,52923.0,0.0,2025-08-25T04:31:36.807000+02:00,Failed,0.0,LTE CA2,4064.0,3560.0,2025-08-25 04:31:36.807000+02:00,2025-08-25 04:33:20.977000+02:00
542020041221088+20250825155948+Fiji-Nadi-MO-D!20250825143532,2025-08-25 04:35:21+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,8.0,308.0,3087.0,10.29.96.194,MO Call,0.0,0.0,100146.0,2025-08-25T04:35:21.854000+02:00,0.0,0.0,0.0,-80.76,156.160.11.174,-10.67,10.51,554.0,0.0,2025-08-25T04:33:41.709000+02:00,Success,0.0,HSPA+,40.0,0.0,2025-08-25 04:33:41.709000+02:00,2025-08-25 04:35:21.854000+02:00
542020041221088+20250825160530+Fiji-Nadi-MO-D!20250825143740,2025-08-25 04:37:29+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,8.0,308.0,3066.0,10.59.8.11,MO Call,0.0,0.0,107155.0,2025-08-25T04:37:29.738000+02:00,0.0,0.0,0.0,-65.6,105.82.73.173,-8.41,13.72,897.0,0.0,2025-08-25T04:35:42.584000+02:00,Success,0.0,HSPA+,64.0,0.0,2025-08-25 04:35:42.584000+02:00,2025-08-25 04:37:29.738000+02:00
542020041221088+20250825162414+Fiji-Nadi-MO-D!20250825143951,2025-08-25 04:39:40+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,,11.0,76.0,10.59.16.75,MO Call,0.0,0.0,110156.0,2025-08-25T04:39:40.303000+02:00,0.0,0.0,0.0,-79.54,No Network Available,-5.03,7.53,506.0,0.0,2025-08-25T04:37:50.147000+02:00,Success,0.0,HSPA+,32.0,0.0,2025-08-25 04:37:50.147000+02:00,2025-08-25 04:39:40.303000+02:00
542020041221088+20250825162534+Fiji-Nadi-MO-D!20250825144202,2025-08-25 04:41:51+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,,52.0,73.0,10.49.116.223,MO Call,0.0,0.0,110179.0,2025-08-25T04:41:51.972000+02:00,0.0,0.0,0.0,-81.77,No Network Available,-1.9,6.18,212.0,0.0,2025-08-25T04:40:01.793000+02:00,Success,0.0,HSPA+,8.0,0.0,2025-08-25 04:40:01.793000+02:00,2025-08-25 04:41:51.972000+02:00
542020041221088+20250825162554+Fiji-Nadi-MO-D!20250825144409,2025-08-25 04:43:58+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,8.0,308.0,3066.0,10.49.120.244,MO Call,0.0,0.0,106143.0,2025-08-25T04:43:58.987000+02:00,0.0,0.0,0.0,-65.8,46.233.83.18,-7.77,12.49,963.0,0.0,2025-08-25T04:42:12.844000+02:00,Success,0.0,HSPA+,72.0,0.0,2025-08-25 04:42:12.844000+02:00,2025-08-25 04:43:58.987000+02:00
542020041221088+20250825162614+Fiji-Nadi-MO-D!20250825144618,2025-08-25 04:46:07+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,8.0,300.0,3087.0,10.29.125.213,MO Call,0.0,0.0,108169.0,2025-08-25T04:46:07.395000+02:00,0.0,0.0,0.0,-76.25,102.60.252.21,-8.94,12.59,839.0,0.0,2025-08-25T04:44:19.226000+02:00,Success,0.0,HSPA+,56.0,0.0,2025-08-25 04:44:19.226000+02:00,2025-08-25 04:46:07.395000+02:00
542020041221088+20250825162634+Fiji-Nadi-MO-D!20250825144823,2025-08-25 04:48:11+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,8.0,90.0,3066.0,10.29.129.237,MO Call,0.0,0.0,104147.0,2025-08-25T04:48:11.990000+02:00,0.0,0.0,0.0,-74.05,82.132.199.105,-9.57,15.26,861.0,0.0,2025-08-25T04:46:27.843000+02:00,Success,0.0,HSPA+,64.0,0.0,2025-08-25 04:46:27.843000+02:00,2025-08-25 04:48:11.990000+02:00
542020041221088+20250825162654+Fiji-Nadi-MO-D!20250825145025,2025-08-25 04:50:14+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,8.0,113.0,3066.0,10.59.41.68,MO Call,0.0,0.0,102195.0,2025-08-25T04:50:14.642000+02:00,0.0,0.0,0.0,-78.4,105.204.156.146,-8.97,-0.57,902.0,0.0,2025-08-25T04:48:32.447000+02:00,Success,0.0,HSPA+,64.0,0.0,2025-08-25 04:48:32.447000+02:00,2025-08-25 04:50:14.642000+02:00
542020041221088+20250825162714+Fiji-Nadi-MO-D!20250825145235,2025-08-25 04:52:24+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,Call Block,41.0,135.0,41186.0,10.59.45.160,MO Call,0.0,0.0,109093.0,2025-08-25T04:52:24.119000+02:00,0.0,0.0,0.0,-86.54,82.132.184.194,-8.5,14.54,59310.0,0.0,2025-08-25T04:50:35.027000+02:00,Failed,0.0,HSPA+,4344.0,4400.0,2025-08-25 04:50:35.027000+02:00,2025-08-25 04:52:24.119000+02:00
542020041221088+20250825162735+Fiji-Nadi-MO-D!20250825145435,2025-08-25 04:54:24+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,8.0,121.0,3066.0,10.49.142.127,MO Call,0.0,0.0,100163.0,2025-08-25T04:54:24.565000+02:00,0.0,0.0,0.0,-70.92,82.132.223.25,-4.83,13.67,1193.0,0.0,2025-08-25T04:52:44.403000+02:00,Success,0.0,HSPA+,88.0,0.0,2025-08-25 04:52:44.403000+02:00,2025-08-25 04:54:24.565000+02:00
542020041221088+20250825162755+Fiji-Nadi-MO-D!20250825145641,2025-08-25 04:56:30+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,8.0,121.0,3066.0,10.49.150.13,MO Call,0.0,0.0,105167.0,2025-08-25T04:56:30.112000+02:00,0.0,0.0,0.0,-70.08,82.132.235.3,-6.51,16.69,859.0,0.0,2025-08-25T04:54:44.945000+02:00,Success,0.0,HSPA+,64.0,0.0,2025-08-25 04:54:44.945000+02:00,2025-08-25 04:56:30.112000+02:00
542020041221088+20250825162815+Fiji-Nadi-MO-D!20250825145840,2025-08-25 04:58:29+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,Call Block,8.0,113.0,3087.0,10.29.153.200,MO Call,0.0,0.0,98082.0,2025-08-25T04:58:29.310000+02:00,0.0,0.0,0.0,-85.48,82.132.228.209,-11.61,9.9,8036.0,0.0,2025-08-25T04:56:51.229000+02:00,Failed,0.0,HSPA+,648.0,0.0,2025-08-25 04:56:51.229000+02:00,2025-08-25 04:58:29.310000+02:00
542020041221088+20250825162835+Fiji-Nadi-MO-D!20250825150042,2025-08-25 05:00:31+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,8.0,208.0,3087.0,10.29.153.200,MO Call,0.0,0.0,102164.0,2025-08-25T05:00:31.928000+02:00,0.0,0.0,0.0,-77.74,62.114.48.118,-9.71,5.82,866.0,0.0,2025-08-25T04:58:49.765000+02:00,Success,0.0,HSPA+,64.0,0.0,2025-08-25 04:58:49.765000+02:00,2025-08-25 05:00:31.928000+02:00
542020041221088+20250825162849+Fiji-Nadi-MO-D!20250825150248,2025-08-25 05:02:37+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,8.0,208.0,3087.0,10.39.160.135,MO Call,0.0,0.0,105151.0,2025-08-25T05:02:37.404000+02:00,0.0,0.0,0.0,-77.17,82.132.234.52,-10.58,8.16,846.0,0.0,2025-08-25T05:00:52.254000+02:00,Success,0.0,HSPA+,64.0,0.0,2025-08-25 05:00:52.254000+02:00,2025-08-25 05:02:37.404000+02:00
542020041221088+20250825162849+Fiji-Nadi-MO-D!20250825150458,2025-08-25 05:04:47+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,8.0,90.0,3087.0,10.49.170.237,MO Call,0.0,0.0,110151.0,2025-08-25T05:04:47.886000+02:00,0.0,0.0,0.0,-69.64,82.132.222.157,-6.97,17.19,832.0,0.0,2025-08-25T05:02:57.735000+02:00,Success,0.0,HSPA+,56.0,0.0,2025-08-25 05:02:57.735000+02:00,2025-08-25 05:04:47.886000+02:00
542020041221088+20250825162849+Fiji-Nadi-MO-D!20250825150700,2025-08-25 05:06:49+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,8.0,308.0,3087.0,10.49.170.237,MO Call,0.0,0.0,101148.0,2025-08-25T05:06:49.210000+02:00,0.0,0.0,0.0,-69.49,82.132.236.107,-7.44,14.89,940.0,0.0,2025-08-25T05:05:08.062000+02:00,Success,0.0,HSPA+,72.0,0.0,2025-08-25 05:05:08.062000+02:00,2025-08-25 05:06:49.210000+02:00
542020041221088+20250825162849+Fiji-Nadi-MO-D!20250825150908,2025-08-25 05:08:57+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,8.0,292.0,3087.0,10.39.177.47,MO Call,0.0,0.0,108148.0,2025-08-25T05:08:57.548000+02:00,0.0,0.0,0.0,-81.58,82.132.229.1,-10.98,7.83,897.0,0.0,2025-08-25T05:07:09.400000+02:00,Success,0.0,HSPA+,64.0,0.0,2025-08-25 05:07:09.400000+02:00,2025-08-25 05:08:57.548000+02:00
542020041221088+20250825162849+Fiji-Nadi-MO-D!20250825151116,2025-08-25 05:11:05+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,8.0,292.0,3087.0,10.59.89.155,MO Call,0.0,0.0,108161.0,2025-08-25T05:11:05.903000+02:00,0.0,0.0,0.0,-79.76,82.132.233.34,-9.34,10.82,976.0,0.0,2025-08-25T05:09:17.743000+02:00,Success,0.0,HSPA+,72.0,0.0,2025-08-25 05:09:17.743000+02:00,2025-08-25 05:11:05.903000+02:00
542020041221088+20250825162849+Fiji-Nadi-MO-D!20250825151323,2025-08-25 05:13:12+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,8.0,292.0,3066.0,10.49.189.1,MO Call,0.0,0.0,106185.0,2025-08-25T05:13:12.285000+02:00,0.0,0.0,0.0,-79.8,102.62.208.225,-10.26,8.65,701.0,0.0,2025-08-25T05:11:26.101000+02:00,Success,0.0,HSPA+,48.0,0.0,2025-08-25 05:11:26.101000+02:00,2025-08-25 05:13:12.285000+02:00
542020041221088+20250825162849+Fiji-Nadi-MO-D!20250825151526,2025-08-25 05:15:15+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,8.0,252.0,3066.0,10.49.194.50,MO Call,0.0,0.0,103185.0,2025-08-25T05:15:15.688000+02:00,0.0,0.0,0.0,-78.32,82.132.213.209,-12.41,7.31,782.0,0.0,2025-08-25T05:13:32.503000+02:00,Success,0.0,HSPA+,56.0,0.0,2025-08-25 05:13:32.503000+02:00,2025-08-25 05:15:15.688000+02:00
542020041221088+20250825162849+Fiji-Nadi-MO-D!20250825151732,2025-08-25 05:17:21+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,8.0,248.0,3066.0,10.49.198.69,MO Call,0.0,0.0,105146.0,2025-08-25T05:17:21.386000+02:00,0.0,0.0,0.0,-66.66,62.114.48.118,-8.05,16.39,887.0,0.0,2025-08-25T05:15:36.240000+02:00,Success,0.0,HSPA+,64.0,0.0,2025-08-25 05:15:36.240000+02:00,2025-08-25 05:17:21.386000+02:00
542020041221088+20250825162849+Fiji-Nadi-MO-D!20250825151936,2025-08-25 05:19:25+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,8.0,248.0,3087.0,10.29.203.114,MO Call,0.0,0.0,104142.0,2025-08-25T05:19:25.871000+02:00,0.0,0.0,0.0,-82.75,82.132.235.71,-10.11,7.09,812.0,0.0,2025-08-25T05:17:41.729000+02:00,Success,0.0,HSPA+,56.0,0.0,2025-08-25 05:17:41.729000+02:00,2025-08-25 05:19:25.871000+02:00
542020041221088+20250825162849+Fiji-Nadi-MO-D!20250825152146,2025-08-25 05:21:35+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,8.0,392.0,3087.0,10.59.113.135,MO Call,0.0,0.0,109252.0,2025-08-25T05:21:35.698000+02:00,0.0,0.0,0.0,-77.28,102.59.33.5,-7.7,7.4,988.0,0.0,2025-08-25T05:19:46.447000+02:00,Success,0.0,HSPA+,72.0,0.0,2025-08-25 05:19:46.447000+02:00,2025-08-25 05:21:35.698000+02:00
542020041221088+20250825162849+Fiji-Nadi-MO-D!20250825152236,2025-08-25 05:22:35+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,8.0,392.0,3066.0,10.49.213.47,MO Call,0.0,0.0,38185.0,2025-08-25T05:22:35.354000+02:00,0.0,0.0,0.0,-68.1,154.239.127.94,-8.0,7.46,285.0,0.0,2025-08-25T05:21:57.169000+02:00,Success,0.0,HSPA+,56.0,0.0,2025-08-25 05:21:57.169000+02:00,2025-08-25 05:22:35.354000+02:00
542020041221088+20250825162849+Fiji-Nadi-MO-D!20250825153252,2025-08-25 05:32:41+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,8.0,392.0,3066.0,10.29.215.163,MO Call,0.0,0.0,102134.0,2025-08-25T05:32:41.885000+02:00,0.0,0.0,0.0,-72.9,92.40.168.0,-9.5,7.58,889.0,0.0,2025-08-25T05:30:59.752000+02:00,Success,0.0,HSPA+,64.0,0.0,2025-08-25 05:30:59.752000+02:00,2025-08-25 05:32:41.885000+02:00
